t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,fv1_hat,fv2_hat,fv3_hat,fv4_hat,fc1_hat,fc2_hat,fc3_hat,fc4_hat
5.560000,0.061089,-0.838155,0.486767,0.273786,-0.493567,-0.871965,1.651362,-4.800000,0.060929,-0.871193,0.241223,0.478219,-0.493351,-0.006843,0.144336,-0.327223,0.000584,-0.699929,2.734747,-5.903808,-0.032747,0.601051,-1.200000,0.242933,0,0,1,0,1.000000,1.001365,0.995847,1.101151,0.036025,0.041404,0.000000,0.064980,0.015377,0.074024,0.107075,0.300000
5.570000,0.055974,-0.860208,0.518328,0.225786,-0.527352,-3.303136,4.377363,-4.800000,0.055978,-0.871237,0.242650,0.474948,-0.496891,-0.001942,0.141198,-0.326790,-0.030479,-3.246046,5.614553,-6.217351,-0.026776,1.200000,-1.200000,0.280308,0,1,1,0,1.000000,1.001365,0.995847,1.101151,0.036025,0.041404,0.000000,0.064980,0.015377,0.074024,0.107075,0.300000
5.580000,0.050646,-0.880729,0.521306,0.263989,-0.534175,-1.138093,-1.004838,4.800000,0.050991,-0.871232,0.244047,0.471683,-0.500385,0.002978,0.138031,-0.326245,-0.035516,-1.188554,0.243427,3.672387,-0.027376,1.075008,-0.654407,-0.748523,0,0,0,0,1.000000,1.001365,0.995847,1.101151,0.036025,0.041404,0.000000,0.064980,0.015377,0.074024,0.107075,0.300000
5.590000,0.050646,-0.880729,0.521306,0.263989,-0.534175,-1.138093,-1.004838,4.800000,0.045970,-0.871178,0.245411,0.468424,-0.503833,0.007916,0.134835,-0.325590,-0.006962,-1.193765,0.239801,3.694547,-0.030889,1.083050,-0.663166,-0.824117,0,0,0,0,1.000000,1.001709,0.995957,1.102295,0.035672,0.042521,0.006077,0.000000,0.014667,0.074514,0.103555,0.300000
5.600000,0.040567,-0.853484,0.479744,0.276802,-0.472122,3.113644,-1.905226,-4.800000,0.040915,-0.871074,0.246743,0.465172,-0.507234,0.012871,0.131610,-0.324825,0.033374,3.188721,-0.871832,-5.793764,-0.040385,-1.200000,0.314311,0.171973,0,1,0,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.610000,0.035991,-0.812562,0.452381,0.228802,-0.445168,4.800000,-3.367577,-4.800000,0.035826,-0.870920,0.248043,0.461928,-0.510588,0.017842,0.128358,-0.323949,0.066245,5.073949,-2.474247,-6.107932,-0.047135,-1.200000,1.200000,0.203652,0,1,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.620000,0.031455,-0.779404,0.429834,0.198301,-0.461689,2.102917,-1.287489,-1.709456,0.030703,-0.870717,0.249310,0.458693,-0.513893,0.022827,0.125079,-0.322963,0.055963,2.536653,-0.509949,-3.209240,-0.043425,-1.200000,-0.045303,-0.112577,0,1,0,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.630000,0.026604,-0.777493,0.449861,0.155839,-0.505741,-1.271319,4.121772,-4.800000,0.025548,-0.870464,0.250545,0.455469,-0.517149,0.027825,0.121774,-0.321867,0.016690,-0.834291,4.996581,-6.575542,-0.035180,0.673932,-1.200000,0.210183,0,0,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.640000,0.021342,-0.799105,0.496850,0.115627,-0.544188,-2.837454,4.800000,-2.576908,0.020360,-0.870160,0.251746,0.452256,-0.520354,0.032835,0.118443,-0.320661,-0.018926,-2.515013,5.907078,-4.612651,-0.028489,1.200000,-1.200000,0.005520,0,1,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.650000,0.015859,-0.815206,0.509426,0.157042,-0.548192,-0.578453,-0.120980,4.800000,0.015141,-0.869807,0.252913,0.449056,-0.523509,0.037855,0.115086,-0.319347,-0.021094,-0.343302,1.046496,3.075251,-0.030328,0.135140,-1.200000,-0.778990,0,0,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.660000,0.010537,-0.805963,0.493312,0.205042,-0.517562,2.117442,-2.807483,4.800000,0.009890,-0.869403,0.254047,0.445870,-0.526612,0.042885,0.111705,-0.317923,0.012284,2.391760,-1.722865,3.432132,-0.037730,-1.200000,0.850032,-0.806320,0,1,0,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.670000,0.005538,-0.779805,0.482564,0.172682,-0.486832,3.068450,-1.254068,-4.800000,0.004609,-0.868949,0.255147,0.442698,-0.529662,0.047923,0.108300,-0.316391,0.047472,3.466248,-0.225284,-6.373719,-0.044141,-1.200000,-0.259494,0.217499,0,1,0,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.680000,0.000623,-0.766466,0.491309,0.124682,-0.497172,-0.008178,2.521220,-4.800000,-0.000703,-0.868445,0.256213,0.439542,-0.532658,0.052967,0.104871,-0.314751,0.042114,0.448750,3.591826,-6.689268,-0.040235,-0.632644,-1.200000,0.230198,0,0,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.690000,-0.004556,-0.775401,0.501370,0.149448,-0.534767,-1.591444,0.870564,4.800000,-0.006044,-0.867890,0.257245,0.436403,-0.535601,0.058017,0.101419,-0.313003,0.008275,-1.187015,1.989770,3.104314,-0.033205,0.989049,-1.200000,-0.784233,0,0,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.700000,-0.010027,-0.789241,0.503576,0.197448,-0.557348,-1.267025,-0.221876,4.800000,-0.011415,-0.867284,0.258242,0.433282,-0.538488,0.063071,0.097946,-0.311148,-0.011924,-0.939880,0.906848,3.460305,-0.030234,0.772264,-1.200000,-0.808311,0,0,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.710000,-0.015523,-0.787320,0.509357,0.168548,-0.542322,1.340626,-0.073167,-4.800000,-0.016814,-0.866628,0.259204,0.430181,-0.541320,0.068128,0.094451,-0.309187,0.005450,1.669038,1.083150,-6.322244,-0.036198,-1.200000,-1.200000,0.216774,0,1,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.720000,-0.020790,-0.762856,0.496545,0.120548,-0.512713,3.349436,-2.283313,-4.800000,-0.022241,-0.865922,0.260131,0.427099,-0.544095,0.073186,0.090934,-0.307119,0.038637,3.791577,-1.192177,-6.638740,-0.043336,-1.200000,0.542092,0.257328,0,1,0,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.730000,-0.025916,-0.736676,0.451107,0.155344,-0.512363,2.119060,-4.800000,4.800000,-0.027695,-0.865165,0.261022,0.424039,-0.546813,0.078244,0.087398,-0.304947,0.043345,2.683260,-3.936972,3.224082,-0.041669,-1.200000,1.200000,-0.754508,0,1,1,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.740000,-0.031199,-0.731338,0.425585,0.193864,-0.543069,-0.723480,-0.722960,3.038204,-0.033177,-0.864357,0.261878,0.421001,-0.549473,0.083301,0.083842,-0.302669,0.016294,-0.141688,0.011729,1.750920,-0.034347,-0.036256,-0.495516,-0.618413,0,0,0,0,1.000000,1.002055,0.996067,1.103442,0.035601,0.043765,0.012034,0.000000,0.014528,0.075790,0.100144,0.300000
5.750000,-0.036812,-0.755339,0.463498,0.148403,-0.578674,-3.277801,4.800000,-4.800000,-0.038685,-0.863499,0.262699,0.417986,-0.552074,0.088356,0.080267,-0.300288,-0.017235,-2.825359,5.723727,-6.386788,-0.027711,1.200000,-1.200000,0.209167,0,1,1,0,1.000000,1.002089,0.996068,1.104048,0.035785,0.042029,0.012183,0.000000,0.014853,0.077234,0.100053,0.300000
5.760000,-0.042677,-0.785394,0.508268,0.100403,-0.592201,-2.784828,4.219321,-4.800000,-0.044218,-0.862590,0.263484,0.414995,-0.554616,0.093407,0.076673,-0.297803,-0.029877,-2.492258,5.366568,-6.704339,-0.027036,1.200000,-1.200000,0.244565,0,1,1,0,1.000000,1.002089,0.996068,1.104048,0.035785,0.042029,0.012183,0.000000,0.014853,0.077234,0.100053,0.300000
5.770000,-0.048520,-0.797594,0.507676,0.137011,-0.573518,0.061688,-1.696134,4.800000,-0.049777,-0.861630,0.264232,0.412030,-0.557098,0.098453,0.073062,-0.295215,-0.010135,0.283415,-0.551977,3.170083,-0.033300,-0.461155,-0.081034,-0.768051,0,0,0,0,1.000000,1.002089,0.996068,1.104048,0.035785,0.042029,0.012183,0.000000,0.014853,0.077234,0.100053,0.300000
5.780000,-0.054061,-0.782401,0.476002,0.185011,-0.536565,2.709484,-4.381522,4.800000,-0.055360,-0.860621,0.264945,0.409091,-0.559519,0.103492,0.069434,-0.292525,0.029449,2.997088,-3.395672,3.523965,-0.041649,-1.200000,1.200000,-0.794882,0,1,1,0,1.000000,1.002019,0.995932,1.104926,0.035673,0.043201,0.000000,0.000000,0.014650,0.073981,0.105070,0.300000
5.790000,-0.059324,-0.761940,0.467850,0.144191,-0.520884,1.562929,0.008991,-4.800000,-0.060967,-0.859561,0.265621,0.406180,-0.561879,0.108524,0.065790,-0.289735,0.049210,1.942510,0.954345,-6.344185,-0.043720,-1.200000,-1.200000,0.218152,0,1,1,0,1.000000,1.002019,0.995932,1.104926,0.035673,0.043201,0.000000,0.000000,0.014650,0.073981,0.105070,0.300000
5.800000,-0.064669,-0.764595,0.491786,0.096191,-0.547562,-1.705223,4.298185,-4.800000,-0.066597,-0.858450,0.266261,0.403297,-0.564176,0.113547,0.062129,-0.286844,0.026258,-1.349496,5.363685,-6.662895,-0.036959,1.200000,-1.200000,0.227555,0,1,1,0,1.000000,1.002019,0.995932,1.104926,0.035673,0.043201,0.000000,0.000000,0.014650,0.073981,0.105070,0.300000
5.810000,-0.070360,-0.785062,0.505591,0.133858,-0.585457,-2.258738,0.796534,4.800000,-0.072250,-0.857290,0.266864,0.400443,-0.566411,0.118559,0.058454,-0.283853,-0.009593,-2.016161,1.931719,3.217758,-0.030536,1.200000,-1.200000,-0.781249,0,1,1,0,1.000000,1.002019,0.995932,1.104926,0.035673,0.043201,0.000000,0.000000,0.014650,0.073981,0.105070,0.300000
5.820000,-0.076231,-0.791333,0.497054,0.181858,-0.585897,0.623870,-2.096207,4.800000,-0.077925,-0.856079,0.267430,0.397620,-0.568583,0.123560,0.054764,-0.280764,-0.008840,0.824040,-1.002849,3.570431,-0.034183,-1.013674,0.282635,-0.807513,0,0,0,0,1.000000,1.002019,0.995932,1.104926,0.035673,0.043201,0.000000,0.000000,0.014650,0.073981,0.105070,0.300000
5.830000,-0.081891,-0.770870,0.486619,0.149380,-0.549229,3.229424,-1.775034,-4.800000,-0.083622,-0.854819,0.267959,0.394828,-0.570690,0.128547,0.051060,-0.277577,0.030116,3.520619,-0.732793,-6.240559,-0.043240,-1.200000,0.154610,0.216843,0,1,0,0,1.000000,1.001828,0.995704,1.105857,0.035573,0.046414,0.000000,0.000000,0.014473,0.062840,0.112103,0.300000
5.840000,-0.087317,-0.751302,0.483586,0.101380,-0.539368,0.979185,0.810969,-4.800000,-0.089339,-0.853508,0.268451,0.392069,-0.572733,0.133521,0.047343,-0.274294,0.043471,1.356693,1.839301,-6.560527,-0.042362,-1.200000,-1.200000,0.238208,0,1,1,0,1.000000,1.001828,0.995704,1.105857,0.035573,0.046414,0.000000,0.000000,0.014473,0.062840,0.112103,0.300000
5.850000,-0.087317,-0.751302,0.483586,0.101380,-0.539368,0.979185,0.810969,-4.800000,-0.095076,-0.852148,0.268906,0.389343,-0.574710,0.138478,0.043614,-0.270915,0.074135,1.344936,1.840756,-6.544823,-0.047257,-1.200000,-1.200000,0.237367,0,1,1,0,1.000000,1.001828,0.995704,1.105857,0.035573,0.046414,0.000000,0.000000,0.014473,0.062840,0.112103,0.300000
5.860000,-0.098719,-0.769251,0.486317,0.158443,-0.598679,-1.837947,-0.123333,4.800000,-0.100833,-0.850739,0.269323,0.386651,-0.576622,0.143419,0.039873,-0.267441,-0.011486,-1.573926,0.921765,3.469989,-0.030084,1.200000,-1.200000,-0.794747,0,1,1,0,1.000000,1.001828,0.995704,1.105857,0.035573,0.046414,0.000000,0.000000,0.014473,0.062840,0.112103,0.300000
5.870000,-0.104970,-0.791435,0.484193,0.206443,-0.647741,-2.532063,-0.288105,4.800000,-0.106608,-0.849280,0.269703,0.383994,-0.578467,0.148342,0.036122,-0.263874,-0.061082,-2.391179,0.748224,3.821018,-0.021776,1.200000,-1.094365,-0.820016,0,1,0,0,1.000000,1.001828,0.995704,1.105857,0.035573,0.046414,0.000000,0.000000,0.014473,0.062840,0.112103,0.300000
5.880000,-0.111342,-0.800207,0.487616,0.177417,-0.626814,0.444169,-0.440504,-4.800000,-0.112402,-0.847772,0.270045,0.381374,-0.580245,0.153245,0.032359,-0.260213,-0.041270,0.528749,0.614991,-5.967480,-0.028780,-0.590270,-0.886367,0.208146,0,0,0,0,1.000000,1.001828,0.995704,1.105857,0.035573,0.046414,0.000000,0.000000,0.014473,0.062840,0.112103,0.300000
5.890000,-0.117315,-0.781833,0.469473,0.129417,-0.571608,2.973841,-2.952822,-4.800000,-0.118213,-0.846215,0.270350,0.378790,-0.581956,0.158127,0.028587,-0.256462,0.014841,3.137626,-1.985796,-6.289148,-0.038559,-1.200000,1.200000,0.563025,0,1,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.900000,-0.122908,-0.757584,0.422923,0.152841,-0.550026,1.885592,-4.800000,4.800000,-0.124041,-0.844609,0.270617,0.376245,-0.583599,0.162987,0.024806,-0.252619,0.039238,2.157731,-4.063275,3.488796,-0.040450,-1.200000,1.200000,-0.477355,0,1,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.910000,-0.128521,-0.758656,0.402064,0.200841,-0.572688,-1.664688,0.060854,4.800000,-0.129885,-0.842955,0.270846,0.373738,-0.585173,0.167824,0.021017,-0.248688,0.019306,-1.411013,0.695928,3.838411,-0.034008,1.200000,-1.107348,-0.591301,0,1,0,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.920000,-0.134410,-0.788592,0.445587,0.159282,-0.604144,-3.490420,4.800000,-4.800000,-0.135744,-0.841253,0.271037,0.371271,-0.586678,0.172636,0.017219,-0.244668,-0.010795,-3.399752,5.655530,-6.039260,-0.028344,1.200000,-1.200000,0.465554,0,1,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.930000,-0.140452,-0.806911,0.475713,0.111282,-0.601462,-0.471762,1.567576,-4.800000,-0.141618,-0.839503,0.271191,0.368845,-0.588113,0.177422,0.013415,-0.240562,-0.007517,-0.486227,2.576773,-6.362383,-0.032450,0.433470,-1.200000,0.558076,0,0,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.940000,-0.146326,-0.797700,0.449133,0.151983,-0.571660,2.094618,-4.115552,4.800000,-0.147506,-0.837705,0.271306,0.366460,-0.589478,0.182181,0.009605,-0.236370,0.023721,2.112460,-3.236023,3.535026,-0.039602,-1.200000,1.200000,-0.496890,0,1,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.950000,-0.151912,-0.771165,0.402052,0.199983,-0.548346,2.881323,-4.800000,4.800000,-0.153407,-0.835859,0.271383,0.364118,-0.590773,0.186911,0.005789,-0.232093,0.049902,3.017882,-4.152441,3.883146,-0.044275,-1.200000,1.200000,-0.580138,0,1,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.960000,-0.157435,-0.762905,0.409210,0.157224,-0.559648,-0.679864,2.904244,-4.800000,-0.159321,-0.833967,0.271422,0.361819,-0.591997,0.191612,0.001968,-0.227734,0.041782,-0.516169,3.591220,-6.004432,-0.040091,0.401875,-1.200000,0.455989,0,0,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.970000,-0.163230,-0.782659,0.453972,0.109224,-0.595619,-2.494287,4.800000,-4.800000,-0.165247,-0.832027,0.271422,0.359564,-0.593149,0.196282,-0.001857,-0.223292,0.007616,-2.443730,5.714607,-6.329087,-0.033133,1.200000,-1.200000,0.529464,0,1,1,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.980000,-0.169296,-0.797743,0.461225,0.150803,-0.611601,-0.697140,-0.473657,4.800000,-0.171184,-0.830041,0.271384,0.357353,-0.594229,0.200919,-0.005686,-0.218770,-0.007931,-0.736571,0.481233,3.572915,-0.032803,0.593058,-0.978023,-0.524929,0,0,0,0,1.000000,1.001701,0.995898,1.104898,0.035092,0.047216,0.012982,0.139348,0.013649,0.054732,0.109494,0.187340
5.990000,-0.175298,-0.789797,0.441094,0.198803,-0.588940,1.978704,-3.248815,4.800000,-0.177131,-0.828009,0.271308,0.355188,-0.595237,0.205523,-0.009517,-0.214169,0.015465,1.964237,-2.390370,3.919467,-0.038883,-1.200000,1.200000,-0.731573,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.000000,-0.181002,-0.762692,0.421113,0.179590,-0.555189,3.336839,-1.821555,-4.800000,-0.183089,-0.825931,0.271194,0.353070,-0.596172,0.210093,-0.013351,-0.209490,0.051414,3.442940,-1.058609,-5.804872,-0.046181,-1.200000,0.357063,0.289275,0,1,0,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.010000,-0.186572,-0.748945,0.428847,0.131590,-0.560924,-0.152433,2.800494,-4.800000,-0.189055,-0.823807,0.271041,0.350999,-0.597034,0.214626,-0.017186,-0.204735,0.048521,0.007251,3.606708,-6.131129,-0.041922,-0.147634,-1.200000,0.313387,0,0,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.020000,-0.192393,-0.762793,0.453441,0.140694,-0.600510,-2.393843,2.532367,4.415565,-0.195029,-0.821638,0.270850,0.348976,-0.597823,0.219123,-0.021022,-0.199904,0.010495,-2.318742,3.466341,3.157497,-0.033613,1.200000,-1.200000,-0.663141,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.030000,-0.198506,-0.780320,0.467334,0.188694,-0.619326,-1.231026,0.562563,4.800000,-0.201011,-0.819425,0.270621,0.347001,-0.598537,0.223581,-0.024858,-0.195001,-0.008267,-1.259084,1.570984,3.886850,-0.031922,1.117035,-1.200000,-0.741407,0,0,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.040000,-0.204571,-0.776286,0.476008,0.170023,-0.593915,1.706518,0.360676,-4.800000,-0.207000,-0.817167,0.270353,0.345076,-0.599178,0.228000,-0.028693,-0.190025,0.017408,1.682924,1.417641,-5.835345,-0.039761,-1.200000,-1.200000,0.288187,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.050000,-0.210298,-0.745078,0.464517,0.122023,-0.553792,4.253263,-2.366120,-4.800000,-0.212994,-0.814865,0.270047,0.343201,-0.599744,0.232379,-0.032527,-0.184979,0.059435,4.369820,-1.361242,-6.163265,-0.049351,-1.200000,0.566227,0.350267,0,1,0,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.060000,-0.215806,-0.710147,0.418459,0.158368,-0.548128,2.990973,-4.800000,4.800000,-0.218994,-0.812519,0.269703,0.341376,-0.600235,0.236715,-0.036359,-0.179864,0.068049,3.266122,-4.019860,3.698807,-0.047977,-1.200000,1.200000,-0.675081,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.070000,-0.215806,-0.710147,0.418459,0.158368,-0.548128,2.990973,-4.800000,4.800000,-0.224999,-0.810131,0.269320,0.339604,-0.600651,0.241009,-0.040188,-0.174682,0.098488,3.249885,-4.014117,3.706035,-0.052933,-1.200000,1.200000,-0.673325,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.080000,-0.227457,-0.712210,0.429127,0.162981,-0.618830,-2.363936,4.800000,-4.800000,-0.231007,-0.807699,0.268899,0.337883,-0.600991,0.245258,-0.044014,-0.169433,-0.000091,-2.131746,5.645157,-5.854880,-0.030872,1.200000,-1.200000,0.283135,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.090000,-0.233957,-0.739904,0.477127,0.114981,-0.676478,-3.110590,4.800000,-4.800000,-0.237018,-0.805226,0.268440,0.336215,-0.601256,0.249463,-0.047836,-0.164121,-0.059918,-3.033445,5.891275,-6.184517,-0.020929,1.200000,-1.200000,0.346129,0,1,1,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.100000,-0.240675,-0.754725,0.480615,0.153927,-0.662791,-0.152735,-1.286438,4.800000,-0.243032,-0.802710,0.267942,0.334601,-0.601445,0.253621,-0.051652,-0.158746,-0.049562,-0.166431,-0.171423,3.694031,-0.026774,0.003907,-0.491012,-0.676470,0,0,0,0,1.000000,1.001895,0.996030,1.106575,0.034999,0.047702,0.022147,0.051394,0.013492,0.067627,0.109868,0.251171
6.110000,-0.246985,-0.741577,0.452770,0.201927,-0.603140,2.513907,-4.018718,4.800000,-0.249047,-0.800153,0.267407,0.333041,-0.601558,0.257732,-0.055464,-0.153309,0.008727,2.549058,-3.036435,4.035517,-0.037365,-1.200000,1.200000,-0.791771,0,1,1,0,1.000000,1.001934,0.995980,1.107843,0.034395,0.047652,0.018280,0.000000,0.012504,0.070768,0.108741,0.300000
6.120000,-0.252755,-0.716890,0.439555,0.165706,-0.557639,2.488866,-0.933582,-4.800000,-0.255063,-0.797556,0.266833,0.331535,-0.601594,0.261794,-0.059269,-0.147814,0.055495,2.630403,-0.010702,-5.812986,-0.044729,-1.200000,-0.530213,0.229265,0,1,0,0,1.000000,1.001934,0.995980,1.107843,0.034395,0.047652,0.018280,0.000000,0.012504,0.070768,0.108741,0.300000
6.130000,-0.258344,-0.710802,0.455016,0.117706,-0.562744,-0.855593,3.501464,-4.800000,-0.261078,-0.794918,0.266221,0.330084,-0.601553,0.265807,-0.063067,-0.142261,0.052483,-0.700822,4.508506,-6.144387,-0.039531,0.564072,-1.200000,0.241462,0,0,1,0,1.000000,1.001934,0.995980,1.107843,0.034395,0.047652,0.018280,0.000000,0.012504,0.070768,0.108741,0.300000
6.140000,-0.264165,-0.726157,0.469722,0.149154,-0.597981,-2.060837,1.285023,4.800000,-0.267093,-0.792240,0.265572,0.328690,-0.601436,0.269769,-0.066858,-0.136651,0.018095,-2.000195,2.372632,3.679901,-0.032149,1.200000,-1.200000,-0.768341,0,1,1,0,1.000000,1.001934,0.995980,1.107843,0.034395,0.047652,0.018280,0.000000,0.012504,0.070768,0.108741,0.300000
6.150000,-0.270203,-0.734998,0.468900,0.197154,-0.606501,0.001397,-1.077706,4.800000,-0.273107,-0.789522,0.264884,0.327352,-0.601241,0.273680,-0.070641,-0.130988,0.009262,0.000341,0.013014,4.019605,-0.033868,-0.182095,-0.663384,-0.786285,0,0,0,0,1.000000,1.001934,0.995980,1.107843,0.034395,0.047652,0.018280,0.000000,0.012504,0.070768,0.108741,0.300000
6.160000,-0.276101,-0.720211,0.466864,0.166461,-0.574749,2.706445,-0.956354,-4.800000,-0.279118,-0.786766,0.264159,0.326070,-0.600970,0.277538,-0.074414,-0.125272,0.041305,2.761683,0.131588,-5.791992,-0.043567,-1.200000,-0.663874,0.246663,0,1,0,0,1.000000,1.001933,0.995985,1.109695,0.034514,0.047557,0.018527,0.000000,0.012693,0.070786,0.108866,0.300000
6.170000,-0.281710,-0.693110,0.456657,0.118461,-0.550093,2.716246,-1.075994,-4.800000,-0.285126,-0.783972,0.263396,0.324846,-0.600621,0.281343,-0.078178,-0.119504,0.067606,2.889213,-0.031511,-6.125192,-0.047279,-1.200000,-0.533657,0.287190,0,1,0,0,1.000000,1.001933,0.995985,1.109695,0.034514,0.047557,0.018527,0.000000,0.012693,0.070786,0.108866,0.300000
6.180000,-0.287279,-0.674611,0.427746,0.149381,-0.562870,1.183223,-2.922921,4.800000,-0.291130,-0.781140,0.262595,0.323680,-0.600194,0.285093,-0.081932,-0.113688,0.056578,1.430772,-2.015237,3.693591,-0.042238,-1.200000,0.996440,-0.720422,0,1,0,0,1.000000,1.001933,0.995985,1.109695,0.034514,0.047557,0.018527,0.000000,0.012693,0.070786,0.108866,0.300000
6.190000,-0.293064,-0.671365,0.405925,0.197381,-0.592783,-0.329835,-1.611950,4.800000,-0.297130,-0.778270,0.261757,0.322573,-0.599690,0.288787,-0.085674,-0.107825,0.027233,-0.084095,-0.805438,4.031481,-0.034713,-0.101052,0.028738,-0.748562,0,0,0,0,1.000000,1.001933,0.995985,1.109695,0.034514,0.047557,0.018527,0.000000,0.012693,0.070786,0.108866,0.300000
6.200000,-0.299137,-0.691145,0.439546,0.154099,-0.622707,-3.038012,4.800000,-4.800000,-0.303124,-0.775364,0.260882,0.321524,-0.599108,0.292425,-0.089405,-0.101916,-0.003666,-2.909342,5.782727,-5.870062,-0.027588,1.200000,-1.200000,0.264199,0,1,1,0,1.000000,1.001951,0.995772,1.110337,0.034856,0.047048,0.005498,0.000000,0.013241,0.072422,0.100562,0.300000
6.210000,-0.305442,-0.720784,0.487546,0.106099,-0.636458,-2.903293,4.800000,-4.800000,-0.309112,-0.772422,0.259969,0.320535,-0.598448,0.296005,-0.093124,-0.095963,-0.019662,-2.941107,6.031009,-6.205088,-0.026180,1.200000,-1.200000,0.304045,0,1,1,0,1.000000,1.001951,0.995772,1.110337,0.034856,0.047048,0.005498,0.000000,0.013241,0.072422,0.100562,0.300000
