t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,fv1_hat,fv2_hat,fv3_hat,fv4_hat,fc1_hat,fc2_hat,fc3_hat,fc4_hat
4.360000,0.357098,-0.500497,0.362361,0.815444,-0.000000,-1.049314,-0.313990,4.800000,0.351836,-0.644441,-0.036225,0.636291,-0.021248,-0.230862,0.202669,0.190054,0.047559,-0.098731,1.476269,5.864020,-0.011044,-0.174449,-1.200000,-0.481383,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.370000,0.357098,-0.494519,0.343359,0.863444,-0.000000,1.895380,-3.166771,4.800000,0.351612,-0.646757,-0.034186,0.638164,-0.023502,-0.232368,0.205047,0.184582,0.050932,2.888938,-1.484091,6.192380,-0.012263,-1.200000,0.820648,-0.499177,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.380000,0.357098,-0.475608,0.316911,0.878524,-0.000000,1.959534,-2.449611,-0.576758,0.351365,-0.649088,-0.032124,0.639982,-0.025810,-0.233835,0.207383,0.179058,0.054472,3.060769,-0.911817,0.913978,-0.013555,-1.200000,0.394597,0.056159,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.390000,0.357083,-0.476515,0.328126,0.831496,-0.001973,-1.252673,2.681423,-4.800000,0.351096,-0.651434,-0.030039,0.641745,-0.028171,-0.235261,0.209676,0.173484,0.056134,-0.142817,4.262571,-3.645229,-0.013895,-0.188479,-1.200000,0.491096,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.400000,0.357051,-0.500121,0.367918,0.783807,-0.004076,-3.171884,4.800000,-4.488426,0.350802,-0.653793,-0.027931,0.643452,-0.030585,-0.236645,0.211926,0.167862,0.057752,-2.166876,6.567320,-3.673799,-0.014065,1.200000,-1.200000,0.472083,0,1,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.410000,0.357041,-0.515889,0.374243,0.823247,-0.000000,-0.987032,-0.428987,4.800000,0.350484,-0.656166,-0.025800,0.645102,-0.033052,-0.237987,0.214133,0.162194,0.065838,-0.047656,1.357099,5.884818,-0.015386,-0.218317,-1.200000,-0.500168,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.420000,0.357041,-0.515889,0.374243,0.823247,-0.000000,-0.987032,-0.428987,4.800000,0.350141,-0.658553,-0.023648,0.646696,-0.035571,-0.239286,0.216296,0.156481,0.070073,-0.034425,1.344175,5.879378,-0.016361,-0.231589,-1.200000,-0.503963,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.430000,0.357041,-0.509293,0.354249,0.871247,-0.000000,1.956178,-3.253999,4.800000,0.349772,-0.660952,-0.021475,0.648232,-0.038142,-0.240541,0.218415,0.150725,0.074487,2.955015,-1.593798,6.210381,-0.018012,-1.200000,0.913959,-0.523682,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.440000,0.357026,-0.490866,0.328789,0.882467,-0.002601,1.838879,-2.243973,-1.153697,0.349378,-0.663364,-0.019280,0.649710,-0.040765,-0.241750,0.220489,0.144929,0.076405,2.943117,-0.724118,0.330670,-0.019280,-1.200000,0.250592,0.091715,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.450000,0.356924,-0.492894,0.341004,0.834703,-0.015657,-1.402509,2.828796,-4.800000,0.348957,-0.665787,-0.017065,0.651130,-0.043439,-0.242914,0.222519,0.139093,0.067617,-0.295132,4.396624,-3.654086,-0.017838,-0.022759,-1.200000,0.463630,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.460000,0.356698,-0.517322,0.380816,0.786918,-0.028164,-3.255145,4.800000,-4.584957,0.348509,-0.668222,-0.014830,0.652492,-0.046164,-0.244031,0.224503,0.133220,0.058947,-2.256614,6.553723,-3.777196,-0.016354,1.200000,-1.200000,0.454379,0,1,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.470000,0.356415,-0.532644,0.386337,0.825995,-0.029238,-0.845215,-0.565626,4.800000,0.348033,-0.670667,-0.012575,0.653794,-0.048940,-0.245101,0.226442,0.127312,0.061608,0.090000,1.202491,5.878089,-0.016967,-0.351958,-1.200000,-0.530068,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.480000,0.356153,-0.524846,0.365276,0.873995,-0.023652,2.069701,-3.345299,4.800000,0.347530,-0.673124,-0.010301,0.655038,-0.051765,-0.246122,0.228335,0.121371,0.071228,3.057208,-1.695751,6.211327,-0.019592,-1.200000,0.997896,-0.551857,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.490000,0.355903,-0.507077,0.341678,0.879898,-0.025839,1.635678,-1.850481,-2.060944,0.346998,-0.675590,-0.008009,0.656222,-0.054640,-0.247093,0.230182,0.115398,0.073327,2.725335,-0.332234,-0.610609,-0.021002,-1.200000,-0.058629,0.158407,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.500000,0.355903,-0.507077,0.341678,0.879898,-0.025839,1.635678,-1.850481,-2.060944,0.346437,-0.678065,-0.005698,0.657346,-0.057564,-0.248015,0.231983,0.109395,0.079056,2.738635,-0.345589,-0.612475,-0.022323,-1.200000,-0.047854,0.151373,0,1,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.510000,0.355562,-0.510322,0.354853,0.831898,-0.040240,-1.565921,2.980121,-4.800000,0.345846,-0.680550,-0.003369,0.658409,-0.060537,-0.248886,0.233737,0.103365,0.068876,-0.465898,4.537494,-3.688947,-0.020365,0.162509,-1.200000,0.426103,0,0,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.520000,0.355084,-0.532134,0.384562,0.806198,-0.054191,-2.705126,2.979650,-0.788877,0.345226,-0.683043,-0.001023,0.659413,-0.063557,-0.249706,0.235444,0.097309,0.058658,-1.700876,4.672130,0.141310,-0.018371,1.200000,-1.200000,0.013119,0,1,1,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.530000,0.354516,-0.544063,0.383133,0.851551,-0.059356,-0.471526,-1.073030,4.800000,0.344575,-0.685544,0.001340,0.660356,-0.066625,-0.250473,0.237103,0.091229,0.056977,0.486349,0.598836,6.047143,-0.018706,-0.747699,-0.846168,-0.587459,0,0,0,0,1.000000,1.000424,0.996760,1.058144,0.035907,0.003392,0.000000,0.007419,0.016418,0.004891,0.145030,0.300000
4.540000,0.353941,-0.532809,0.357172,0.899551,-0.055733,2.407675,-3.835656,4.800000,0.343893,-0.688052,0.003719,0.661237,-0.069741,-0.251187,0.238715,0.085127,0.064248,3.435078,-2.307102,6.383072,-0.021467,-1.200000,1.200000,-0.871527,0,1,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.550000,0.353350,-0.520940,0.345604,0.877508,-0.061018,0.605987,-0.142038,-4.800000,0.343180,-0.690567,0.006114,0.662058,-0.072902,-0.251847,0.240279,0.079005,0.062736,1.705970,1.315136,-3.370857,-0.022276,-1.200000,-1.200000,0.153084,0,1,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.560000,0.353350,-0.520940,0.345604,0.877508,-0.061018,0.605987,-0.142038,-4.800000,0.342435,-0.693089,0.008524,0.662817,-0.076110,-0.252453,0.241794,0.072865,0.069669,1.719183,1.301568,-3.370033,-0.023796,-1.200000,-1.200000,0.145327,0,1,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.570000,0.352654,-0.531394,0.366835,0.829508,-0.076869,-2.379134,3.951386,-4.800000,0.341658,-0.695616,0.010950,0.663515,-0.079363,-0.253004,0.243261,0.066709,0.057478,-1.305017,5.487553,-3.704762,-0.020997,1.016644,-1.200000,0.180885,0,0,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.580000,0.351803,-0.548962,0.375478,0.853777,-0.092759,-1.718729,-0.235832,4.800000,0.340848,-0.698149,0.013389,0.664152,-0.082661,-0.253499,0.244680,0.060539,0.044680,-0.719296,1.329930,6.066843,-0.018571,0.484704,-1.200000,-0.846916,0,0,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.590000,0.350863,-0.550888,0.358273,0.901777,-0.094574,0.999344,-2.895098,4.800000,0.340004,-0.700686,0.015843,0.664726,-0.086003,-0.253938,0.246050,0.054357,0.045725,2.002271,-1.428997,6.405003,-0.020307,-1.200000,0.766260,-0.920143,0,1,0,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.600000,0.349934,-0.540251,0.343846,0.882449,-0.090541,1.465254,-1.250495,-4.800000,0.339127,-0.703227,0.018310,0.665239,-0.089389,-0.254319,0.247370,0.048164,0.052879,2.534455,0.129813,-3.327689,-0.023426,-1.200000,-0.450327,0.110106,0,1,0,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.610000,0.348979,-0.540986,0.351064,0.834449,-0.099650,-1.227686,2.205067,-4.800000,0.338216,-0.705772,0.020790,0.665689,-0.092817,-0.254643,0.248642,0.041963,0.046981,-0.149113,3.607792,-3.660643,-0.021602,-0.162942,-1.200000,0.151332,0,0,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.620000,0.347907,-0.555406,0.363397,0.823253,-0.113965,-1.712629,0.709391,1.174533,0.337271,-0.708320,0.023283,0.666078,-0.096289,-0.254908,0.249863,0.035756,0.035503,-0.693149,2.160098,2.239002,-0.019209,0.439596,-1.200000,-0.457898,0,0,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.630000,0.347907,-0.555406,0.363397,0.823253,-0.113965,-1.712629,0.709391,1.174533,0.336290,-0.710870,0.025787,0.666404,-0.099802,-0.255115,0.251035,0.029545,0.043918,-0.680191,2.146403,2.242928,-0.020825,0.426628,-1.200000,-0.468153,0,0,1,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.640000,0.346732,-0.563156,0.349863,0.868666,-0.120442,-0.296303,-2.108960,4.800000,0.335275,-0.713422,0.028303,0.666669,-0.103356,-0.255262,0.252157,0.023331,0.040200,0.710288,-0.753320,6.190650,-0.020829,-0.971582,0.235240,-0.917642,0,0,0,0,1.000000,1.000342,0.996988,1.061508,0.036040,0.012709,0.020023,0.150000,0.016893,0.013951,0.134027,0.234346
4.650000,0.345519,-0.558990,0.324640,0.898585,-0.121437,0.963414,-2.851166,1.548671,0.334223,-0.715975,0.030830,0.666871,-0.106950,-0.255350,0.253229,0.017117,0.041994,2.003688,-1.635348,3.153552,-0.022948,-1.200000,1.008455,-0.630990,0,1,0,0,1.000000,1.000220,0.996883,1.063390,0.036169,0.027008,0.000000,0.150000,0.017374,0.027243,0.148084,0.215242
4.660000,0.344262,-0.566441,0.330528,0.853169,-0.128681,-1.482909,1.552096,-4.800000,0.333136,-0.718529,0.033368,0.667011,-0.110585,-0.255377,0.254251,0.010904,0.037535,-0.467093,2.783646,-3.507801,-0.022380,0.162980,-1.200000,0.074990,0,0,1,0,1.000000,1.000220,0.996883,1.063390,0.036169,0.027008,0.000000,0.150000,0.017374,0.027243,0.148084,0.215242
4.670000,0.342884,-0.596354,0.365991,0.805169,-0.145410,-4.040664,4.800000,-4.800000,0.332011,-0.721082,0.035915,0.667089,-0.114258,-0.255342,0.255222,0.004695,0.023213,-3.161681,6.195156,-3.838138,-0.019343,1.200000,-1.200000,0.117998,0,1,1,0,1.000000,1.000220,0.996883,1.063390,0.036169,0.027008,0.000000,0.150000,0.017374,0.027243,0.148084,0.215242
4.680000,0.341395,-0.619062,0.373173,0.834896,-0.152430,-1.388946,-0.814664,4.800000,0.330850,-0.723635,0.038472,0.667105,-0.117970,-0.255247,0.256142,-0.001508,0.018262,-0.610831,0.602698,5.976047,-0.018943,0.381062,-0.831932,-0.918642,0,0,0,0,1.000000,1.000220,0.996883,1.063390,0.036169,0.027008,0.000000,0.150000,0.017374,0.027243,0.148084,0.215242
4.690000,0.339904,-0.616711,0.349406,0.882896,-0.145633,1.506075,-3.617904,4.800000,0.329652,-0.726187,0.041038,0.667059,-0.121720,-0.255089,0.257012,-0.007704,0.027347,2.308547,-2.333074,6.318565,-0.022167,-1.200000,1.200000,-0.993415,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.700000,0.338485,-0.605648,0.337071,0.851905,-0.137548,1.392421,-1.080861,-4.800000,0.328416,-0.728737,0.043612,0.666951,-0.125507,-0.254869,0.257831,-0.013891,0.038304,2.262736,0.128603,-3.491431,-0.025627,-1.200000,-0.440227,0.047714,0,1,0,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.710000,0.337052,-0.609702,0.350672,0.803905,-0.148575,-1.786220,3.244816,-4.800000,0.327142,-0.731284,0.046194,0.666781,-0.129330,-0.254587,0.258599,-0.020066,0.030305,-0.923720,4.508607,-3.820067,-0.023147,0.656037,-1.200000,0.079748,0,0,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.720000,0.335467,-0.631093,0.376488,0.785314,-0.167123,-2.481124,2.168556,0.210544,0.325829,-0.733829,0.048784,0.666550,-0.133188,-0.254241,0.259315,-0.026228,0.014258,-1.713207,3.547762,1.068120,-0.020059,1.200000,-1.200000,-0.418537,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.730000,0.335467,-0.631093,0.376488,0.785314,-0.167123,-2.481124,2.168556,0.210544,0.324478,-0.736369,0.051380,0.666257,-0.137082,-0.253832,0.259980,-0.032375,0.024908,-1.700915,3.534114,1.076318,-0.021954,1.200000,-1.200000,-0.429130,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.740000,0.333771,-0.638788,0.368859,0.830060,-0.171592,0.211851,-1.888511,4.800000,0.323087,-0.738905,0.053983,0.665902,-0.141009,-0.253358,0.260594,-0.038505,0.022834,0.965791,-0.574725,5.987611,-0.022716,-1.200000,0.066053,-0.973611,0,1,0,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.750000,0.332078,-0.621449,0.334986,0.878060,-0.166380,2.975051,-4.627243,4.800000,0.321657,-0.741436,0.056592,0.665487,-0.144970,-0.252821,0.261157,-0.044615,0.030694,3.827805,-3.496430,6.332631,-0.025668,-1.200000,1.200000,-1.047704,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.760000,0.330375,-0.615026,0.335077,0.837051,-0.172733,-0.330532,1.185477,-4.800000,0.320188,-0.743961,0.059206,0.665010,-0.148964,-0.252219,0.261667,-0.050704,0.027168,0.566364,2.303162,-3.545009,-0.025357,-0.868217,-1.200000,-0.011215,0,0,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.770000,0.328548,-0.634721,0.369131,0.789051,-0.191291,-3.095030,4.800000,-4.800000,0.318678,-0.746480,0.061825,0.664473,-0.152989,-0.251552,0.262127,-0.056771,0.011046,-2.284682,6.074401,-3.871181,-0.021771,1.200000,-1.200000,0.028961,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.780000,0.326556,-0.658056,0.386620,0.806839,-0.206500,-1.974260,0.140762,4.800000,0.317128,-0.748992,0.064449,0.663875,-0.157045,-0.250819,0.262534,-0.062812,-0.002314,-1.268759,1.489084,5.863560,-0.019236,1.084997,-1.200000,-0.988330,0,0,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.790000,0.324504,-0.661433,0.372444,0.854839,-0.202998,0.945147,-2.650472,4.800000,0.315537,-0.751496,0.067076,0.663216,-0.161131,-0.250022,0.262890,-0.068827,0.002970,1.645487,-1.386523,6.210182,-0.021888,-1.200000,0.727501,-1.062191,0,1,0,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.800000,0.322564,-0.646803,0.359022,0.830338,-0.184877,2.328913,-1.619589,-4.800000,0.313905,-0.753992,0.069706,0.662498,-0.165247,-0.249159,0.263194,-0.074813,0.023664,3.114017,-0.436202,-3.550306,-0.027628,-1.200000,0.005522,-0.020045,0,1,0,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.810000,0.320707,-0.639635,0.362796,0.782338,-0.187252,-0.505826,1.886895,-4.800000,0.312232,-0.756479,0.072340,0.661720,-0.169391,-0.248229,0.263446,-0.080769,0.024512,0.326623,3.075732,-3.874905,-0.026388,-0.614731,-1.200000,0.022478,0,0,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.820000,0.318734,-0.654247,0.391091,0.734338,-0.205920,-2.247073,3.596035,-4.800000,0.310517,-0.758957,0.074975,0.660883,-0.173563,-0.247234,0.263646,-0.086692,0.008728,-1.476288,4.912968,-4.199121,-0.023322,1.200000,-1.200000,0.084356,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.830000,0.318734,-0.654247,0.391091,0.734338,-0.205920,-2.247073,3.596035,-4.800000,0.308761,-0.761424,0.077612,0.659987,-0.177762,-0.246173,0.263794,-0.092580,0.021710,-1.465014,4.899633,-4.186957,-0.025567,1.200000,-1.200000,0.075250,0,1,1,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.840000,0.316602,-0.667449,0.394430,0.756973,-0.219919,-0.945513,-1.036352,4.800000,0.306962,-0.763880,0.080251,0.659032,-0.181987,-0.245045,0.263890,-0.098433,0.010270,-0.218314,0.270655,5.584023,-0.023299,0.004644,-0.615645,-0.950809,0,0,0,0,1.000000,1.000350,0.996997,1.066048,0.036231,0.017503,0.017085,0.150000,0.017613,0.015813,0.136797,0.216443
4.850000,0.314318,-0.675717,0.379198,0.804973,-0.235237,-0.728622,-1.925171,4.800000,0.305121,-0.766324,0.082890,0.658018,-0.186237,-0.243851,0.263935,-0.104248,-0.003012,-0.031732,-0.707563,5.932932,-0.021933,-0.157846,0.190283,-1.070218,0,0,0,0,1.000000,1.000398,0.997055,1.068552,0.036279,0.014327,0.024160,0.150000,0.017785,0.011767,0.131696,0.280754
4.860000,0.311956,-0.688746,0.387087,0.769935,-0.235549,-1.105542,0.900857,-4.800000,0.303237,-0.768757,0.085529,0.656947,-0.190512,-0.242590,0.263927,-0.110022,-0.001444,-0.462897,2.144718,-3.899056,-0.023885,0.254482,-1.200000,-0.035086,0,0,1,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.870000,0.309615,-0.701808,0.401333,0.721935,-0.233058,-1.473948,1.852427,-4.800000,0.301311,-0.771176,0.088168,0.655818,-0.194809,-0.241263,0.263868,-0.115756,0.003275,-0.885848,3.154384,-4.221420,-0.024547,0.688748,-1.200000,0.024981,0,0,1,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.880000,0.307287,-0.701320,0.383907,0.743669,-0.233093,0.901563,-3.457240,4.800000,0.299341,-0.773582,0.090806,0.654632,-0.199130,-0.239869,0.263756,-0.121445,0.005770,1.502741,-2.255493,5.544709,-0.024809,-1.200000,1.200000,-1.000387,0,1,1,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.890000,0.304962,-0.682662,0.339445,0.791608,-0.232063,2.397626,-4.800000,4.769987,0.297328,-0.775973,0.093443,0.653389,-0.203472,-0.238408,0.263593,-0.127090,0.009579,3.102590,-3.833583,5.864609,-0.026448,-1.200000,1.200000,-1.083102,0,1,1,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.900000,0.302587,-0.687280,0.350509,0.747493,-0.242246,-1.908523,3.155940,-4.800000,0.295271,-0.778350,0.096078,0.652090,-0.207835,-0.236880,0.263378,-0.132687,0.002167,-1.216296,4.164718,-3.999495,-0.024917,1.011854,-1.200000,-0.064732,0,0,1,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.910000,0.300069,-0.718691,0.396076,0.699493,-0.258968,-3.665547,4.800000,-4.800000,0.293171,-0.780710,0.098711,0.650735,-0.212218,-0.235286,0.263111,-0.138236,-0.012261,-3.120163,6.023718,-4.320464,-0.022110,1.200000,-1.200000,-0.001584,0,1,1,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.920000,0.297468,-0.732525,0.399911,0.727682,-0.260671,0.007207,-1.544746,4.800000,0.291027,-0.783055,0.101340,0.649326,-0.216619,-0.233625,0.262793,-0.143734,-0.011846,0.493481,-0.314685,5.492230,-0.022955,-0.700611,-0.140021,-1.032677,0,0,0,0,1.000000,1.000405,0.996879,1.070044,0.036265,0.013885,0.006929,0.150000,0.017735,0.011180,0.145033,0.300000
4.930000,0.294925,-0.717554,0.369867,0.775682,-0.248037,2.712575,-4.209324,4.800000,0.288839,-0.785383,0.103966,0.647861,-0.221039,-0.231897,0.262423,-0.149180,0.003433,3.283616,-3.142244,5.843928,-0.026636,-1.200000,1.200000,-1.106787,0,1,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
4.940000,0.294925,-0.717554,0.369867,0.775682,-0.248037,2.712575,-4.209324,4.800000,0.286606,-0.787693,0.106588,0.646342,-0.225476,-0.230103,0.262001,-0.154572,0.019033,3.293372,-3.154933,5.859951,-0.029303,-1.200000,1.200000,-1.115313,0,1,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
4.950000,0.292473,-0.707285,0.368424,0.734775,-0.242700,0.431817,0.640181,-4.800000,0.284329,-0.789985,0.109206,0.644770,-0.229930,-0.228242,0.261528,-0.159908,0.027948,1.073555,1.674744,-4.010055,-0.031218,-1.200000,-1.200000,-0.069608,0,1,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
4.960000,0.289932,-0.720328,0.397845,0.686775,-0.264396,-2.706553,4.796383,-4.800000,0.282007,-0.792257,0.111819,0.643144,-0.234398,-0.226315,0.261004,-0.165187,0.009626,-2.120589,5.965508,-4.329397,-0.026922,1.200000,-1.200000,-0.030879,0,1,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
4.970000,0.287142,-0.744741,0.420740,0.697582,-0.292090,-2.334912,0.646609,4.800000,0.279641,-0.794511,0.114426,0.641466,-0.238881,-0.224321,0.260428,-0.170407,-0.015706,-1.861741,1.917751,5.363220,-0.022024,1.200000,-1.200000,-1.035993,0,1,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
4.980000,0.287142,-0.744741,0.420740,0.697582,-0.292090,-2.334912,0.646609,4.800000,0.277230,-0.796744,0.117027,0.639736,-0.243377,-0.222262,0.259801,-0.175566,0.000847,-1.852636,1.905372,5.380489,-0.024625,1.200000,-1.200000,-1.043723,0,1,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
4.990000,0.284192,-0.751477,0.411099,0.745582,-0.296066,0.603742,-2.181230,4.800000,0.274773,-0.798956,0.119622,0.637955,-0.247886,-0.220136,0.259123,-0.180664,-0.001089,1.061273,-0.982970,5.734054,-0.026490,-1.200000,0.417786,-1.116091,0,1,0,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
5.000000,0.281308,-0.738688,0.403497,0.715481,-0.279932,2.311033,-1.292400,-4.800000,0.272272,-0.801146,0.122210,0.636123,-0.252407,-0.217945,0.258394,-0.185697,0.017655,2.841270,-0.144358,-4.058800,-0.032331,-1.200000,-0.199778,-0.061951,0,1,0,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
5.010000,0.278498,-0.730254,0.407099,0.667481,-0.282929,-0.261436,1.592216,-4.800000,0.269725,-0.803314,0.124790,0.634241,-0.256938,-0.215689,0.257615,-0.190664,0.017871,0.319554,2.746150,-4.376660,-0.030767,-0.559562,-1.200000,-0.008782,0,0,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
5.020000,0.275550,-0.741570,0.430408,0.619481,-0.305112,-1.846834,2.933190,-4.800000,0.267133,-0.805460,0.127362,0.632310,-0.261478,-0.213368,0.256785,-0.195565,-0.001551,-1.314019,4.191638,-4.694241,-0.026959,1.131806,-1.200000,0.060680,0,0,1,0,1.000000,1.000297,0.996824,1.072386,0.036206,0.018684,0.000000,0.150000,0.017523,0.020211,0.150959,0.300000
