t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,fv1_hat,fv2_hat,fv3_hat,fv4_hat,fc1_hat,fc2_hat,fc3_hat,fc4_hat
5.130000,0.291410,-0.703496,0.421647,1.072121,4.800000,4.007768,-4.377423,4.800000,0.235608,-0.795456,0.404177,0.969239,-0.311778,-0.308906,0.447424,-0.386106,5.390790,4.776472,-4.737494,5.700513,-1.200000,-1.200000,0.996872,-1.040879,1,1,0,0,1.000011,1.002770,0.995731,1.004234,0.013145,0.000000,0.006813,0.091277,0.017140,0.000000,0.019950,0.290745
5.140000,0.316229,-0.689883,0.422374,1.032417,0.702894,0.212551,1.316654,-4.800000,0.232467,-0.798518,0.408638,0.965347,-0.316358,-0.303513,0.444838,-0.392436,1.438060,1.059239,0.940494,-4.072214,-0.769240,-1.074143,-0.736117,-0.047681,0,0,0,0,1.000011,1.002770,0.995731,1.004234,0.013145,0.000000,0.006813,0.091277,0.017140,0.000000,0.019950,0.290745
5.150000,0.304234,-0.703530,0.455077,0.984417,-2.688860,-2.628900,4.800000,-4.800000,0.229281,-0.801525,0.413073,0.961391,-0.320934,-0.298020,0.442166,-0.398629,-1.993157,-1.840902,4.567854,-4.286243,0.970321,1.200000,-1.200000,0.074652,0,1,1,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.160000,0.266744,-0.731841,0.495000,0.958983,-4.610911,-3.022480,3.367014,-0.784162,0.226048,-0.804478,0.417481,0.957375,-0.325505,-0.292428,0.439407,-0.404684,-4.081930,-2.366869,3.315200,-0.371434,1.200000,1.200000,-1.200000,-0.317220,1,1,1,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.170000,0.238595,-0.737477,0.494784,1.000953,-1.360788,0.871914,-1.396111,4.800000,0.222770,-0.807374,0.421861,0.953298,-0.330072,-0.286738,0.436563,-0.410600,-0.951593,1.508134,-1.468056,5.448876,0.433420,-1.200000,-0.039009,-0.895930,0,1,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.180000,0.245506,-0.713055,0.467270,1.048953,2.286926,3.720150,-3.874140,4.800000,0.219447,-0.810212,0.426212,0.949163,-0.334632,-0.280951,0.433634,-0.416374,2.751851,4.486885,-4.102482,5.715325,-1.200000,-1.200000,0.776860,-0.909691,1,1,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.190000,0.273239,-0.700890,0.469697,1.011378,3.147249,0.107660,1.381831,-4.800000,0.216078,-0.812992,0.430533,0.944971,-0.339185,-0.275069,0.430621,-0.422005,3.772238,0.943239,1.147028,-4.045960,-1.200000,-1.005132,-0.821746,0.072173,1,0,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.200000,0.273239,-0.700890,0.469697,1.011378,3.147249,0.107660,1.381831,-4.800000,0.212663,-0.815713,0.434824,0.940723,-0.343729,-0.269092,0.427524,-0.427490,3.793856,0.950866,1.128671,-4.019237,-1.200000,-1.011171,-0.816317,0.068546,1,0,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.210000,0.283606,-0.714501,0.500373,0.963378,-0.597530,-2.575094,4.440895,-4.800000,0.209203,-0.818374,0.439083,0.936422,-0.348265,-0.263021,0.424343,-0.432829,0.122751,-1.792710,4.323000,-4.232390,-0.127537,1.200000,-1.200000,0.070006,0,1,1,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.220000,0.259068,-0.738980,0.528347,0.958711,-3.955361,-2.448429,1.717048,2.353220,0.205698,-0.820973,0.443311,0.932067,-0.352790,-0.256859,0.421080,-0.438019,-3.335723,-1.781606,1.721151,2.924455,1.200000,1.200000,-1.013445,-0.651351,1,1,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.230000,0.219311,-0.742429,0.521999,1.005972,-3.973029,1.037645,-1.789558,4.800000,0.202148,-0.823511,0.447505,0.927662,-0.357303,-0.250605,0.417734,-0.443058,-3.529911,1.693659,-1.834820,5.634608,1.200000,-1.200000,0.084546,-0.913059,1,1,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.240000,0.202143,-0.722429,0.505967,1.016328,0.053536,2.866444,-1.705669,-1.338099,0.198552,-0.825985,0.451665,0.923207,-0.361804,-0.244261,0.414307,-0.447946,0.433297,3.628487,-1.848466,-0.424545,-0.285811,-1.200000,0.093844,-0.283787,0,1,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.250000,0.221415,-0.711789,0.512335,0.968713,3.371580,0.029041,1.504245,-4.800000,0.194911,-0.828396,0.455791,0.918703,-0.366292,-0.237829,0.410800,-0.452680,3.870392,0.849903,1.376165,-4.097272,-1.200000,-0.924427,-0.896562,0.076347,1,0,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.260000,0.248197,-0.722513,0.536949,0.920713,2.146494,-1.982764,3.245086,-4.800000,0.191226,-0.830741,0.459881,0.914154,-0.370766,-0.231310,0.407211,-0.457259,2.802116,-1.210313,3.223216,-4.309944,-1.200000,0.779568,-1.200000,0.089133,1,0,1,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.270000,0.249637,-0.739562,0.549886,0.922384,-1.434766,-1.594963,0.000000,3.437809,0.187496,-0.833022,0.463935,0.909559,-0.375224,-0.224704,0.403544,-0.461681,-0.748836,-0.902959,0.026215,3.963617,0.326460,0.576000,-0.474574,-0.744437,0,0,0,0,1.000012,1.002567,0.996136,1.004995,0.034289,0.017937,0.000000,0.032003,0.045898,0.021184,0.001388,0.209311
5.280000,0.216807,-0.740565,0.533330,0.970384,-4.754886,0.925517,-2.583244,4.800000,0.183722,-0.835235,0.467951,0.904920,-0.379666,-0.218014,0.399797,-0.465946,-4.209792,1.616881,-2.656150,5.593264,1.200000,-1.200000,0.359803,-1.011342,1,1,0,0,1.000012,1.002804,0.996132,1.005979,0.024016,0.005440,0.000014,0.073685,0.030925,0.003129,0.001479,0.288440
5.290000,0.216807,-0.740565,0.533330,0.970384,-4.754886,0.925517,-2.583244,4.800000,0.179903,-0.837382,0.471930,0.900240,-0.384090,-0.211241,0.395972,-0.470051,-4.186274,1.620840,-2.672220,5.620770,1.200000,-1.200000,0.364761,-1.016092,1,1,0,0,1.000012,1.002804,0.996132,1.005979,0.024016,0.005440,0.000014,0.073685,0.030925,0.003129,0.001479,0.288440
5.300000,0.177795,-0.734450,0.529985,0.945193,-3.202779,0.900476,0.097803,-4.800000,0.176040,-0.839460,0.475871,0.895520,-0.388496,-0.204386,0.392069,-0.473996,-2.805510,1.629911,-0.023692,-4.077638,1.200000,-1.200000,-0.445227,-0.021840,1,1,0,0,1.000012,1.002804,0.996132,1.005979,0.024016,0.005440,0.000014,0.073685,0.030925,0.003129,0.001479,0.288440
5.310000,0.167083,-0.738903,0.543829,0.897193,0.567569,-1.498511,2.408646,-4.800000,0.172133,-0.841469,0.479771,0.890761,-0.392882,-0.197451,0.388090,-0.477778,0.935200,-0.788232,2.340846,-4.290060,-0.525641,0.469743,-1.185608,-0.007371,0,0,0,0,1.000012,1.002804,0.996132,1.005979,0.024016,0.005440,0.000014,0.073685,0.030925,0.003129,0.001479,0.288440
5.320000,0.191017,-0.761014,0.568210,0.860291,3.848480,-2.802928,2.463963,-2.801317,0.168182,-0.843409,0.483632,0.885965,-0.397248,-0.190436,0.384034,-0.481398,4.359902,-2.200521,2.502817,-2.448287,-1.200000,1.200000,-1.200000,-0.086064,1,1,1,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.330000,0.219123,-0.771247,0.561169,0.890270,1.979964,0.029399,-2.158792,4.800000,0.164188,-0.845278,0.487452,0.881134,-0.401593,-0.183345,0.379903,-0.484853,2.656229,0.582896,-2.170109,5.330533,-1.200000,-0.589637,0.209078,-0.868164,1,0,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.340000,0.219123,-0.771247,0.561169,0.890270,1.979964,0.029399,-2.158792,4.800000,0.160151,-0.847075,0.491230,0.876268,-0.405915,-0.176178,0.375698,-0.488143,2.680739,0.584717,-2.184794,5.358148,-1.200000,-0.590610,0.213456,-0.871973,1,0,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.350000,0.218309,-0.754999,0.526328,0.938270,-1.693169,2.918815,-4.576177,4.800000,0.156070,-0.848801,0.494966,0.871371,-0.410214,-0.168936,0.371418,-0.491266,-0.971759,3.556759,-4.790782,5.625758,0.433454,-1.200000,1.020809,-0.885458,0,1,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.360000,0.183728,-0.745727,0.521666,0.899842,-4.800000,0.163462,0.614692,-4.800000,0.151946,-0.850454,0.498658,0.866444,-0.414488,-0.161622,0.367065,-0.494222,-4.226605,0.848716,0.362666,-4.138788,1.200000,-0.870194,-0.564793,0.095671,1,0,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.370000,0.145809,-0.760168,0.546833,0.851842,-3.022556,-2.774589,4.068741,-4.800000,0.147780,-0.852033,0.502307,0.861487,-0.418737,-0.154237,0.362640,-0.497009,-2.613676,-2.161026,3.928734,-4.351220,1.200000,1.200000,-1.200000,0.090377,1,1,1,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.380000,0.136271,-0.787985,0.573879,0.845639,0.689145,-2.887662,1.845432,2.098005,0.143572,-0.853538,0.505911,0.856504,-0.422960,-0.146783,0.358143,-0.499627,1.075603,-2.413111,1.827129,2.543305,-0.616064,1.200000,-1.053730,-0.610910,0,1,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.390000,0.162460,-0.795866,0.568010,0.892814,4.161588,0.611569,-1.737427,4.800000,0.139321,-0.854968,0.509469,0.851495,-0.427155,-0.139261,0.353576,-0.502075,4.704435,1.046345,-1.798300,5.508666,-1.200000,-0.976229,0.066676,-0.901528,1,0,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.400000,0.191133,-0.779054,0.551896,0.904172,1.830600,2.623382,-1.760936,-1.152290,0.135029,-0.856323,0.512982,0.846463,-0.431322,-0.131673,0.348939,-0.504352,2.542443,3.141399,-1.915302,-0.359394,-1.200000,-1.200000,0.114305,-0.290555,1,1,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.410000,0.188655,-0.768647,0.556979,0.856673,-1.828112,0.144862,1.281491,-4.800000,0.130695,-0.857602,0.516448,0.841409,-0.435459,-0.124021,0.344232,-0.506456,-1.102850,0.713654,1.139915,-4.217222,0.499916,-0.760621,-0.826074,0.093909,0,0,0,0,1.000012,1.003013,0.996843,1.006710,0.030892,0.000000,0.000000,0.029932,0.049353,0.000000,0.000000,0.202830
5.420000,0.188655,-0.768647,0.556979,0.856673,-1.828112,0.144862,1.281491,-4.800000,0.126320,-0.858803,0.519866,0.836335,-0.439566,-0.116306,0.339457,-0.508388,-1.076867,0.711948,1.127597,-4.189918,0.519991,-0.778255,-0.822656,0.192770,0,0,0,0,1.000012,1.002858,0.997250,1.007218,0.014895,0.008118,0.000000,0.000000,0.027298,0.014259,0.000000,0.118557
5.430000,0.153049,-0.778720,0.579709,0.808673,-4.800000,-1.944089,3.075786,-4.800000,0.121904,-0.859928,0.523237,0.831242,-0.443642,-0.108531,0.334615,-0.510147,-4.200633,-1.429520,3.023533,-4.402695,1.200000,0.968140,-1.200000,0.283489,1,0,1,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.440000,0.115950,-0.793668,0.585803,0.826764,-2.859922,-1.441338,-0.463856,4.800000,0.117447,-0.860974,0.526558,0.826132,-0.447686,-0.100697,0.329707,-0.511732,-2.419719,-1.004113,-0.497341,5.314889,1.200000,0.671028,-0.331381,-0.700038,1,0,0,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.450000,0.108472,-0.793044,0.568658,0.874764,0.929698,1.219067,-2.696254,4.800000,0.112950,-0.861941,0.529831,0.821008,-0.451696,-0.092806,0.324733,-0.513143,1.359006,1.656358,-2.826849,5.581922,-0.708417,-1.200000,0.396319,-0.710291,0,1,0,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.460000,0.136437,-0.783243,0.565734,0.847871,4.230245,1.322489,0.157100,-4.800000,0.108413,-0.862830,0.533053,0.815870,-0.455672,-0.084860,0.319694,-0.514379,4.826037,1.805283,0.000810,-4.125614,-1.200000,-1.200000,-0.469991,0.274539,1,1,0,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.470000,0.136437,-0.783243,0.565734,0.847871,4.230245,1.322489,0.157100,-4.800000,0.103837,-0.863638,0.536224,0.810721,-0.459614,-0.076860,0.314591,-0.515439,4.852860,1.801326,-0.009945,-4.098807,-1.200000,-1.200000,-0.466793,0.271765,1,1,0,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.480000,0.164184,-0.784210,0.580611,0.799871,1.657416,-1.200105,2.544075,-4.800000,0.099221,-0.864367,0.539344,0.805562,-0.463519,-0.068809,0.309425,-0.516324,2.445750,-0.730514,2.440982,-4.312128,-1.200000,0.400539,-1.200000,0.273144,1,0,1,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.490000,0.160740,-0.798761,0.589509,0.811134,-1.923048,-1.810735,-0.017129,4.800000,0.094566,-0.865014,0.542413,0.800395,-0.467387,-0.060708,0.304198,-0.517033,-1.124795,-1.418763,-0.085843,5.370730,0.585349,1.010933,-0.465904,-0.710708,0,0,0,0,1.000013,1.002702,0.997653,1.007719,0.000000,0.016193,0.000000,0.000000,0.005763,0.028483,0.000000,0.034807
5.500000,0.123528,-0.806970,0.579690,0.859134,-4.800000,-0.000000,-1.774956,4.800000,0.089873,-0.865581,0.545428,0.795222,-0.471217,-0.052560,0.298909,-0.517565,-4.160512,0.345614,-1.902556,5.637128,1.200000,-0.398151,0.110559,-0.879777,1,0,0,0,1.000013,1.003117,0.997657,1.009098,0.000000,0.005071,0.000118,0.061305,0.000000,0.000411,0.000736,0.142116
5.510000,0.088349,-0.804015,0.580766,0.836507,-2.481782,0.934263,0.439035,-4.800000,0.085142,-0.866065,0.548391,0.790044,-0.475009,-0.044366,0.293560,-0.517921,-1.990739,1.288878,0.307351,-4.049763,1.024535,-1.200000,-0.562492,0.113516,0,1,0,0,1.000013,1.003117,0.997657,1.009098,0.000000,0.005071,0.000118,0.061305,0.000000,0.000411,0.000736,0.142116
5.520000,0.084794,-0.800204,0.591557,0.788507,1.271039,-0.048707,1.590643,-4.800000,0.080373,-0.866468,0.551299,0.784864,-0.478760,-0.036128,0.288152,-0.518100,1.771904,0.318742,1.503780,-4.263683,-0.918490,-0.427171,-0.946596,0.134056,0,0,0,0,1.000013,1.003117,0.997657,1.009098,0.000000,0.005071,0.000118,0.061305,0.000000,0.000411,0.000736,0.142116
5.530000,0.112767,-0.804690,0.596494,0.781556,4.013985,-0.907474,-0.000000,1.624675,0.075567,-0.866788,0.554153,0.779683,-0.482471,-0.027849,0.282686,-0.518103,4.682454,-0.569138,-0.070982,2.152143,-1.200000,0.334759,-0.461857,-0.411148,1,0,0,0,1.000014,1.003068,0.998156,1.009707,0.017750,0.007413,0.000000,0.015571,0.035349,0.006691,0.000000,0.056976
5.540000,0.135881,-0.810563,0.584188,0.825711,0.951236,-0.522054,-1.570729,4.800000,0.070724,-0.867025,0.556953,0.774502,-0.486141,-0.019529,0.277163,-0.517928,1.763158,-0.220216,-1.711718,5.573971,-0.952422,0.070637,0.053062,-0.754566,0,0,0,0,1.000014,1.003068,0.998156,1.009707,0.017750,0.007413,0.000000,0.015571,0.035349,0.006691,0.000000,0.056976
5.550000,0.125216,-0.815709,0.582409,0.827171,-2.648234,-0.316685,0.411343,-2.354873,0.065845,-0.867178,0.559697,0.769325,-0.489768,-0.011173,0.271584,-0.517577,-1.861610,-0.048165,0.253321,-1.548064,0.856275,-0.101320,-0.522228,-0.208048,0,0,0,0,1.000015,1.003152,0.997716,1.009881,0.046381,0.006084,0.004827,0.101853,0.070611,0.002442,0.025169,0.168448
5.560000,0.085486,-0.820556,0.597400,0.779461,-4.800000,-0.396881,1.696598,-4.800000,0.060929,-0.867248,0.562384,0.764151,-0.493351,-0.002780,0.265949,-0.517049,-4.183861,-0.160640,1.605729,-4.206406,1.200000,-0.029437,-0.961662,0.121318,1,0,0,0,1.000016,1.003199,0.997799,1.009748,0.017093,0.005825,0.004026,0.076873,0.033381,0.001531,0.021201,0.137488
5.570000,0.054729,-0.821559,0.609989,0.737470,-1.730988,0.062416,0.966467,-3.779157,0.055978,-0.867234,0.565015,0.758984,-0.496891,0.005646,0.260261,-0.516344,-1.240340,0.285142,0.931074,-3.370386,0.596916,-0.387930,-0.760776,0.050928,0,0,0,0,1.000016,1.003199,0.997799,1.009748,0.017093,0.005825,0.004026,0.076873,0.033381,0.001531,0.021201,0.137488
5.580000,0.057697,-0.812334,0.593719,0.762102,1.874301,1.352323,-2.754943,4.800000,0.050991,-0.867135,0.567589,0.753825,-0.500385,0.014104,0.254519,-0.515462,2.408216,1.612225,-2.878816,5.356845,-1.200000,-1.200000,0.412066,-0.758529,1,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.590000,0.084729,-0.800703,0.566180,0.810102,3.361311,1.014861,-2.757122,4.800000,0.045970,-0.866952,0.570106,0.748676,-0.503833,0.022591,0.248725,-0.514404,4.058936,1.323515,-3.025476,5.621534,-1.200000,-1.200000,0.473022,-0.796261,1,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.600000,0.096812,-0.813932,0.583121,0.770707,-0.474577,-2.520956,3.065182,-4.800000,0.040915,-0.866683,0.572564,0.743538,-0.507234,0.031105,0.242880,-0.513170,0.312143,-2.288305,2.875087,-4.150982,-0.169323,1.200000,-1.200000,0.185856,0,1,1,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.610000,0.073026,-0.852519,0.625828,0.722707,-3.905337,-4.714988,4.800000,-4.800000,0.035826,-0.866329,0.574963,0.738413,-0.510588,0.039645,0.236985,-0.511760,-3.208745,-4.685580,4.817342,-4.366768,1.200000,1.200000,-1.200000,0.204886,1,1,1,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.620000,0.033104,-0.873704,0.629814,0.756722,-4.058683,-0.509297,-1.258020,4.800000,0.030703,-0.865890,0.577303,0.733303,-0.513893,0.048208,0.231041,-0.510174,-3.532784,-0.596571,-1.226504,5.427271,1.200000,0.392165,-0.117334,-0.779773,1,0,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.630000,0.015504,-0.862352,0.604256,0.804722,0.061784,2.441471,-3.604151,4.800000,0.025548,-0.865365,0.579584,0.728210,-0.517149,0.056791,0.225049,-0.508414,0.528713,2.399748,-3.705838,5.690976,-0.285422,-1.200000,0.676039,-0.801692,0,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.640000,0.015504,-0.862352,0.604256,0.804722,0.061784,2.441471,-3.604151,4.800000,0.020360,-0.864754,0.581804,0.723135,-0.520354,0.065394,0.219010,-0.506479,0.557856,2.388091,-3.710901,5.714414,-0.300196,-1.200000,0.678080,-0.805214,0,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.650000,0.036006,-0.844600,0.598708,0.770731,3.576552,1.846827,0.000000,-4.800000,0.015141,-0.864057,0.583964,0.718081,-0.523509,0.074014,0.212926,-0.504370,4.204388,1.870101,-0.139206,-4.032378,-1.200000,-1.200000,-0.418629,0.184836,1,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.660000,0.063898,-0.842516,0.614930,0.722731,2.192070,-1.069625,2.915564,-4.800000,0.009890,-0.863274,0.586062,0.713048,-0.526612,0.082648,0.206797,-0.502088,2.988721,-1.048483,2.853108,-4.249498,-1.200000,0.701014,-1.200000,0.191675,1,0,1,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.670000,0.064830,-0.858194,0.632143,0.723319,-1.551306,-2.064238,1.029412,3.222189,0.004609,-0.862404,0.588099,0.708040,-0.529662,0.091294,0.200624,-0.499633,-0.720540,-2.134478,1.049003,3.798219,0.366647,1.200000,-0.842968,-0.628673,0,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.680000,0.030386,-0.864336,0.625306,0.771319,-4.800000,0.390578,-1.557229,4.800000,-0.000703,-0.861448,0.590075,0.703056,-0.532658,0.099951,0.194409,-0.497005,-4.111900,0.276189,-1.575480,5.638320,1.200000,-0.335416,-0.012945,-0.809603,1,0,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.690000,-0.008139,-0.851880,0.620034,0.762654,-3.080222,2.028100,-0.000000,-4.617067,-0.006044,-0.860405,0.591988,0.698100,-0.535601,0.108615,0.188153,-0.494207,-2.555095,1.962109,-0.047919,-3.800090,1.200000,-1.200000,-0.459090,0.160374,1,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.700000,-0.008139,-0.851880,0.620034,0.762654,-3.080222,2.028100,-0.000000,-4.617067,-0.011415,-0.859276,0.593838,0.693173,-0.538488,0.117286,0.181856,-0.491238,-2.525355,1.947791,-0.050873,-3.778422,1.200000,-1.200000,-0.457732,0.157243,1,1,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.710000,-0.016785,-0.836258,0.625445,0.714654,0.821465,1.195544,0.934801,-4.800000,-0.016814,-0.858060,0.595625,0.688276,-0.541320,0.125960,0.175521,-0.488099,1.362930,1.178589,0.908381,-4.180009,-0.718660,-1.129814,-0.769448,0.197147,0,0,0,0,1.000016,1.003141,0.998100,1.009870,0.004922,0.007095,0.003367,0.049319,0.008645,0.006677,0.016887,0.070657
5.720000,0.009772,-0.831710,0.626911,0.707173,4.104970,-0.266494,-0.000000,1.294818,-0.022241,-0.856757,0.597348,0.683411,-0.544095,0.134635,0.169147,-0.484791,4.809128,-0.275897,-0.021330,1.898419,-1.200000,0.094222,-0.493174,-0.326277,1,0,0,0,1.000016,1.002887,0.998462,1.010386,0.019681,0.006696,0.002887,0.000000,0.035864,0.004024,0.013720,0.000000
5.730000,0.036891,-0.839506,0.620060,0.749266,1.609018,-1.361129,-0.625535,4.800000,-0.027695,-0.855367,0.599007,0.678581,-0.546813,0.143310,0.162737,-0.481316,2.478762,-1.425134,-0.683011,5.634742,-1.200000,1.066761,-0.279570,-0.704789,1,0,0,0,1.000016,1.002887,0.998462,1.010386,0.019681,0.006696,0.002887,0.000000,0.035864,0.004024,0.013720,0.000000
5.740000,0.032299,-0.853201,0.624191,0.760955,-2.090060,-1.248716,0.837554,-0.735878,-0.033177,-0.853890,0.600603,0.673786,-0.549473,0.151982,0.156291,-0.477674,-1.213207,-1.397253,0.799203,0.177641,0.576877,1.025516,-0.723928,-0.145237,0,0,0,0,1.000016,1.002887,0.998462,1.010386,0.019681,0.006696,0.002887,0.000000,0.035864,0.004024,0.013720,0.000000
5.750000,0.032299,-0.853201,0.624191,0.760955,-2.090060,-1.248716,0.837554,-0.735878,-0.038685,-0.852327,0.602133,0.669028,-0.552074,0.160649,0.149810,-0.473866,-1.183067,-1.413735,0.798031,0.197622,0.603275,1.056631,-0.724775,-0.153845,0,0,0,0,1.000017,1.003314,0.998726,1.010609,0.000000,0.010847,0.002274,0.003246,0.011600,0.025191,0.009720,0.003553
5.760000,-0.006101,-0.856828,0.639155,0.716808,-4.800000,0.578033,1.148298,-4.800000,-0.044218,-0.850677,0.603599,0.664309,-0.554616,0.169308,0.143297,-0.469893,-4.054800,0.377972,1.182785,-4.067611,1.200000,-0.422250,-0.850291,0.276974,1,0,0,0,1.000017,1.003746,0.998989,1.010826,0.000000,0.015512,0.001643,0.006935,0.000000,0.047826,0.005609,0.007505
5.770000,-0.041011,-0.835721,0.630608,0.703159,-2.473394,3.227545,-2.111375,0.500537,-0.049777,-0.848941,0.604999,0.659631,-0.557098,0.177958,0.136751,-0.465757,-1.872469,3.115688,-2.120078,1.183939,0.962804,-1.200000,0.153563,-0.249172,0,1,0,0,1.000017,1.003746,0.998989,1.010826,0.000000,0.015512,0.001643,0.006935,0.000000,0.047826,0.005609,0.007505
5.780000,-0.044876,-0.802191,0.595468,0.746580,1.215735,3.227330,-3.733969,4.800000,-0.055360,-0.847118,0.606334,0.654994,-0.559519,0.186596,0.130174,-0.461459,1.827672,3.265370,-3.918468,5.719386,-0.945860,-1.200000,0.713136,-0.707106,0,1,0,0,1.000017,1.003746,0.998989,1.010826,0.000000,0.015512,0.001643,0.006935,0.000000,0.047826,0.005609,0.007505
5.790000,-0.044876,-0.802191,0.595468,0.746580,1.215735,3.227330,-3.733969,4.800000,-0.060967,-0.845209,0.607602,0.650402,-0.561879,0.195220,0.123567,-0.457000,1.858066,3.247200,-3.918205,5.737889,-0.961110,-1.200000,0.713359,-0.709079,0,1,0,0,1.000017,1.003746,0.998989,1.010826,0.000000,0.015512,0.001643,0.006935,0.000000,0.047826,0.005609,0.007505
