t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
11.360188,-0.720971,-0.992486,0.799204,0.748583,0.311751,0.000000,0.000000,0.000000,0.339371,0.009869,-0.030329,-0.006463,-0.733767,-0.967131,0.767131,0.785398,0.280064,0.178294,-0.178294,0.000000,-0.017201,0.003150,-0.364280,-0.053281,2,1,-128,-22,2,0,-129,-21
11.370197,-0.716369,-0.992486,0.797670,0.748583,0.359712,0.000000,-0.023981,0.000000,0.365714,0.005561,-0.050862,-0.005334,-0.730927,-0.965323,0.765323,0.785398,0.287394,0.182961,-0.182961,0.000000,-0.020737,0.010824,-0.357554,-0.051813,1,3,-126,-21,1,1,-130,-22
11.380162,-0.713301,-0.990952,0.797670,0.748583,0.359712,0.000000,-0.023981,0.000000,0.376807,0.014804,-0.059113,-0.004230,-0.728027,-0.963477,0.763477,0.785398,0.294663,0.187588,-0.187588,0.000000,-0.021253,0.006431,-0.366022,-0.054244,1,2,-128,-22,1,1,-123,-20
11.390198,-0.708699,-0.989418,0.796136,0.748583,0.383693,0.000000,-0.047962,0.000000,0.390134,0.031437,-0.071607,-0.003229,-0.725034,-0.961571,0.761571,0.785398,0.301955,0.192230,-0.192230,0.000000,-0.023582,0.004918,-0.366423,-0.054332,1,2,-128,-22,1,2,-128,-21
11.400189,-0.704097,-0.986350,0.793068,0.748583,0.407674,0.023981,-0.071942,0.000000,0.403735,0.063445,-0.097918,-0.002370,-0.721980,-0.959627,0.759627,0.785398,0.309184,0.196832,-0.196832,0.000000,-0.025882,0.001576,-0.359125,-0.051747,0,1,-127,-21,1,1,-129,-19
11.410285,-0.699495,-0.983282,0.790000,0.748583,0.407674,0.071942,-0.095923,0.000000,0.416412,0.102118,-0.130415,-0.001665,-0.718822,-0.957616,0.757616,0.785398,0.316457,0.201463,-0.201463,0.000000,-0.027985,-0.002153,-0.351006,-0.048847,0,0,-125,-21,8,1,-127,-20
11.420186,-0.696427,-0.978680,0.785398,0.748583,0.407674,0.095923,-0.143885,0.000000,0.415249,0.153968,-0.176296,-0.001109,-0.715654,-0.955599,0.755599,0.785398,0.323558,0.205984,-0.205984,0.000000,-0.027241,-0.007438,-0.335031,-0.043239,0,-1,-121,-19,2,-16,-126,-20
11.430205,-0.693359,-0.975612,0.780796,0.748583,0.407674,0.143885,-0.191847,0.000000,0.405875,0.197305,-0.226536,-0.000687,-0.712376,-0.953513,0.753513,0.785398,0.330712,0.210538,-0.210538,0.000000,-0.025695,-0.006047,-0.314841,-0.036825,0,-1,-117,-18,5,2,-124,-18
11.440195,-0.690291,-0.972544,0.776194,0.748583,0.383693,0.191847,-0.215827,0.000000,0.392324,0.232066,-0.275373,-0.000378,-0.709037,-0.951387,0.751387,0.785398,0.337812,0.215058,-0.215058,0.000000,-0.023750,-0.003247,-0.294293,-0.030396,1,0,-112,-16,2,2,-116,-16
11.450210,-0.690291,-0.969476,0.771592,0.748583,0.359712,0.239808,-0.287770,0.000000,0.352808,0.258901,-0.319460,-0.000163,-0.705618,-0.949211,0.749211,0.785398,0.344896,0.219567,-0.219567,0.000000,-0.016085,0.000425,-0.274448,-0.024271,2,1,-108,-15,1,2,-113,-14
11.460173,-0.687223,-0.967942,0.763922,0.748583,0.335732,0.263789,-0.359712,0.000000,0.325417,0.266562,-0.381715,-0.000021,-0.702147,-0.947001,0.747001,0.785398,0.351908,0.224032,-0.224032,0.000000,-0.012876,0.022322,-0.229542,-0.011501,2,6,-98,-12,1,2,-112,-13
11.470198,-0.687223,-0.963340,0.757787,0.750117,0.287770,0.287770,-0.407674,0.000000,0.282949,0.286649,-0.437619,0.012338,-0.698584,-0.944732,0.744732,0.785398,0.358930,0.228502,-0.228502,0.000000,-0.004776,0.023818,-0.214463,-0.008469,4,6,-94,-11,2,4,-99,-12
11.480162,-0.687223,-0.957204,0.754719,0.748583,0.239808,0.311751,-0.455636,0.000000,0.234833,0.324856,-0.460695,0.006494,-0.694973,-0.942433,0.742433,0.785398,0.365873,0.232922,-0.232922,0.000000,0.003916,0.013443,-0.202359,-0.001978,6,4,-92,-10,3,5,-96,-9
11.490185,-0.684155,-0.952602,0.750117,0.748583,0.215827,0.335732,-0.479616,0.000000,0.211720,0.358608,-0.474500,0.002469,-0.691271,-0.940077,0.740077,0.785398,0.372820,0.237344,-0.237344,0.000000,0.007139,0.007450,-0.194307,0.001219,6,2,-90,-9,7,3,-90,-8
11.500182,-0.682621,-0.948000,0.745515,0.748583,0.191847,0.359712,-0.503597,0.000000,0.193186,0.386986,-0.481639,-0.000144,-0.687509,-0.937682,0.737682,0.785398,0.379712,0.241732,-0.241732,0.000000,0.011872,0.001409,-0.188024,0.003799,7,1,-88,-9,5,2,-91,-9
11.510190,-0.679553,-0.943398,0.739379,0.748583,0.167866,0.383693,-0.503597,0.000000,0.191155,0.409869,-0.496479,-0.001700,-0.683675,-0.935241,0.735241,0.785398,0.386574,0.246100,-0.246100,0.000000,0.013564,0.001208,-0.171653,0.009183,7,1,-85,-8,7,1,-89,-8
11.520190,-0.674952,-0.937262,0.734777,0.748583,0.167866,0.407674,-0.503597,0.000000,0.211459,0.439897,-0.502480,-0.002498,-0.679775,-0.932758,0.732758,0.785398,0.393391,0.250440,-0.250440,0.000000,0.011725,-0.010393,-0.169154,0.010999,7,-2,-84,-7,6,1,-85,-6
11.530175,-0.670350,-0.932660,0.730175,0.748583,0.191847,0.431655,-0.479616,0.000000,0.243541,0.459538,-0.502698,-0.002777,-0.675813,-0.930236,0.730236,0.785398,0.400159,0.254749,-0.254749,0.000000,0.008949,-0.016054,-0.164945,0.012823,7,-3,-83,-7,6,-22,-87,-7
11.540190,-0.665748,-0.924990,0.727107,0.748583,0.239808,0.479616,-0.479616,0.000000,0.280122,0.495918,-0.487156,-0.002722,-0.671772,-0.927663,0.727663,0.785398,0.406907,0.259045,-0.259045,0.000000,0.005921,-0.040978,-0.180096,0.009953,6,-9,-87,-7,8,-16,-80,-7
11.550198,-0.661146,-0.918854,0.724039,0.750117,0.287770,0.503597,-0.455636,0.000000,0.316476,0.527160,-0.463402,0.009801,-0.667666,-0.925049,0.725049,0.785398,0.413609,0.263312,-0.263312,0.000000,0.002929,-0.065731,-0.208511,0.000874,6,-14,-93,-9,7,0,-86,-7
11.560189,-0.656544,-0.914253,0.719437,0.748583,0.335732,0.527578,-0.431655,0.000000,0.349786,0.540549,-0.448894,0.004258,-0.663500,-0.922398,0.722398,0.785398,0.420259,0.267545,-0.267545,0.000000,0.000228,-0.068624,-0.195951,0.006773,6,-15,-90,-8,7,-10,-93,-8
11.570186,-0.651942,-0.911185,0.716369,0.750117,0.359712,0.527578,-0.431655,0.000000,0.378605,0.529881,-0.428820,0.012864,-0.659266,-0.919702,0.719702,0.785398,0.426871,0.271755,-0.271755,0.000000,-0.002086,-0.074743,-0.213174,-0.000147,5,-16,-94,-10,6,-23,-89,-8
11.580170,-0.645806,-0.906583,0.714835,0.750117,0.407674,0.527578,-0.407674,0.000000,0.414695,0.517906,-0.394743,0.016998,-0.654971,-0.916968,0.716968,0.785398,0.433432,0.275931,-0.275931,0.000000,-0.006808,-0.087502,-0.232238,-0.005523,5,-19,-98,-11,3,-24,-96,-10
11.590191,-0.639670,-0.903515,0.714835,0.750117,0.431655,0.503597,-0.359712,0.000000,0.452261,0.493832,-0.342717,0.018119,-0.650595,-0.914182,0.714182,0.785398,0.439973,0.280095,-0.280095,0.000000,-0.011606,-0.099088,-0.259716,-0.013753,4,-22,-104,-13,2,-5,-96,-10
11.600198,-0.633534,-0.898913,0.714835,0.750117,0.455636,0.479616,-0.287770,0.000000,0.487707,0.476696,-0.284084,0.017342,-0.646160,-0.911358,0.711358,0.785398,0.446462,0.284226,-0.284226,0.000000,-0.016189,-0.117885,-0.292154,-0.022932,3,-26,-112,-15,3,-25,-106,-12
11.610188,-0.627398,-0.897379,0.713301,0.750117,0.503597,0.455636,-0.263789,0.000000,0.519046,0.440551,-0.238449,0.015488,-0.641668,-0.908498,0.708498,0.785398,0.452894,0.288321,-0.288321,0.000000,-0.020392,-0.117178,-0.305911,-0.027658,2,-26,-115,-16,2,-24,-110,-15
11.620207,-0.622796,-0.895845,0.711767,0.750117,0.503597,0.407674,-0.215827,0.000000,0.533141,0.395892,-0.204264,0.013137,-0.637098,-0.905589,0.705589,0.785398,0.459300,0.292400,-0.292400,0.000000,-0.021193,-0.113049,-0.315485,-0.031271,2,-25,-117,-17,3,-25,-114,-15
11.630205,-0.615126,-0.895845,0.708699,0.750117,0.527578,0.359712,-0.167866,0.000000,0.560306,0.337425,-0.191956,0.010675,-0.632474,-0.902645,0.702645,0.785398,0.465647,0.296440,-0.296440,0.000000,-0.026807,-0.094057,-0.307056,-0.030224,1,-21,-115,-16,3,-23,-115,-16
11.640173,-0.608990,-0.895845,0.707165,0.750117,0.551559,0.287770,-0.143885,0.000000,0.580867,0.275351,-0.181486,0.008344,-0.627801,-0.899670,0.699670,0.785398,0.471929,0.300439,-0.300439,0.000000,-0.029940,-0.077810,-0.305391,-0.031153,1,-17,-115,-17,1,-22,-110,-15
11.650205,-0.601320,-0.895845,0.707165,0.750117,0.575540,0.239808,-0.119904,0.000000,0.608094,0.216078,-0.160686,0.006278,-0.623035,-0.896636,0.696636,0.785398,0.478203,0.304433,-0.304433,0.000000,-0.035408,-0.067464,-0.314873,-0.035263,0,-15,-117,-18,1,-18,-117,-15
11.660171,-0.595185,-0.895845,0.707165,0.750117,0.599521,0.167866,-0.119904,0.000000,0.624870,0.163228,-0.135350,0.004536,-0.618239,-0.893583,0.693583,0.785398,0.484388,0.308371,-0.308371,0.000000,-0.038073,-0.059045,-0.326474,-0.039937,-1,-13,-119,-19,-8,-15,-115,-20
11.670183,-0.592117,-0.895845,0.705631,0.750117,0.599521,0.119904,-0.119904,0.000000,0.609490,0.118460,-0.121593,0.003128,-0.613358,-0.890476,0.690476,0.785398,0.490553,0.312296,-0.312296,0.000000,-0.034125,-0.046565,-0.328173,-0.041729,0,-10,-120,-19,4,-11,-115,-18
11.680199,-0.587515,-0.895845,0.702563,0.750117,0.599521,0.047962,-0.119904,0.000000,0.588318,0.082123,-0.128155,0.002033,-0.608414,-0.887328,0.687328,0.785398,0.496672,0.316191,-0.316191,0.000000,-0.031470,-0.028773,-0.317424,-0.039864,0,-6,-117,-19,5,-10,-121,-16
11.690189,-0.584447,-0.895845,0.701029,0.750117,0.575540,0.023981,-0.119904,0.000000,0.553093,0.053750,-0.134111,0.001213,-0.603422,-0.884150,0.684150,0.785398,0.502725,0.320045,-0.320045,0.000000,-0.025658,-0.016621,-0.315652,-0.040469,1,-3,-117,-19,2,-6,-118,-17
11.700196,-0.581379,-0.895845,0.697961,0.750117,0.551559,0.000000,-0.119904,0.000000,0.512255,0.032427,-0.151500,0.000624,-0.598361,-0.880928,0.680928,0.785398,0.508738,0.323873,-0.323873,0.000000,-0.019269,-0.000087,-0.303780,-0.038127,3,1,-114,-18,1,-2,-117,-17
11.710196,-0.578311,-0.895845,0.694893,0.750117,0.503597,0.000000,-0.143885,0.000000,0.471315,0.017038,-0.174357,0.000221,-0.593243,-0.877670,0.677670,0.785398,0.514697,0.327666,-0.327666,0.000000,-0.012791,0.016147,-0.291137,-0.035495,4,4,-111,-18,2,0,-116,-19
11.720191,-0.575243,-0.895845,0.691825,0.750117,0.455636,0.000000,-0.167866,0.000000,0.433589,0.006442,-0.198666,-0.000039,-0.588070,-0.874377,0.674377,0.785398,0.520600,0.331424,-0.331424,0.000000,-0.006514,0.031731,-0.278728,-0.032881,5,8,-109,-17,4,2,-111,-15
11.730193,-0.572175,-0.892777,0.687223,0.750117,0.383693,0.000000,-0.191847,0.000000,0.400811,0.024113,-0.234174,-0.000191,-0.582833,-0.871043,0.671043,0.785398,0.526456,0.335152,-0.335152,0.000000,-0.000537,0.037112,-0.264064,-0.028569,6,9,-105,-16,5,8,-108,-15
11.740183,-0.570641,-0.889709,0.681087,0.750117,0.359712,0.023981,-0.239808,0.000000,0.361350,0.057330,-0.285832,-0.000268,-0.577545,-0.867677,0.667677,0.785398,0.532252,0.338842,-0.338842,0.000000,0.008016,0.045995,-0.238949,-0.021079,7,11,-100,-14,4,8,-107,-16
11.750193,-0.566039,-0.883573,0.678020,0.750117,0.311751,0.071942,-0.287770,0.000000,0.345582,0.121761,-0.318504,-0.000292,-0.572188,-0.864266,0.664266,0.785398,0.538006,0.342505,-0.342505,0.000000,0.010937,0.026561,-0.244247,-0.021145,8,7,-101,-14,6,11,-97,-13
11.760199,-0.561437,-0.877437,0.673418,0.750117,0.311751,0.143885,-0.335732,0.000000,0.345290,0.199767,-0.349443,-0.000283,-0.566776,-0.860821,0.660821,0.785398,0.543705,0.346133,-0.346133,0.000000,0.012625,0.008199,-0.244016,-0.019502,8,2,-101,-14,8,5,-103,-14
11.770191,-0.556835,-0.871301,0.668816,0.750117,0.311751,0.215827,-0.359712,0.000000,0.354307,0.279676,-0.376866,-0.000255,-0.561315,-0.857344,0.657344,0.785398,0.549341,0.349721,-0.349721,0.000000,0.013584,-0.011269,-0.245196,-0.018237,9,-2,-101,-14,8,1,-100,-14
11.780197,-0.550699,-0.863631,0.662680,0.750117,0.335732,0.311751,-0.383693,0.000000,0.380460,0.366606,-0.412258,-0.000218,-0.555791,-0.853827,0.653827,0.785398,0.554930,0.353279,-0.353279,0.000000,0.011241,-0.032341,-0.240140,-0.014710,8,-7,-100,-13,10,6,-100,-14
11.790197,-0.544563,-0.857495,0.658078,0.750117,0.359712,0.407674,-0.431655,0.000000,0.414802,0.438524,-0.437328,-0.000178,-0.550214,-0.850277,0.650277,0.785398,0.560460,0.356800,-0.356800,0.000000,0.008182,-0.050916,-0.241461,-0.013554,8,-11,-100,-13,9,-21,-100,-11
11.800193,-0.539961,-0.851359,0.651942,0.750117,0.407674,0.479616,-0.455636,0.000000,0.439039,0.495680,-0.466471,-0.000140,-0.544584,-0.846693,0.646693,0.785398,0.565931,0.360283,-0.360283,0.000000,0.007994,-0.061677,-0.232339,-0.009596,8,-13,-98,-12,6,-4,-98,-13
11.810189,-0.533825,-0.848291,0.647340,0.750117,0.455636,0.527578,-0.455636,0.000000,0.467545,0.514862,-0.483455,-0.000106,-0.538900,-0.843074,0.643074,0.785398,0.571347,0.363731,-0.363731,0.000000,0.005430,-0.059597,-0.224453,-0.007239,8,-13,-97,-11,4,-4,-99,-12
11.820216,-0.527689,-0.842155,0.644272,0.750117,0.479616,0.551559,-0.455636,0.000000,0.496333,0.534271,-0.479513,-0.000077,-0.533144,-0.839410,0.639410,0.785398,0.576721,0.367152,-0.367152,0.000000,0.002942,-0.076040,-0.235970,-0.009698,7,-17,-99,-12,9,-23,-96,-10
11.830166,-0.520019,-0.836020,0.641204,0.750117,0.527578,0.575540,-0.455636,0.000000,0.535258,0.552261,-0.463330,-0.000054,-0.527380,-0.835740,0.635740,0.785398,0.581997,0.370511,-0.370511,0.000000,-0.002468,-0.094208,-0.250838,-0.013151,7,-21,-102,-13,7,-27,-98,-11
11.840189,-0.513884,-0.829884,0.639670,0.750117,0.551559,0.575540,-0.455636,0.000000,0.564880,0.567962,-0.428826,-0.000035,-0.521519,-0.832010,0.632010,0.785398,0.587254,0.373858,-0.373858,0.000000,-0.004987,-0.119061,-0.278527,-0.020342,6,-26,-109,-14,8,-34,-104,-12
11.850193,-0.504680,-0.826816,0.635068,0.750117,0.599521,0.551559,-0.431655,0.000000,0.611094,0.556489,-0.410633,-0.000021,-0.515619,-0.828253,0.628253,0.785398,0.592442,0.377160,-0.377160,0.000000,-0.013055,-0.116042,-0.277427,-0.020407,5,-26,-108,-14,8,-26,-105,-12
11.860234,-0.495476,-0.823748,0.632000,0.750117,0.623501,0.527578,-0.383693,0.000000,0.663566,0.529630,-0.391410,-0.000011,-0.509644,-0.824450,0.624450,0.785398,0.597589,0.380437,-0.380437,0.000000,-0.021689,-0.114013,-0.282517,-0.022435,3,-25,-110,-15,3,-26,-107,-13
11.870181,-0.486272,-0.822214,0.628932,0.750117,0.671463,0.479616,-0.335732,0.000000,0.715594,0.483416,-0.373107,-0.000004,-0.503675,-0.820650,0.620650,0.785398,0.602629,0.383646,-0.383646,0.000000,-0.030381,-0.101936,-0.282055,-0.023521,2,-22,-109,-15,2,-25,-109,-14
11.880178,-0.478602,-0.822214,0.627398,0.750117,0.719425,0.431655,-0.311751,0.000000,0.750924,0.417014,-0.344549,0.000000,-0.497625,-0.816798,0.616798,0.785398,0.607634,0.386832,-0.386832,0.000000,-0.035482,-0.085556,-0.286937,-0.026834,1,-19,-111,-16,1,-22,-105,-16
11.890162,-0.470932,-0.820680,0.624330,0.750117,0.743406,0.383693,-0.287770,0.000000,0.773406,0.356084,-0.324394,0.000003,-0.491534,-0.812920,0.612920,0.785398,0.612572,0.389976,-0.389976,0.000000,-0.039423,-0.070171,-0.285189,-0.027814,0,-15,-110,-16,1,-17,-113,-16
11.900166,-0.463262,-0.820680,0.621262,0.750117,0.767386,0.311751,-0.263789,0.000000,0.786383,0.291039,-0.310893,0.000004,-0.485381,-0.809003,0.609003,0.785398,0.617459,0.393086,-0.393086,0.000000,-0.042396,-0.046957,-0.278158,-0.027747,0,-10,-109,-16,5,-13,-108,-15
11.910174,-0.457126,-0.819146,0.621262,0.750117,0.791367,0.239808,-0.263789,0.000000,0.780345,0.241001,-0.277921,0.000005,-0.479177,-0.805054,0.605054,0.785398,0.622286,0.396159,-0.396159,0.000000,-0.041552,-0.044591,-0.296985,-0.034509,0,-9,-113,-17,10,-13,-111,-16
11.920166,-0.450990,-0.819146,0.621262,0.750117,0.767386,0.167866,-0.239808,0.000000,0.763383,0.191698,-0.235904,0.000005,-0.472936,-0.801080,0.601080,0.785398,0.627042,0.399188,-0.399188,0.000000,-0.039601,-0.038091,-0.315661,-0.041661,0,-8,-117,-19,3,-12,-112,-17
11.930180,-0.444854,-0.819146,0.619728,0.750117,0.743406,0.119904,-0.215827,0.000000,0.741222,0.146780,-0.204093,0.000004,-0.466633,-0.797068,0.597068,0.785398,0.631747,0.402182,-0.402182,0.000000,-0.037079,-0.026401,-0.324244,-0.045895,0,-5,-119,-20,4,-7,-114,-17
11.940169,-0.441786,-0.819146,0.616660,0.750117,0.719425,0.095923,-0.191847,0.000000,0.693171,0.108087,-0.193223,0.000004,-0.460300,-0.793036,0.593036,0.785398,0.636376,0.405130,-0.405130,0.000000,-0.028054,-0.008124,-0.319793,-0.046332,2,-1,-118,-20,-12,-5,-118,-21
11.950199,-0.438719,-0.819146,0.613592,0.750117,0.671463,0.071942,-0.167866,0.000000,0.633431,0.076224,-0.195787,0.000003,-0.453894,-0.788958,0.588958,0.785398,0.640961,0.408048,-0.408048,0.000000,-0.017824,0.010919,-0.312441,-0.045835,4,3,-116,-20,1,-1,-116,-17
11.960168,-0.435651,-0.819146,0.608990,0.750117,0.599521,0.047962,-0.167866,0.000000,0.571456,0.051009,-0.218478,0.000002,-0.447481,-0.784875,0.584875,0.785398,0.645454,0.410909,-0.410909,0.000000,-0.007359,0.036481,-0.292216,-0.041558,6,9,-112,-19,3,2,-115,-21
11.970198,-0.434117,-0.816078,0.605922,0.750117,0.527578,0.047962,-0.191847,0.000000,0.500826,0.056342,-0.239158,0.000002,-0.440985,-0.780740,0.580740,0.785398,0.649910,0.413745,-0.413745,0.000000,0.006156,0.038699,-0.290403,-0.041307,8,9,-111,-19,4,9,-115,-17
11.980212,-0.432583,-0.811476,0.599786,0.750117,0.455636,0.047962,-0.215827,0.000000,0.430654,0.091851,-0.281521,0.000001,-0.434455,-0.776583,0.576583,0.785398,0.654293,0.416536,-0.416536,0.000000,0.019850,0.041170,-0.273549,-0.035965,11,10,-108,-18,9,6,-107,-19
11.990186,-0.429515,-0.806874,0.595185,0.750117,0.383693,0.095923,-0.263789,0.000000,0.378642,0.142623,-0.321232,0.000001,-0.427907,-0.772414,0.572414,0.785398,0.658594,0.419274,-0.419274,0.000000,0.029954,0.034895,-0.267459,-0.033437,13,8,-106,-17,10,12,-106,-18
12.000175,-0.423379,-0.799204,0.587515,0.750117,0.335732,0.143885,-0.335732,0.000000,0.366231,0.223036,-0.380720,0.000001,-0.421308,-0.768213,0.568213,0.785398,0.662835,0.421974,-0.421974,0.000000,0.032537,0.022668,-0.250004,-0.026438,13,6,-102,-16,14,6,-105,-15
12.010174,-0.417243,-0.790000,0.579845,0.750117,0.311751,0.239808,-0.407674,0.000000,0.378573,0.327072,-0.447314,0.000000,-0.414659,-0.763980,0.563980,0.785398,0.667015,0.424635,-0.424635,0.000000,0.032996,-0.000112,-0.236986,-0.019912,13,1,-99,-14,10,6,-104,-16
12.020158,-0.411107,-0.780796,0.573709,0.750117,0.335732,0.359712,-0.479616,0.000000,0.404780,0.436959,-0.500573,0.000000,-0.407979,-0.759727,0.559727,0.785398,0.671121,0.427249,-0.427249,0.000000,0.032211,-0.031640,-0.236661,-0.016902,13,-7,-99,-13,12,1,-95,-13
12.030175,-0.401903,-0.771592,0.567573,0.750117,0.383693,0.479616,-0.527578,0.000000,0.461753,0.541565,-0.541570,0.000000,-0.401236,-0.755435,0.555435,0.785398,0.675174,0.429829,-0.429829,0.000000,0.024288,-0.064385,-0.239433,-0.014847,12,-14,-100,-13,13,11,-98,-12
12.040164,-0.394233,-0.763922,0.558369,0.750117,0.431655,0.599521,-0.575540,0.000000,0.520356,0.622363,-0.596473,0.000000,-0.394472,-0.751128,0.551128,0.785398,0.679148,0.432359,-0.432359,0.000000,0.018182,-0.073941,-0.216833,-0.006260,11,-16,-95,-11,10,-25,-99,-13
12.050187,-0.388097,-0.756253,0.550699,0.751651,0.527578,0.671463,-0.623501,0.000000,0.562976,0.682412,-0.643057,0.012272,-0.387645,-0.746782,0.546782,0.785398,0.683068,0.434855,-0.434855,0.000000,0.015740,-0.090099,-0.215735,-0.006100,11,-20,-95,-11,11,-6,-94,-9
12.060155,-0.380427,-0.750117,0.541495,0.750117,0.575540,0.743406,-0.671463,0.000000,0.604870,0.712936,-0.693193,0.006381,-0.380817,-0.742436,0.542436,0.785398,0.686898,0.437293,-0.437293,0.000000,0.011066,-0.077534,-0.172674,0.009046,10,-17,-85,-8,10,-15,-95,-10
12.070167,-0.374291,-0.742447,0.536893,0.750117,0.623501,0.743406,-0.695444,0.000000,0.630704,0.735575,-0.704635,0.002336,-0.373920,-0.738045,0.538045,0.785398,0.690676,0.439698,-0.439698,0.000000,0.010206,-0.095013,-0.177805,0.008971,10,-21,-86,-8,9,-34,-88,-9
12.080170,-0.366621,-0.736311,0.533825,0.750117,0.671463,0.767386,-0.695444,0.000000,0.657107,0.739399,-0.679674,-0.000277,-0.366993,-0.733635,0.533635,0.785398,0.694382,0.442057,-0.442057,0.000000,0.006987,-0.113030,-0.195647,0.004438,10,-25,-90,-9,8,-4,-83,-8
12.090165,-0.357418,-0.728641,0.530757,0.750117,0.695444,0.743406,-0.671463,0.000000,0.694011,0.743901,-0.634866,-0.001823,-0.360034,-0.729205,0.529205,0.785398,0.698015,0.444370,-0.444370,0.000000,0.000473,-0.141240,-0.222664,-0.002348,9,-31,-96,-10,9,-16,-87,-7
12.100171,-0.346680,-0.724039,0.526155,0.750117,0.719425,0.719425,-0.623501,0.000000,0.746536,0.723906,-0.594008,-0.002605,-0.353032,-0.724747,0.524747,0.785398,0.701583,0.446642,-0.446642,0.000000,-0.010035,-0.145456,-0.231489,-0.005168,7,-32,-98,-11,9,-25,-97,-9
12.110192,-0.335942,-0.719437,0.523087,0.750117,0.767386,0.695444,-0.575540,0.000000,0.804231,0.690812,-0.546516,-0.002866,-0.345984,-0.720261,0.520261,0.785398,0.705085,0.448871,-0.448871,0.000000,-0.021192,-0.152483,-0.248198,-0.010454,5,-34,-102,-12,7,-30,-95,-11
12.120190,-0.325204,-0.716369,0.520019,0.750117,0.815348,0.647482,-0.503597,0.000000,0.860412,0.640234,-0.498844,-0.002793,-0.338917,-0.715762,0.515762,0.785398,0.708509,0.451051,-0.451051,0.000000,-0.032349,-0.148783,-0.259391,-0.014877,3,-33,-104,-13,3,-34,-104,-11
12.130211,-0.314466,-0.716369,0.520019,0.750117,0.863310,0.599521,-0.431655,0.000000,0.911191,0.558669,-0.430332,-0.002526,-0.331801,-0.711231,0.511231,0.785398,0.711870,0.453190,-0.453190,0.000000,-0.043001,-0.137827,-0.281198,-0.023720,1,-31,-109,-15,1,-34,-105,-12
12.140163,-0.303728,-0.714835,0.516952,0.750117,0.911271,0.527578,-0.359712,0.000000,0.954666,0.477308,-0.379343,-0.002163,-0.324700,-0.706711,0.506711,0.785398,0.715136,0.455270,-0.455270,0.000000,-0.053072,-0.120270,-0.285689,-0.027186,-1,-27,-110,-16,1,-31,-105,-15
12.150182,-0.294524,-0.713301,0.515418,0.750117,0.959233,0.431655,-0.311751,0.000000,0.978009,0.402579,-0.330674,-0.001773,-0.317518,-0.702139,0.502139,0.785398,0.718354,0.457318,-0.457318,0.000000,-0.058688,-0.108678,-0.298183,-0.032865,-2,-24,-113,-17,19,-28,-112,-15
12.160153,-0.286854,-0.711767,0.515418,0.750117,0.983214,0.335732,-0.263789,0.000000,0.975133,0.337806,-0.275018,-0.001397,-0.310340,-0.697569,0.497569,0.785398,0.721484,0.459311,-0.459311,0.000000,-0.059280,-0.105683,-0.321739,-0.041588,-3,-23,-118,-19,11,-23,-111,-17
12.170155,-0.277651,-0.711767,0.515418,0.750117,0.983214,0.263789,-0.215827,0.000000,0.969028,0.271919,-0.219623,-0.001059,-0.303108,-0.692965,0.492965,0.785398,0.724552,0.461264,-0.461264,0.000000,-0.061670,-0.095836,-0.341885,-0.049811,-3,-21,-123,-21,0,-23,-116,-19
12.180200,-0.271515,-0.711767,0.515418,0.750117,0.959233,0.191847,-0.167866,0.000000,0.936930,0.210633,-0.168817,-0.000772,-0.295815,-0.688322,0.488322,0.785398,0.727560,0.463179,-0.463179,0.000000,-0.056621,-0.086191,-0.361442,-0.057831,-2,-19,-127,-23,3,-20,-123,-21
12.190155,-0.266913,-0.713301,0.513884,0.750117,0.911271,0.119904,-0.119904,0.000000,0.879532,0.144738,-0.137099,-0.000538,-0.288558,-0.683702,0.483702,0.785398,0.730469,0.465031,-0.465031,0.000000,-0.046601,-0.060320,-0.363672,-0.061422,-1,-13,-128,-23,-6,-17,-128,-21
12.200206,-0.263845,-0.713301,0.510816,0.750117,0.839329,0.071942,-0.119904,0.000000,0.799275,0.093623,-0.131644,-0.000355,-0.281202,-0.679018,0.479018,0.785398,0.733332,0.466854,-0.466854,0.000000,-0.031743,-0.034669,-0.355934,-0.061509,2,-7,-126,-23,-15,-11,-125,-22
12.210158,-0.260777,-0.711767,0.506214,0.750117,0.743406,0.047962,-0.119904,0.000000,0.711722,0.067736,-0.154656,-0.000216,-0.273890,-0.674364,0.474364,0.785398,0.736094,0.468612,-0.468612,0.000000,-0.016086,-0.011595,-0.338853,-0.058052,5,-2,-122,-23,2,-7,-123,-23
12.220159,-0.257709,-0.711767,0.503146,0.750117,0.647482,0.023981,-0.143885,0.000000,0.626796,0.046784,-0.180633,-0.000116,-0.266515,-0.669669,0.469669,0.785398,0.738796,0.470332,-0.470332,0.000000,-0.000522,0.012162,-0.326337,-0.056214,8,3,-119,-22,3,4,-123,-24
