t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
3.550058,-0.260777,-0.105845,-0.665748,0.515418,-0.671463,-1.270984,1.942447,0.071942,-0.691796,-1.116133,2.050773,0.070511,-0.311961,-0.698601,0.498601,0.785398,-0.720785,-0.458866,0.458866,0.000000,-0.031074,-0.339770,-0.160781,-0.019528,-16,-109,-37,-12,-13,-99,-46,-10
3.560039,-0.266913,-0.122718,-0.642738,0.520019,-0.647482,-1.151080,2.038370,0.071942,-0.679916,-1.134247,2.109910,0.090281,-0.319140,-0.703171,0.503171,0.785398,-0.717635,-0.456861,0.456861,0.000000,-0.032029,-0.334070,-0.162571,-0.020595,-16,-108,-38,-12,-16,-108,-66,-13
3.570039,-0.273049,-0.153398,-0.624330,0.521553,-0.647482,-1.103118,2.110313,0.095923,-0.667482,-1.299813,2.123862,0.107192,-0.326300,-0.707729,0.507729,0.785398,-0.714408,-0.454806,0.454806,0.000000,-0.029387,-0.210284,-0.102285,-0.005965,-15,-80,-24,-8,-13,-107,-26,-8
3.580012,-0.280718,-0.179476,-0.605922,0.523087,-0.623501,-1.223022,2.134293,0.095923,-0.667983,-1.503789,2.109586,0.121035,-0.333408,-0.712254,0.512254,0.785398,-0.711118,-0.452712,0.452712,0.000000,-0.024575,-0.083609,-0.038705,0.009778,-14,-51,-10,-4,-18,-87,-39,-12
3.590031,-0.289922,-0.196350,-0.584447,0.524621,-0.647482,-1.414869,2.134293,0.095923,-0.688475,-1.640862,2.104059,0.131930,-0.340516,-0.716779,0.516779,0.785398,-0.707742,-0.450563,0.450563,0.000000,-0.018983,-0.020109,-0.007698,0.017397,-13,-37,-3,-2,-14,-55,-27,-7
3.600013,-0.297592,-0.202485,-0.556835,0.526155,-0.671463,-1.582734,2.134293,0.095923,-0.707052,-1.640924,2.153312,0.140184,-0.347564,-0.721266,0.521266,0.785398,-0.704308,-0.448376,0.448376,0.000000,-0.017258,-0.062137,-0.033866,0.010351,-13,-46,-9,-4,-11,-39,7,1
3.610031,-0.302194,-0.202485,-0.527689,0.529223,-0.671463,-1.630696,2.206236,0.143885,-0.698450,-1.509687,2.243764,0.158466,-0.354602,-0.725747,0.525747,0.785398,-0.700791,-0.446137,0.446137,0.000000,-0.022058,-0.180651,-0.102106,-0.007530,-14,-73,-24,-8,-12,-44,3,2
3.620016,-0.308330,-0.211689,-0.500078,0.532291,-0.671463,-1.558754,2.254197,0.167866,-0.686500,-1.383801,2.339427,0.181301,-0.361582,-0.730190,0.530190,0.785398,-0.697215,-0.443861,0.443861,0.000000,-0.025513,-0.264395,-0.153399,-0.021291,-14,-92,-36,-10,-14,-71,5,0
3.630032,-0.314466,-0.225495,-0.472466,0.532291,-0.671463,-1.486811,2.302159,0.167866,-0.673497,-1.308012,2.430564,0.180498,-0.368547,-0.734624,0.534624,0.785398,-0.693559,-0.441533,0.441533,0.000000,-0.027944,-0.311166,-0.185227,-0.029987,-15,-102,-43,-12,-11,-89,-53,-8
3.640022,-0.320602,-0.242369,-0.449456,0.535359,-0.671463,-1.342926,2.398082,0.167866,-0.660903,-1.292888,2.474879,0.190121,-0.375457,-0.739023,0.539023,0.785398,-0.689842,-0.439167,0.439167,0.000000,-0.028928,-0.312795,-0.192350,-0.032498,-15,-103,-45,-13,-11,-99,-64,-11
3.650050,-0.328272,-0.265379,-0.427981,0.535359,-0.647482,-1.247003,2.470025,0.167866,-0.661834,-1.364460,2.475283,0.180684,-0.382356,-0.743415,0.543415,0.785398,-0.686043,-0.436748,0.436748,0.000000,-0.026182,-0.253278,-0.166250,-0.026607,-14,-89,-39,-11,-18,-100,-60,-13
3.660032,-0.334408,-0.297592,-0.408039,0.536893,-0.647482,-1.270984,2.494006,0.167866,-0.658533,-1.555956,2.437037,0.172839,-0.389185,-0.747763,0.547763,0.785398,-0.682192,-0.434297,0.434297,0.000000,-0.022675,-0.117373,-0.099458,-0.010826,-14,-59,-24,-8,-14,-88,-38,-14
3.670045,-0.342078,-0.323670,-0.386563,0.536893,-0.647482,-1.462830,2.446044,0.167866,-0.665229,-1.754998,2.390932,0.154305,-0.395995,-0.752099,0.552099,0.785398,-0.678261,-0.431794,0.431794,0.000000,-0.018140,0.000110,-0.040580,0.003349,-13,-32,-11,-5,-11,-66,-51,-1
3.680078,-0.348214,-0.335942,-0.360485,0.541495,-0.647482,-1.702638,2.398082,0.143885,-0.665115,-1.832198,2.380616,0.167656,-0.402781,-0.756418,0.556418,0.785398,-0.674254,-0.429243,0.429243,0.000000,-0.017319,0.016429,-0.036711,0.003615,-12,-28,-10,-5,-14,-35,-1,-4
3.690039,-0.354350,-0.339010,-0.329806,0.543029,-0.647482,-1.798562,2.374102,0.143885,-0.660926,-1.756486,2.429414,0.174526,-0.409477,-0.760681,0.560681,0.785398,-0.670208,-0.426668,0.426668,0.000000,-0.019099,-0.059966,-0.084606,-0.008872,-13,-46,-20,-8,-12,-27,-1,-3
3.700036,-0.357418,-0.340544,-0.299126,0.546097,-0.623501,-1.750600,2.398082,0.143885,-0.630081,-1.582812,2.509777,0.189229,-0.416156,-0.764933,0.564933,0.785398,-0.666081,-0.424040,0.424040,0.000000,-0.025797,-0.176202,-0.155699,-0.027167,-14,-72,-36,-11,-11,-46,-5,-2
3.710174,-0.363553,-0.349748,-0.269981,0.546097,-0.623501,-1.654677,2.446044,0.143885,-0.610256,-1.425613,2.590377,0.182913,-0.422888,-0.769219,0.569219,0.785398,-0.661828,-0.421333,0.421333,0.000000,-0.029197,-0.258126,-0.208863,-0.040905,-15,-90,-48,-15,-13,-70,-51,-3
3.720011,-0.369689,-0.363553,-0.240835,0.546097,-0.599521,-1.534773,2.517987,0.143885,-0.598627,-1.327692,2.664673,0.164490,-0.429378,-0.773350,0.573350,0.785398,-0.657636,-0.418664,0.418664,0.000000,-0.030793,-0.304658,-0.243684,-0.050186,-15,-101,-56,-17,-16,-86,-44,-15
3.730009,-0.374291,-0.385029,-0.216291,0.547631,-0.575540,-1.342926,2.613910,0.119904,-0.580576,-1.334529,2.692425,0.152549,-0.435931,-0.777522,0.577522,0.785398,-0.653310,-0.415910,0.415910,0.000000,-0.031902,-0.283271,-0.241555,-0.050656,-15,-96,-56,-17,-12,-97,-55,-16
3.740029,-0.380427,-0.408039,-0.193282,0.546097,-0.551559,-1.247003,2.661871,0.119904,-0.572386,-1.415947,2.677761,0.120909,-0.442455,-0.781675,0.581675,0.785398,-0.648910,-0.413109,0.413109,0.000000,-0.030568,-0.224344,-0.217355,-0.045518,-15,-83,-50,-17,-12,-93,-55,-17
3.750029,-0.388097,-0.443320,-0.171806,0.547631,-0.551559,-1.342926,2.661871,0.095923,-0.583040,-1.633775,2.626547,0.104524,-0.448922,-0.785792,0.585792,0.785398,-0.644453,-0.410272,0.410272,0.000000,-0.025290,-0.086627,-0.151393,-0.030820,-13,-52,-35,-14,-15,-85,-48,-16
3.760029,-0.395767,-0.470932,-0.147262,0.547631,-0.575540,-1.582734,2.637891,0.071942,-0.604149,-1.854662,2.582044,0.086331,-0.455344,-0.789881,0.589881,0.785398,-0.639931,-0.407393,0.407393,0.000000,-0.020221,0.023302,-0.099054,-0.019126,-12,-27,-24,-12,-9,-57,-36,-13
3.770029,-0.401903,-0.483204,-0.118117,0.547631,-0.599521,-1.822543,2.565948,0.047962,-0.617570,-1.936997,2.581945,0.068509,-0.461720,-0.793940,0.593940,0.785398,-0.635346,-0.404474,0.404474,0.000000,-0.018476,0.036123,-0.100152,-0.020111,-12,-24,-24,-12,-14,-29,-27,-11
3.780010,-0.408039,-0.484738,-0.085903,0.547631,-0.599521,-1.918466,2.565948,0.023981,-0.625304,-1.843710,2.633038,0.052334,-0.468039,-0.797963,0.597963,0.785398,-0.630706,-0.401520,0.401520,0.000000,-0.018998,-0.041104,-0.152803,-0.033469,-12,-41,-36,-16,-10,-22,-28,-13
3.790038,-0.411107,-0.490874,-0.049087,0.547631,-0.599521,-1.894485,2.613910,0.023981,-0.604464,-1.689328,2.747575,0.038443,-0.474340,-0.801974,0.601974,0.785398,-0.625981,-0.398512,0.398512,0.000000,-0.023373,-0.136143,-0.220998,-0.051106,-13,-63,-51,-20,-11,-41,-35,-14
3.800029,-0.414175,-0.500078,-0.015340,0.546097,-0.599521,-1.798562,2.685852,0.000000,-0.568146,-1.535184,2.866472,0.014761,-0.480570,-0.805940,0.605940,0.785398,-0.621211,-0.395475,0.395475,0.000000,-0.028486,-0.215877,-0.280794,-0.066547,-14,-81,-64,-24,-13,-59,-45,-20
3.810017,-0.420311,-0.515418,0.012272,0.546097,-0.575540,-1.630696,2.805756,0.000000,-0.549992,-1.442601,2.929386,-0.000629,-0.486751,-0.809875,0.609875,0.785398,-0.616380,-0.392400,0.392400,0.000000,-0.029734,-0.247126,-0.311627,-0.074947,-14,-88,-71,-26,-13,-75,-61,-23
3.820012,-0.424913,-0.538427,0.039884,0.541495,-0.527578,-1.462830,2.901680,0.000000,-0.531915,-1.455721,2.953676,-0.046628,-0.492887,-0.813782,0.613782,0.785398,-0.611484,-0.389283,0.389283,0.000000,-0.030415,-0.222840,-0.311449,-0.075903,-14,-82,-71,-28,-14,-85,-71,-25
3.830031,-0.431049,-0.566039,0.062893,0.536893,-0.503597,-1.366907,2.949641,-0.047962,-0.527603,-1.568028,2.916034,-0.107313,-0.498989,-0.817666,0.617666,0.785398,-0.606515,-0.386119,0.386119,0.000000,-0.028512,-0.148124,-0.280059,-0.069194,-14,-66,-64,-28,-15,-78,-71,-28
3.840008,-0.435651,-0.601320,0.084369,0.533825,-0.479616,-1.462830,2.925661,-0.095923,-0.519623,-1.792223,2.831972,-0.159683,-0.505015,-0.821502,0.621502,0.785398,-0.601507,-0.382931,0.382931,0.000000,-0.026508,-0.021926,-0.218772,-0.055471,-13,-37,-50,-26,-14,-71,-66,-29
3.850027,-0.443320,-0.627398,0.108913,0.533825,-0.479616,-1.726619,2.829737,-0.143885,-0.534625,-1.991984,2.751327,-0.178330,-0.511016,-0.825323,0.625323,0.785398,-0.596417,-0.379691,0.379691,0.000000,-0.022772,0.066586,-0.177886,-0.046567,-12,-17,-41,-24,-12,-44,-46,-27
3.860028,-0.446388,-0.639670,0.136524,0.533825,-0.503597,-1.966428,2.733814,-0.143885,-0.525399,-2.050656,2.703726,-0.175252,-0.516955,-0.829104,0.629104,0.785398,-0.591276,-0.376418,0.376418,0.000000,-0.023753,0.077706,-0.181084,-0.047995,-13,-15,-42,-24,-11,-18,-44,-24
3.870012,-0.450990,-0.638136,0.168738,0.533825,-0.503597,-2.038370,2.661871,-0.167866,-0.514648,-1.909535,2.716577,-0.159385,-0.522833,-0.832846,0.632846,0.785398,-0.586086,-0.373114,0.373114,0.000000,-0.025909,-0.002742,-0.239503,-0.062537,-13,-33,-55,-27,-13,-14,-44,-26
3.880028,-0.454058,-0.642738,0.200951,0.533825,-0.479616,-1.966428,2.637891,-0.143885,-0.491569,-1.708915,2.764670,-0.137114,-0.528676,-0.836566,0.636566,0.785398,-0.580820,-0.369761,0.369761,0.000000,-0.029370,-0.085071,-0.302845,-0.078593,-14,-51,-69,-31,-13,-30,-54,-25
3.890012,-0.457126,-0.648874,0.230097,0.532291,-0.455636,-1.798562,2.637891,-0.119904,-0.462939,-1.500917,2.805517,-0.125054,-0.534449,-0.840241,0.640241,0.785398,-0.575513,-0.366383,0.366383,0.000000,-0.032907,-0.157466,-0.358868,-0.092570,-14,-68,-82,-33,-13,-46,-64,-29
3.900029,-0.460194,-0.664214,0.254641,0.530757,-0.431655,-1.582734,2.685852,-0.095923,-0.433270,-1.378764,2.801934,-0.120085,-0.540187,-0.843894,0.643894,0.785398,-0.570130,-0.362956,0.362956,0.000000,-0.035368,-0.179090,-0.383955,-0.099214,-14,-73,-87,-35,-12,-63,-78,-31
3.910033,-0.463262,-0.688757,0.273049,0.527689,-0.407674,-1.366907,2.709833,-0.071942,-0.405351,-1.391520,2.722891,-0.132041,-0.545863,-0.847507,0.647507,0.785398,-0.564698,-0.359498,0.359498,0.000000,-0.036386,-0.136095,-0.367512,-0.095838,-14,-63,-84,-34,-14,-68,-86,-34
3.920029,-0.467864,-0.714835,0.286854,0.523087,-0.383693,-1.270984,2.661871,-0.095923,-0.392987,-1.496474,2.568081,-0.165467,-0.551480,-0.851083,0.651083,0.785398,-0.559213,-0.356006,0.356006,0.000000,-0.035369,-0.056852,-0.323468,-0.085237,-14,-45,-74,-33,-13,-62,-82,-34
3.930031,-0.474000,-0.745515,0.300660,0.520019,-0.359712,-1.342926,2.541967,-0.143885,-0.403217,-1.685165,2.380195,-0.196829,-0.557046,-0.854627,0.654627,0.785398,-0.553670,-0.352477,0.352477,0.000000,-0.032141,0.049843,-0.261850,-0.070358,-13,-21,-60,-30,-13,-51,-76,-32
3.940024,-0.477068,-0.763922,0.317534,0.520019,-0.359712,-1.558754,2.350121,-0.167866,-0.401641,-1.810829,2.212038,-0.199900,-0.562551,-0.858131,0.658131,0.785398,-0.548075,-0.348915,0.348915,0.000000,-0.031661,0.109219,-0.227294,-0.061809,-13,-8,-52,-28,-12,-30,-63,-29
3.950009,-0.481670,-0.766990,0.339010,0.520019,-0.383693,-1.726619,2.158274,-0.191847,-0.405380,-1.765904,2.105987,-0.185750,-0.567996,-0.861597,0.661597,0.785398,-0.542431,-0.345322,0.345322,0.000000,-0.031773,0.091012,-0.241004,-0.064774,-13,-12,-55,-28,-13,-7,-51,-28
3.960034,-0.484738,-0.763922,0.365087,0.518486,-0.383693,-1.726619,2.014389,-0.191847,-0.399737,-1.573133,2.082498,-0.174672,-0.573405,-0.865041,0.665041,0.785398,-0.536710,-0.341680,0.341680,0.000000,-0.033741,0.020674,-0.291441,-0.076823,-14,-28,-67,-31,-12,0,-51,-30
3.970010,-0.486272,-0.766990,0.386563,0.518486,-0.383693,-1.630696,1.942447,-0.167866,-0.376643,-1.356164,2.073611,-0.154052,-0.578730,-0.868431,0.668431,0.785398,-0.530963,-0.338021,0.338021,0.000000,-0.036759,-0.037882,-0.335547,-0.087658,-14,-41,-77,-33,-14,-26,-66,-29
3.980007,-0.489340,-0.773126,0.404971,0.516952,-0.359712,-1.438849,1.894485,-0.143885,-0.357200,-1.166577,2.049652,-0.141627,-0.584009,-0.871792,0.671792,0.785398,-0.525151,-0.334321,0.334321,0.000000,-0.038644,-0.078741,-0.366939,-0.095248,-14,-50,-84,-34,-13,-36,-74,-33
3.990025,-0.492408,-0.786932,0.420311,0.512350,-0.335732,-1.199041,1.894485,-0.143885,-0.341501,-1.069945,1.994023,-0.159658,-0.589241,-0.875123,0.675123,0.785398,-0.519274,-0.330580,0.330580,0.000000,-0.039539,-0.080323,-0.372527,-0.096477,-14,-50,-85,-35,-13,-46,-81,-33
4.000038,-0.495476,-0.806874,0.427981,0.509282,-0.335732,-1.007195,1.894485,-0.143885,-0.329306,-1.085904,1.862483,-0.182247,-0.594411,-0.878414,0.678414,0.785398,-0.513348,-0.326807,0.326807,0.000000,-0.039416,-0.036533,-0.344469,-0.089323,-14,-40,-79,-34,-12,-49,-86,-36
4.010096,-0.498544,-0.828350,0.434117,0.504680,-0.311751,-0.935252,1.798562,-0.167866,-0.320188,-1.180413,1.683648,-0.218037,-0.599544,-0.881682,0.681682,0.785398,-0.507343,-0.322985,0.322985,0.000000,-0.038840,0.029983,-0.298528,-0.077367,-14,-25,-68,-32,-13,-39,-80,-35
4.020045,-0.501612,-0.851359,0.440252,0.501612,-0.287770,-1.031175,1.630696,-0.215827,-0.313646,-1.326763,1.490742,-0.246611,-0.604562,-0.884876,0.684876,0.785398,-0.501354,-0.319172,0.319172,0.000000,-0.037949,0.107555,-0.244814,-0.063434,-14,-8,-56,-29,-12,-31,-67,-33
4.030031,-0.504680,-0.860563,0.450990,0.500078,-0.287770,-1.223022,1.438849,-0.239808,-0.309172,-1.382063,1.341642,-0.256299,-0.609538,-0.888044,0.688044,0.785398,-0.495291,-0.315312,0.315312,0.000000,-0.038048,0.134486,-0.223521,-0.057342,-14,-2,-52,-28,-15,-1,-58,-29
4.040008,-0.507748,-0.859029,0.463262,0.498544,-0.287770,-1.318945,1.247003,-0.263789,-0.306298,-1.292406,1.243026,-0.253879,-0.614449,-0.891171,0.691171,0.785398,-0.489186,-0.311425,0.311425,0.000000,-0.038941,0.111816,-0.234422,-0.059174,-14,-7,-54,-28,-15,5,-52,-27
4.050045,-0.510816,-0.857495,0.477068,0.498544,-0.287770,-1.294964,1.103118,-0.263789,-0.304614,-1.122948,1.194860,-0.232117,-0.619328,-0.894277,0.694277,0.785398,-0.482994,-0.307483,0.307483,0.000000,-0.039935,0.069839,-0.262161,-0.065740,-14,-16,-60,-29,-13,2,-53,-28
4.060060,-0.512350,-0.859029,0.489340,0.497010,-0.287770,-1.199041,1.031175,-0.239808,-0.291506,-0.943709,1.168547,-0.212762,-0.624134,-0.897336,0.697336,0.785398,-0.476767,-0.303520,0.303520,0.000000,-0.041743,0.032515,-0.288166,-0.072028,-14,-25,-66,-31,-13,-13,-58,-28
4.070041,-0.515418,-0.862097,0.500078,0.495476,-0.287770,-1.007195,1.031175,-0.215827,-0.284864,-0.785212,1.145178,-0.196400,-0.628861,-0.900346,0.700346,0.785398,-0.470514,-0.299539,0.299539,0.000000,-0.042547,0.003146,-0.308944,-0.077069,-14,-31,-71,-31,-14,-24,-63,-30
4.080040,-0.518486,-0.871301,0.506214,0.492408,-0.287770,-0.791367,1.031175,-0.191847,-0.282634,-0.700929,1.088630,-0.195415,-0.633535,-0.903321,0.703321,0.785398,-0.464202,-0.295520,0.295520,0.000000,-0.042528,0.003702,-0.307881,-0.076549,-14,-31,-70,-31,-14,-27,-70,-32
4.090026,-0.523087,-0.888175,0.509282,0.487806,-0.287770,-0.623501,1.031175,-0.167866,-0.295500,-0.729274,0.992155,-0.216006,-0.638138,-0.906251,0.706251,0.785398,-0.457853,-0.291479,0.291479,0.000000,-0.040640,0.041507,-0.281123,-0.069495,-14,-23,-64,-30,-13,-29,-69,-29
4.100006,-0.527689,-0.900447,0.510816,0.484738,-0.287770,-0.575540,0.959233,-0.167866,-0.316396,-0.786115,0.867169,-0.235624,-0.642676,-0.909140,0.709140,0.785398,-0.451462,-0.287410,0.287410,0.000000,-0.038592,0.079635,-0.250362,-0.061074,-14,-14,-58,-28,-15,-24,-65,-31
4.110025,-0.530757,-0.915787,0.512350,0.481670,-0.311751,-0.671463,0.863310,-0.191847,-0.328165,-0.880048,0.735075,-0.253088,-0.647167,-0.911999,0.711999,0.785398,-0.445000,-0.283296,0.283296,0.000000,-0.037229,0.128591,-0.212850,-0.050967,-14,-3,-49,-26,-13,-20,-56,-27
4.120024,-0.533825,-0.923456,0.516952,0.480136,-0.311751,-0.815348,0.719425,-0.239808,-0.333517,-0.927364,0.633829,-0.255592,-0.651584,-0.914811,0.714811,0.785398,-0.438507,-0.279162,0.279162,0.000000,-0.036701,0.151270,-0.193745,-0.045558,-14,2,-45,-25,-14,-11,-49,-25
4.130149,-0.538427,-0.921922,0.524621,0.478602,-0.335732,-0.887290,0.599521,-0.239808,-0.346863,-0.869292,0.583734,-0.248918,-0.655991,-0.917617,0.717617,0.785398,-0.431887,-0.274948,0.274948,0.000000,-0.036054,0.135685,-0.201674,-0.047069,-14,-1,-47,-26,-14,18,-46,-25
4.140021,-0.541495,-0.918854,0.532291,0.478602,-0.335732,-0.887290,0.503597,-0.239808,-0.351665,-0.740362,0.568338,-0.225001,-0.660222,-0.920310,0.720310,0.785398,-0.425391,-0.270812,0.270812,0.000000,-0.036390,0.103862,-0.222632,-0.052251,-14,-9,-52,-26,-15,5,-45,-25
4.150003,-0.543029,-0.921922,0.541495,0.478602,-0.335732,-0.791367,0.479616,-0.215827,-0.338684,-0.628319,0.587264,-0.192650,-0.664435,-0.922993,0.722993,0.785398,-0.418779,-0.266603,0.266603,0.000000,-0.037701,0.080284,-0.243362,-0.057906,-14,-14,-57,-27,-13,-9,-50,-26
4.160006,-0.547631,-0.921922,0.549165,0.477068,-0.335732,-0.647482,0.503597,-0.167866,-0.340617,-0.510827,0.612998,-0.170100,-0.668591,-0.925638,0.725638,0.785398,-0.412112,-0.262359,0.262359,0.000000,-0.037518,0.052947,-0.264853,-0.063522,-14,-19,-61,-28,-14,-11,-55,-26
4.170063,-0.550699,-0.926524,0.552233,0.477068,-0.335732,-0.503597,0.551559,-0.143885,-0.339071,-0.436282,0.603942,-0.142961,-0.672702,-0.928255,0.728255,0.785398,-0.405368,-0.258065,0.258065,0.000000,-0.037527,0.045682,-0.270588,-0.065143,-14,-20,-63,-28,-13,-15,-60,-28
4.180038,-0.555301,-0.935728,0.553767,0.474000,-0.335732,-0.359712,0.575540,-0.119904,-0.347833,-0.430283,0.562465,-0.139785,-0.676712,-0.930808,0.730808,0.785398,-0.398637,-0.253780,0.253780,0.000000,-0.036243,0.060913,-0.259499,-0.062207,-14,-17,-61,-27,-13,-19,-62,-28
4.190031,-0.559903,-0.946466,0.555301,0.472466,-0.335732,-0.335732,0.575540,-0.095923,-0.362079,-0.478164,0.504853,-0.138969,-0.680662,-0.933323,0.733323,0.785398,-0.391855,-0.249462,0.249462,0.000000,-0.034582,0.087327,-0.240966,-0.057392,-13,-11,-57,-26,-14,-17,-62,-26
4.199997,-0.564505,-0.954136,0.556835,0.470932,-0.335732,-0.359712,0.527578,-0.095923,-0.378476,-0.529999,0.442170,-0.139633,-0.684533,-0.935787,0.735787,0.785398,-0.385052,-0.245132,0.245132,0.000000,-0.032961,0.109927,-0.223583,-0.052693,-13,-7,-54,-25,-12,-13,-57,-26
4.210015,-0.570641,-0.961806,0.556835,0.470932,-0.359712,-0.479616,0.455636,-0.095923,-0.407124,-0.580059,0.369186,-0.128861,-0.688356,-0.938221,0.738221,0.785398,-0.378175,-0.240754,0.240754,0.000000,-0.030343,0.133716,-0.204344,-0.047552,-13,-1,-50,-23,-12,-8,-53,-23
4.220046,-0.573709,-0.963340,0.558369,0.470932,-0.407674,-0.551559,0.359712,-0.095923,-0.416286,-0.575962,0.308133,-0.112089,-0.692115,-0.940614,0.740614,0.785398,-0.371251,-0.236346,0.236346,0.000000,-0.029789,0.137733,-0.197728,-0.045527,-13,0,-50,-23,-14,-13,-50,-25
4.230027,-0.578311,-0.960272,0.561437,0.470932,-0.407674,-0.575540,0.263789,-0.095923,-0.425296,-0.502883,0.271394,-0.093058,-0.695786,-0.942951,0.742951,0.785398,-0.364325,-0.231936,0.231936,0.000000,-0.029092,0.121479,-0.205302,-0.047148,-13,-4,-53,-23,-13,7,-49,-23
4.240006,-0.582913,-0.957204,0.566039,0.470932,-0.431655,-0.527578,0.215827,-0.095923,-0.433494,-0.394262,0.264455,-0.074196,-0.699387,-0.945243,0.745243,0.785398,-0.357363,-0.227505,0.227505,0.000000,-0.028507,0.096608,-0.221148,-0.051093,-13,-8,-57,-23,-11,1,-52,-22
4.250020,-0.585981,-0.960272,0.569107,0.470932,-0.431655,-0.431655,0.215827,-0.071942,-0.428277,-0.322092,0.263679,-0.056942,-0.702930,-0.947499,0.747499,0.785398,-0.350342,-0.223035,0.223035,0.000000,-0.028619,0.087339,-0.228377,-0.053086,-13,-9,-59,-23,-13,-5,-57,-24
4.260006,-0.590583,-0.960272,0.572175,0.469398,-0.431655,-0.311751,0.215827,-0.047962,-0.427700,-0.253022,0.266662,-0.054307,-0.706393,-0.949704,0.749704,0.785398,-0.343306,-0.218555,0.218555,0.000000,-0.028167,0.074352,-0.236883,-0.055165,-13,-11,-60,-23,-13,-7,-56,-22
4.270027,-0.595185,-0.963340,0.572175,0.469398,-0.431655,-0.215827,0.215827,-0.047962,-0.429953,-0.215882,0.247119,-0.048381,-0.709798,-0.951872,0.751872,0.785398,-0.336209,-0.214038,0.214038,0.000000,-0.027353,0.074582,-0.235104,-0.054647,-12,-10,-61,-23,-13,-9,-59,-22
4.280021,-0.599786,-0.966408,0.572175,0.469398,-0.431655,-0.143885,0.215827,-0.023981,-0.433725,-0.200872,0.215624,-0.040955,-0.713123,-0.953988,0.753988,0.785398,-0.329099,-0.209511,0.209511,0.000000,-0.026416,0.078887,-0.230050,-0.053232,-12,-8,-61,-23,-10,-10,-61,-23
4.290018,-0.605922,-0.971010,0.572175,0.467864,-0.431655,-0.119904,0.215827,-0.023981,-0.450377,-0.212611,0.179477,-0.045495,-0.716377,-0.956060,0.756060,0.785398,-0.321954,-0.204962,0.204962,0.000000,-0.024396,0.090268,-0.220154,-0.050474,-12,-6,-60,-22,-13,-9,-60,-21
4.300045,-0.612058,-0.971010,0.572175,0.467864,-0.431655,-0.119904,0.191847,-0.023981,-0.473425,-0.202646,0.143431,-0.044579,-0.719569,-0.958092,0.758092,0.785398,-0.314754,-0.200379,0.200379,0.000000,-0.022274,0.091142,-0.216101,-0.049136,-12,-5,-61,-22,-12,-8,-60,-23
4.310020,-0.618194,-0.975612,0.572175,0.467864,-0.455636,-0.167866,0.143885,-0.023981,-0.498468,-0.217270,0.110328,-0.040463,-0.722673,-0.960068,0.760068,0.785398,-0.307561,-0.195800,0.195800,0.000000,-0.019891,0.102088,-0.207201,-0.046766,-11,-3,-61,-21,-11,-6,-59,-21
4.320029,-0.624330,-0.977146,0.572175,0.467864,-0.503597,-0.215827,0.095923,-0.023981,-0.522703,-0.220936,0.081641,-0.034757,-0.725715,-0.962005,0.762005,0.785398,-0.300313,-0.191185,0.191185,0.000000,-0.017632,0.106503,-0.202045,-0.045280,-11,-3,-62,-21,-10,-2,-60,-20
4.330017,-0.628932,-0.975612,0.573709,0.467864,-0.503597,-0.215827,0.047962,-0.023981,-0.532244,-0.193188,0.070169,-0.028552,-0.728678,-0.963891,0.763891,0.785398,-0.293049,-0.186561,0.186561,0.000000,-0.016553,0.099222,-0.205493,-0.046019,-11,-3,-63,-21,-12,-3,-62,-20
4.340019,-0.633534,-0.974078,0.573709,0.467864,-0.527578,-0.191847,0.047962,-0.023981,-0.532204,-0.148812,0.057672,-0.022546,-0.731573,-0.965734,0.765734,0.785398,-0.285747,-0.181912,0.181912,0.000000,-0.015856,0.091164,-0.208563,-0.046641,-11,-4,-65,-21,-11,0,-63,-21
4.350023,-0.638136,-0.972544,0.573709,0.467864,-0.527578,-0.143885,0.023981,0.000000,-0.526420,-0.098010,0.045560,-0.017138,-0.734395,-0.967530,0.767530,0.785398,-0.278414,-0.177244,0.177244,0.000000,-0.015384,0.082241,-0.212169,-0.047401,-11,-3,-66,-21,-10,-9,-64,-22
4.360018,-0.642738,-0.971010,0.573709,0.469398,-0.527578,-0.095923,0.023981,0.000000,-0.517651,-0.047416,0.034648,-0.000250,-0.737141,-0.969279,0.769279,0.785398,-0.271060,-0.172562,0.172562,0.000000,-0.015009,0.072655,-0.216821,-0.048566,-11,-3,-68,-21,-11,-1,-66,-22
4.370023,-0.648874,-0.971010,0.572175,0.467864,-0.527578,-0.023981,0.000000,0.000000,-0.520065,-0.013267,0.013058,-0.002370,-0.739816,-0.970982,0.770982,0.785398,-0.263671,-0.167858,0.167858,0.000000,-0.013627,0.071029,-0.214429,-0.047667,-10,-2,-69,-20,-9,-2,-67,-19
4.380001,-0.655010,-0.971010,0.572175,0.467864,-0.527578,0.000000,0.000000,0.000000,-0.528996,0.008284,-0.000942,-0.003452,-0.742410,-0.972633,0.772633,0.785398,-0.256276,-0.163150,0.163150,0.000000,-0.011954,0.068789,-0.214082,-0.047430,-10,-1,-70,-20,-9,-1,-69,-17
