t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
17.361082,-0.783864,-1.017029,0.813010,0.699495,0.000000,0.143885,0.000000,0.000000,0.010998,0.158433,0.000026,0.006608,-0.782738,-0.998307,0.798307,0.785398,0.064583,0.041115,-0.041115,0.000000,0.007877,0.016060,-0.240262,-0.010780,3,-7,-85,-12,2,2,-82,-13
17.371087,-0.783864,-1.017029,0.813010,0.699495,0.000000,0.143885,0.000000,0.000000,0.018902,0.154107,0.000019,0.007546,-0.782053,-0.997870,0.797870,0.785398,0.072411,0.046098,-0.046098,0.000000,0.008649,0.017141,-0.242379,-0.011581,4,-6,-87,-12,2,-3,-83,-11
17.381092,-0.782330,-1.017029,0.813010,0.699495,0.023981,0.143885,0.000000,0.000000,0.034404,0.139183,0.000013,0.007505,-0.781289,-0.997384,0.797384,0.785398,0.080232,0.051077,-0.051077,0.000000,0.007151,0.020173,-0.243417,-0.012155,4,-4,-88,-12,4,-9,-85,-11
17.391088,-0.780796,-1.015495,0.813010,0.699495,0.023981,0.143885,0.000000,0.000000,0.053225,0.131366,0.000009,0.006880,-0.780448,-0.996849,0.796849,0.785398,0.088037,0.056046,-0.056046,0.000000,0.005487,0.017475,-0.247678,-0.013308,3,-4,-90,-13,4,4,-87,-11
17.401070,-0.779262,-1.013961,0.813010,0.699495,0.047962,0.119904,0.000000,0.000000,0.072531,0.128438,0.000005,0.005954,-0.779531,-0.996265,0.796265,0.785398,0.095823,0.061003,-0.061003,0.000000,0.003868,0.013929,-0.252585,-0.014607,3,-4,-92,-13,1,-6,-88,-12
17.411079,-0.776194,-1.013961,0.813010,0.699495,0.071942,0.095923,0.000000,0.000000,0.102856,0.116406,0.000003,0.004923,-0.778533,-0.995629,0.795629,0.785398,0.103620,0.065967,-0.065967,0.000000,-0.000305,0.016528,-0.254318,-0.015361,3,-3,-93,-13,4,-4,-90,-12
17.421079,-0.774660,-1.013961,0.813010,0.697961,0.095923,0.071942,0.000000,0.000000,0.125094,0.099875,0.000001,-0.008362,-0.777458,-0.994945,0.794945,0.785398,0.111400,0.070920,-0.070920,0.000000,-0.001993,0.022502,-0.248149,-0.012934,3,-1,-92,-13,2,-2,-92,-13
17.431078,-0.771592,-1.015495,0.813010,0.699495,0.119904,0.071942,0.000000,0.000000,0.152973,0.069694,-0.000000,-0.003392,-0.776305,-0.994211,0.794211,0.785398,0.119168,0.075865,-0.075865,0.000000,-0.005810,0.030559,-0.252658,-0.015777,2,1,-94,-13,2,-1,-93,-12
17.441078,-0.766990,-1.013961,0.813010,0.697961,0.167866,0.047962,0.000000,0.000000,0.194279,0.058282,-0.000001,-0.012410,-0.775074,-0.993428,0.793428,0.785398,0.126926,0.080803,-0.080803,0.000000,-0.012359,0.030972,-0.250332,-0.014223,1,2,-94,-13,1,0,-96,-14
17.451086,-0.765456,-1.015495,0.813010,0.699495,0.191847,0.023981,0.000000,0.000000,0.215791,0.034500,-0.000001,-0.004557,-0.773765,-0.992594,0.792594,0.785398,0.134676,0.085737,-0.085737,0.000000,-0.013727,0.037775,-0.256262,-0.017494,1,4,-96,-14,1,2,-95,-12
17.461118,-0.760854,-1.013961,0.813010,0.699495,0.239808,0.023981,0.000000,0.000000,0.248251,0.029743,-0.000001,0.000520,-0.772375,-0.991709,0.791709,0.785398,0.142431,0.090675,-0.090675,0.000000,-0.019394,0.034373,-0.262854,-0.019458,0,3,-98,-14,1,4,-94,-15
17.471084,-0.757787,-1.012427,0.813010,0.699495,0.263789,0.023981,0.000000,0.000000,0.272411,0.036781,-0.000001,0.003524,-0.770918,-0.990781,0.790781,0.785398,0.150121,0.095570,-0.095570,0.000000,-0.022571,0.028959,-0.270567,-0.021610,0,3,-101,-14,3,2,-99,-15
17.481114,-0.754719,-1.010893,0.813010,0.697961,0.287770,0.023981,0.000000,0.000000,0.289657,0.050333,-0.000001,-0.007227,-0.769373,-0.989798,0.789798,0.785398,0.157846,0.100488,-0.100488,0.000000,-0.025100,0.025026,-0.271374,-0.020743,-1,2,-101,-14,-8,3,-100,-12
17.491132,-0.751651,-1.007825,0.813010,0.699495,0.287770,0.047962,0.000000,0.000000,0.301376,0.078982,-0.000001,-0.000827,-0.767753,-0.988767,0.788767,0.785398,0.165546,0.105390,-0.105390,0.000000,-0.027097,0.009102,-0.290508,-0.026514,-1,-1,-106,-16,-10,2,-100,-13
17.501080,-0.748583,-1.004757,0.813010,0.699495,0.287770,0.071942,0.000000,0.000000,0.308841,0.114396,-0.000001,0.003078,-0.766068,-0.987694,0.787694,0.785398,0.173175,0.110247,-0.110247,0.000000,-0.028695,-0.005874,-0.304225,-0.029909,-1,-4,-110,-16,2,-11,-103,-15
17.511125,-0.747049,-1.001689,0.813010,0.699495,0.287770,0.119904,0.000000,0.000000,0.300885,0.151036,-0.000001,0.005176,-0.764290,-0.986562,0.786562,0.785398,0.180862,0.115140,-0.115140,0.000000,-0.027180,-0.020976,-0.318028,-0.033296,-1,-7,-113,-17,2,0,-112,-16
17.521074,-0.748583,-0.998621,0.811476,0.697961,0.263789,0.167866,0.000000,0.000000,0.259768,0.185481,-0.012272,-0.006252,-0.762453,-0.985393,0.785393,0.785398,0.188456,0.119975,-0.119975,0.000000,-0.019401,-0.027907,-0.312597,-0.030192,0,-9,-112,-16,2,-2,-110,-18
17.531093,-0.747049,-0.997088,0.811476,0.699495,0.239808,0.191847,0.000000,0.000000,0.226589,0.203582,-0.018654,-0.000337,-0.760526,-0.984166,0.784166,0.785398,0.196086,0.124832,-0.124832,0.000000,-0.015665,-0.036512,-0.326959,-0.034969,1,-10,-116,-17,0,-8,-114,-15
17.541136,-0.747049,-0.995554,0.811476,0.699495,0.191847,0.215827,-0.023981,0.000000,0.188554,0.210427,-0.020990,0.003240,-0.758519,-0.982888,0.782888,0.785398,0.203714,0.129688,-0.129688,0.000000,-0.009682,-0.041534,-0.335273,-0.037373,2,-11,-118,-18,1,-6,-117,-16
17.551086,-0.747049,-0.992486,0.809942,0.699495,0.143885,0.239808,-0.023981,0.000000,0.150649,0.222244,-0.032985,0.005126,-0.756454,-0.981574,0.781574,0.785398,0.211251,0.134487,-0.134487,0.000000,-0.003636,-0.047047,-0.335756,-0.037153,3,-12,-118,-18,1,-11,-118,-19
17.561088,-0.747049,-0.990952,0.809942,0.697961,0.095923,0.239808,-0.023981,0.000000,0.115854,0.223827,-0.037542,-0.006424,-0.754304,-0.980205,0.780205,0.785398,0.218806,0.139296,-0.139296,0.000000,0.002275,-0.048184,-0.335244,-0.036075,4,-12,-119,-18,3,-9,-119,-17
17.571116,-0.747049,-0.990952,0.809942,0.699495,0.071942,0.215827,-0.023981,0.000000,0.085708,0.206870,-0.037274,-0.000568,-0.752072,-0.978784,0.778784,0.785398,0.226359,0.144105,-0.144105,0.000000,0.007885,-0.046843,-0.346105,-0.040478,5,-12,-121,-19,3,-12,-116,-19
17.581110,-0.747049,-0.989418,0.809942,0.699495,0.023981,0.191847,-0.023981,0.000000,0.060765,0.192418,-0.034131,0.002991,-0.749772,-0.977320,0.777320,0.785398,0.233864,0.148883,-0.148883,0.000000,0.013172,-0.048750,-0.354386,-0.043101,6,-12,-123,-19,4,-12,-119,-16
17.591091,-0.745515,-0.989418,0.809942,0.697961,0.023981,0.167866,-0.023981,0.000000,0.053209,0.168354,-0.029514,-0.007385,-0.747400,-0.975810,0.775810,0.785398,0.241336,0.153639,-0.153639,0.000000,0.015352,-0.042008,-0.352077,-0.042082,7,-10,-123,-19,5,-11,-121,-17
17.601126,-0.743981,-0.990952,0.808408,0.699495,0.023981,0.119904,-0.023981,0.000000,0.056691,0.128175,-0.036655,-0.000748,-0.744941,-0.974244,0.774244,0.785398,0.248823,0.158406,-0.158406,0.000000,0.016695,-0.027409,-0.348707,-0.042914,7,-7,-122,-19,6,-8,-122,-19
17.611109,-0.740913,-0.990952,0.805340,0.697961,0.047962,0.095923,-0.023981,0.000000,0.078788,0.093814,-0.062551,-0.008977,-0.742420,-0.972639,0.772639,0.785398,0.256248,0.163132,-0.163132,0.000000,0.014865,-0.007530,-0.321334,-0.034770,7,-2,-116,-17,6,-5,-121,-17
17.621080,-0.739379,-0.989418,0.803806,0.699495,0.071942,0.047962,-0.047962,0.000000,0.098015,0.077964,-0.085356,-0.000925,-0.739828,-0.970989,0.770989,0.785398,0.263637,0.167837,-0.167837,0.000000,0.015122,-0.004270,-0.321240,-0.035766,7,-2,-117,-18,7,0,-116,-17
17.631088,-0.736311,-0.989418,0.802272,0.699495,0.095923,0.023981,-0.071942,0.000000,0.126254,0.062216,-0.104483,0.003980,-0.737153,-0.969286,0.769286,0.785398,0.271028,0.172542,-0.172542,0.000000,0.012957,0.005245,-0.313668,-0.034143,7,1,-115,-17,7,-3,-117,-19
17.641086,-0.733243,-0.989418,0.802272,0.697961,0.143885,0.023981,-0.071942,0.000000,0.157641,0.047791,-0.107600,-0.005667,-0.734406,-0.967537,0.767537,0.785398,0.278385,0.177225,-0.177225,0.000000,0.010623,0.011399,-0.310991,-0.032954,6,2,-115,-17,7,0,-114,-16
17.651081,-0.728641,-0.989418,0.797670,0.699495,0.167866,0.000000,-0.119904,0.000000,0.200677,0.035312,-0.137678,0.001270,-0.731587,-0.965743,0.765743,0.785398,0.285712,0.181890,-0.181890,0.000000,0.005626,0.027228,-0.291258,-0.028584,6,6,-110,-16,6,1,-115,-15
17.661098,-0.725573,-0.989418,0.796136,0.697961,0.239808,0.000000,-0.143885,0.000000,0.234988,0.025000,-0.156982,-0.006941,-0.728688,-0.963897,0.763897,0.785398,0.293025,0.186546,-0.186546,0.000000,0.003223,0.038581,-0.276926,-0.024015,5,8,-107,-15,5,6,-107,-16
17.671092,-0.719437,-0.987884,0.794602,0.699495,0.263789,0.000000,-0.167866,0.000000,0.285864,0.029085,-0.168278,0.000959,-0.725723,-0.962010,0.762010,0.785398,0.300293,0.191173,-0.191173,0.000000,-0.004018,0.036849,-0.283074,-0.026712,4,8,-109,-16,4,7,-106,-14
17.681112,-0.714835,-0.984816,0.793068,0.699495,0.311751,0.023981,-0.167866,0.000000,0.330335,0.053752,-0.173865,0.005623,-0.722678,-0.960071,0.760071,0.785398,0.307549,0.195792,-0.195792,0.000000,-0.008856,0.028220,-0.289347,-0.028217,3,6,-110,-16,4,8,-109,-16
17.691102,-0.710233,-0.981748,0.791534,0.697961,0.335732,0.047962,-0.167866,0.000000,0.367407,0.088796,-0.175580,-0.004301,-0.719570,-0.958092,0.758092,0.785398,0.314753,0.200378,-0.200378,0.000000,-0.013027,0.019864,-0.290105,-0.027056,3,4,-110,-16,4,6,-109,-16
17.701104,-0.705631,-0.978680,0.786932,0.699495,0.383693,0.095923,-0.191847,0.000000,0.397073,0.127263,-0.199378,0.002361,-0.716386,-0.956065,0.756065,0.785398,0.321935,0.204950,-0.204950,0.000000,-0.016514,0.016527,-0.283348,-0.025443,2,4,-109,-15,3,3,-109,-16
17.711118,-0.699495,-0.972544,0.783864,0.699495,0.431655,0.143885,-0.191847,0.000000,0.432194,0.189249,-0.222251,0.006169,-0.713126,-0.953990,0.753990,0.785398,0.329093,0.209507,-0.209507,0.000000,-0.022178,-0.002253,-0.286123,-0.024979,1,0,-110,-15,1,5,-109,-15
17.721091,-0.693359,-0.967942,0.782330,0.697961,0.455636,0.215827,-0.215827,0.000000,0.467778,0.248116,-0.230466,-0.004311,-0.709808,-0.951878,0.751878,0.785398,0.336188,0.214024,-0.214024,0.000000,-0.027843,-0.018943,-0.290499,-0.024334,0,-4,-111,-15,1,-5,-105,-15
17.731096,-0.687223,-0.961806,0.777728,0.697961,0.479616,0.287770,-0.215827,0.000000,0.500794,0.312675,-0.253773,-0.010255,-0.706409,-0.949714,0.749714,0.785398,0.343273,0.218534,-0.218534,0.000000,-0.033245,-0.034199,-0.284645,-0.021182,-1,-8,-109,-14,7,-17,-107,-15
17.741081,-0.682621,-0.957204,0.773126,0.697961,0.503597,0.335732,-0.239808,0.000000,0.517356,0.363212,-0.284271,-0.013000,-0.702947,-0.947510,0.747510,0.785398,0.350309,0.223014,-0.223014,0.000000,-0.035422,-0.041404,-0.273387,-0.016937,-1,-9,-107,-13,4,-2,-112,-12
17.751081,-0.678020,-0.952602,0.768524,0.697961,0.527578,0.383693,-0.287770,0.000000,0.522720,0.401292,-0.316644,-0.013608,-0.699409,-0.945257,0.745257,0.785398,0.357320,0.227477,-0.227477,0.000000,-0.036616,-0.046170,-0.260760,-0.012452,-1,-10,-104,-12,-13,-20,-107,-12
17.761080,-0.674952,-0.949534,0.763922,0.699495,0.503597,0.431655,-0.311751,0.000000,0.508664,0.416581,-0.347552,-0.000612,-0.695801,-0.942961,0.742961,0.785398,0.364296,0.231918,-0.231918,0.000000,-0.034286,-0.044773,-0.251523,-0.010436,-1,-10,-102,-12,2,0,-103,-10
17.771111,-0.673418,-0.943398,0.760854,0.697961,0.479616,0.455636,-0.335732,0.000000,0.471810,0.441515,-0.362836,-0.005037,-0.692112,-0.940612,0.740612,0.785398,0.371257,0.236350,-0.236350,0.000000,-0.028181,-0.055812,-0.246709,-0.007304,0,-12,-101,-11,2,-22,-104,-10
17.781097,-0.670350,-0.940330,0.759320,0.699495,0.455636,0.455636,-0.359712,0.000000,0.436496,0.445698,-0.355251,0.004983,-0.688370,-0.938230,0.738230,0.785398,0.378150,0.240738,-0.240738,0.000000,-0.023912,-0.065126,-0.262835,-0.012750,1,-14,-105,-12,1,-9,-100,-11
17.791091,-0.668816,-0.935728,0.756253,0.697961,0.407674,0.455636,-0.335732,0.000000,0.392660,0.449367,-0.346824,-0.001676,-0.684556,-0.935802,0.735802,0.785398,0.385010,0.245105,-0.245105,0.000000,-0.017009,-0.070624,-0.260013,-0.010730,2,-16,-104,-12,1,-3,-104,-11
17.801095,-0.667282,-0.934194,0.753185,0.697961,0.335732,0.431655,-0.335732,0.000000,0.347217,0.427892,-0.338566,-0.005537,-0.680670,-0.933328,0.733328,0.785398,0.391840,0.249453,-0.249453,0.000000,-0.009845,-0.063788,-0.255724,-0.009898,3,-14,-103,-12,1,-12,-105,-11
17.811118,-0.665748,-0.932660,0.748583,0.697961,0.287770,0.407674,-0.335732,0.000000,0.304446,0.393047,-0.343341,-0.007411,-0.676709,-0.930806,0.730806,0.785398,0.398642,0.253783,-0.253783,0.000000,-0.002806,-0.048702,-0.238791,-0.005569,5,-11,-99,-11,2,-15,-102,-12
17.821093,-0.665748,-0.931126,0.745515,0.697961,0.239808,0.359712,-0.335732,0.000000,0.254428,0.352968,-0.343282,-0.007942,-0.672699,-0.928253,0.728253,0.785398,0.405372,0.258068,-0.258068,0.000000,0.006775,-0.037070,-0.230665,-0.003872,6,-8,-98,-10,4,-11,-101,-11
17.831110,-0.664214,-0.929592,0.743981,0.697961,0.191847,0.311751,-0.311751,0.000000,0.216334,0.312955,-0.328057,-0.007626,-0.668604,-0.925647,0.725647,0.785398,0.412090,0.262345,-0.262345,0.000000,0.013622,-0.031454,-0.234965,-0.005819,8,-7,-99,-11,5,-5,-94,-9
17.841122,-0.662680,-0.928058,0.743981,0.697961,0.167866,0.263789,-0.287770,0.000000,0.188443,0.276183,-0.292677,-0.006826,-0.664445,-0.922999,0.722999,0.785398,0.418764,0.266593,-0.266593,0.000000,0.019706,-0.033233,-0.253430,-0.011883,9,-7,-103,-12,6,-5,-98,-10
17.851099,-0.659612,-0.928058,0.740913,0.697961,0.167866,0.215827,-0.287770,0.000000,0.181177,0.232025,-0.272578,-0.005800,-0.660234,-0.920318,0.720318,0.785398,0.425371,0.270800,-0.270800,0.000000,0.022221,-0.018530,-0.248503,-0.011584,9,-4,-102,-12,8,-11,-103,-11
17.861126,-0.655010,-0.926524,0.737845,0.699495,0.167866,0.167866,-0.263789,0.000000,0.199139,0.199240,-0.263256,0.007552,-0.655936,-0.917582,0.717582,0.785398,0.431971,0.275001,-0.275001,0.000000,0.020864,-0.012084,-0.252066,-0.014242,9,-2,-103,-13,9,-3,-100,-12
17.871101,-0.650408,-0.924990,0.736311,0.697961,0.191847,0.143885,-0.263789,0.000000,0.230800,0.175901,-0.248875,0.002687,-0.651595,-0.914818,0.714818,0.785398,0.438492,0.279152,-0.279152,0.000000,0.018421,-0.006994,-0.251764,-0.013919,9,-1,-102,-13,7,-1,-104,-13
17.881116,-0.647340,-0.924990,0.736311,0.697961,0.215827,0.119904,-0.215827,0.000000,0.255877,0.147826,-0.220336,-0.000447,-0.647170,-0.912001,0.712001,0.785398,0.444995,0.283293,-0.283293,0.000000,0.018452,-0.004247,-0.266582,-0.019100,9,0,-106,-14,7,0,-100,-11
17.891102,-0.642738,-0.924990,0.733243,0.697961,0.263789,0.095923,-0.191847,0.000000,0.287268,0.119155,-0.210129,-0.002292,-0.642695,-0.909152,0.709152,0.785398,0.451435,0.287393,-0.287393,0.000000,0.016130,0.009326,-0.260513,-0.018287,9,3,-104,-14,7,0,-103,-14
17.901102,-0.636602,-0.924990,0.730175,0.697961,0.311751,0.071942,-0.191847,0.000000,0.332209,0.092420,-0.211739,-0.003215,-0.638148,-0.906258,0.706258,0.785398,0.457840,0.291470,-0.291470,0.000000,0.010864,0.024291,-0.251467,-0.016589,8,6,-102,-13,8,2,-105,-14
17.911097,-0.630466,-0.923456,0.727107,0.697961,0.359712,0.071942,-0.191847,0.000000,0.381684,0.081257,-0.220309,-0.003512,-0.633540,-0.903324,0.703324,0.785398,0.464195,0.295516,-0.295516,0.000000,0.005305,0.032187,-0.245023,-0.015166,7,8,-101,-13,7,6,-100,-12
17.921094,-0.625864,-0.918854,0.724039,0.699495,0.407674,0.071942,-0.215827,0.000000,0.417650,0.104875,-0.232370,0.008863,-0.628868,-0.900350,0.700350,0.785398,0.470505,0.299533,-0.299533,0.000000,0.002887,0.020730,-0.254728,-0.018376,7,5,-103,-14,6,7,-99,-12
17.931142,-0.618194,-0.914253,0.720971,0.697961,0.455636,0.095923,-0.215827,0.000000,0.467177,0.147470,-0.245561,0.003307,-0.624109,-0.897320,0.697320,0.785398,0.476800,0.303541,-0.303541,0.000000,-0.004334,0.010840,-0.252251,-0.016087,6,3,-103,-13,8,5,-103,-14
17.941106,-0.610524,-0.911185,0.719437,0.697961,0.503597,0.143885,-0.215827,0.000000,0.520878,0.185774,-0.246102,-0.000292,-0.619327,-0.894276,0.694276,0.785398,0.482995,0.307484,-0.307484,0.000000,-0.011941,-0.001462,-0.264428,-0.019156,4,0,-105,-14,6,2,-102,-14
17.951112,-0.602854,-0.905049,0.714835,0.697961,0.551559,0.191847,-0.239808,0.000000,0.572787,0.242982,-0.263554,-0.002427,-0.614463,-0.891179,0.691179,0.785398,0.489168,0.311414,-0.311414,0.000000,-0.019328,-0.017227,-0.263877,-0.017737,3,-3,-105,-14,4,5,-104,-16
17.961133,-0.595185,-0.900447,0.710233,0.699495,0.599521,0.263789,-0.287770,0.000000,0.619470,0.294683,-0.289757,0.008758,-0.609530,-0.888039,0.688039,0.785398,0.495301,0.315318,-0.315318,0.000000,-0.026222,-0.028420,-0.265443,-0.018250,2,-6,-106,-14,2,3,-108,-13
17.971102,-0.585981,-0.894311,0.705631,0.699495,0.647482,0.335732,-0.311751,0.000000,0.671552,0.351217,-0.319113,0.014768,-0.604563,-0.884876,0.684876,0.785398,0.501353,0.319171,-0.319171,0.000000,-0.035540,-0.042972,-0.262864,-0.016352,0,-9,-105,-13,1,0,-104,-13
17.981122,-0.578311,-0.891243,0.702563,0.697961,0.695444,0.383693,-0.335732,0.000000,0.710437,0.381583,-0.335742,0.004921,-0.599509,-0.881659,0.681659,0.785398,0.507385,0.323011,-0.323011,0.000000,-0.041728,-0.044872,-0.255490,-0.013021,-1,-10,-103,-13,8,-22,-103,-13
17.991098,-0.570641,-0.886641,0.699495,0.697961,0.719425,0.431655,-0.335732,0.000000,0.738292,0.406092,-0.343403,-0.001381,-0.594417,-0.878418,0.678418,0.785398,0.513341,0.326803,-0.326803,0.000000,-0.046997,-0.054550,-0.259182,-0.013422,-2,-12,-104,-13,6,-4,-103,-13
18.001099,-0.566039,-0.882039,0.694893,0.697961,0.743406,0.455636,-0.359712,0.000000,0.732757,0.425126,-0.357344,-0.005052,-0.589254,-0.875131,0.675131,0.785398,0.519259,0.330571,-0.330571,0.000000,-0.045432,-0.058140,-0.253137,-0.011149,-1,-13,-103,-12,4,-1,-105,-12
18.011113,-0.559903,-0.875903,0.690291,0.697961,0.743406,0.455636,-0.383693,0.000000,0.719903,0.451623,-0.373936,-0.006850,-0.584025,-0.871802,0.671802,0.785398,0.525134,0.334311,-0.334311,0.000000,-0.045123,-0.068284,-0.250385,-0.009449,-2,-15,-102,-12,8,-4,-104,-13
18.021109,-0.556835,-0.871301,0.687223,0.699495,0.695444,0.455636,-0.383693,0.000000,0.679142,0.468207,-0.378520,0.004891,-0.578746,-0.868441,0.668441,0.785398,0.530946,0.338011,-0.338011,0.000000,-0.038331,-0.079966,-0.262867,-0.013589,0,-18,-105,-13,-5,-5,-103,-10
18.031110,-0.553767,-0.868233,0.684155,0.699495,0.647482,0.455636,-0.359712,0.000000,0.624898,0.465245,-0.375532,0.011544,-0.573407,-0.865042,0.665042,0.785398,0.536707,0.341678,-0.341678,0.000000,-0.030248,-0.080897,-0.265995,-0.014814,1,-18,-106,-13,2,-20,-106,-13
18.041106,-0.550699,-0.865165,0.682621,0.697961,0.599521,0.455636,-0.335732,0.000000,0.566903,0.450791,-0.355969,0.002341,-0.568014,-0.861609,0.661609,0.785398,0.542412,0.345310,-0.345310,0.000000,-0.021742,-0.083090,-0.272355,-0.016130,2,-18,-107,-13,1,-15,-101,-13
18.051112,-0.549165,-0.862097,0.679553,0.697961,0.503597,0.431655,-0.335732,0.000000,0.499026,0.430600,-0.340297,-0.003369,-0.562558,-0.858136,0.658136,0.785398,0.548068,0.348911,-0.348911,0.000000,-0.010245,-0.081704,-0.275572,-0.017383,5,-18,-108,-14,2,-19,-107,-12
18.061108,-0.546097,-0.860563,0.674952,0.699495,0.431655,0.383693,-0.335732,0.000000,0.442921,0.396309,-0.340486,0.005747,-0.557052,-0.854630,0.654630,0.785398,0.553664,0.352473,-0.352473,0.000000,-0.001686,-0.068211,-0.269892,-0.017527,6,-15,-107,-14,4,-18,-109,-13
18.071102,-0.544563,-0.859029,0.671884,0.699495,0.359712,0.359712,-0.311751,0.000000,0.386097,0.356301,-0.337904,0.010757,-0.551491,-0.851090,0.651090,0.785398,0.559203,0.356000,-0.356000,0.000000,0.009016,-0.055557,-0.265701,-0.017388,8,-12,-106,-13,6,-15,-107,-14
18.081105,-0.544563,-0.857495,0.671884,0.699495,0.311751,0.311751,-0.287770,0.000000,0.321114,0.316064,-0.309323,0.012902,-0.545869,-0.847511,0.647511,0.785398,0.564692,0.359494,-0.359494,0.000000,0.022557,-0.055235,-0.284328,-0.023829,10,-12,-110,-15,6,-17,-108,-12
18.091108,-0.541495,-0.855961,0.671884,0.697961,0.263789,0.263789,-0.263789,0.000000,0.280979,0.278909,-0.267428,0.000885,-0.540193,-0.843898,0.643898,0.785398,0.570124,0.362952,-0.362952,0.000000,0.030030,-0.054632,-0.299423,-0.028270,12,-12,-113,-16,10,-14,-110,-13
18.101101,-0.536893,-0.854427,0.670350,0.697961,0.239808,0.215827,-0.215827,0.000000,0.271235,0.246575,-0.233169,-0.006396,-0.534469,-0.840254,0.640254,0.785398,0.575494,0.366371,-0.366371,0.000000,0.032842,-0.052089,-0.311656,-0.032629,12,-11,-116,-17,12,-14,-114,-15
18.111124,-0.532291,-0.854427,0.668816,0.697961,0.239808,0.191847,-0.191847,0.000000,0.280506,0.207449,-0.206231,-0.010253,-0.528675,-0.836565,0.636565,0.785398,0.580821,0.369762,-0.369762,0.000000,0.033966,-0.041621,-0.318697,-0.035965,13,-9,-118,-18,12,-11,-113,-19
18.121114,-0.526155,-0.854427,0.667282,0.697961,0.263789,0.143885,-0.167866,0.000000,0.312715,0.167377,-0.185843,-0.011747,-0.522845,-0.832854,0.632854,0.785398,0.586074,0.373106,-0.373106,0.000000,0.031052,-0.029991,-0.324060,-0.038858,12,-6,-119,-18,11,-10,-112,-17
18.131115,-0.520019,-0.852893,0.667282,0.697961,0.287770,0.119904,-0.143885,0.000000,0.356111,0.142215,-0.158742,-0.011703,-0.516958,-0.829106,0.629106,0.785398,0.591274,0.376416,-0.376416,0.000000,0.027251,-0.032532,-0.344261,-0.045546,12,-7,-123,-20,12,-7,-118,-19
18.141111,-0.513884,-0.852893,0.667282,0.697961,0.359712,0.095923,-0.119904,0.000000,0.402747,0.115741,-0.129782,-0.010741,-0.511022,-0.825327,0.625327,0.785398,0.596412,0.379687,-0.379687,0.000000,0.023151,-0.029644,-0.362236,-0.051978,11,-6,-127,-21,13,-7,-124,-19
18.151110,-0.507748,-0.852893,0.665748,0.697961,0.407674,0.071942,-0.095923,0.000000,0.447596,0.090598,-0.114295,-0.009304,-0.505033,-0.821514,0.621514,0.785398,0.601491,0.382921,-0.382921,0.000000,0.019272,-0.020549,-0.368676,-0.055077,11,-4,-129,-22,13,1,-126,-20
18.161109,-0.500078,-0.852893,0.664214,0.697961,0.479616,0.071942,-0.095923,0.000000,0.500057,0.068264,-0.108132,-0.007698,-0.498994,-0.817669,0.617669,0.785398,0.606511,0.386117,-0.386117,0.000000,0.012760,-0.010584,-0.372865,-0.057476,10,-2,-130,-23,13,-7,-125,-23
18.171112,-0.492408,-0.851359,0.661146,0.699495,0.551559,0.047962,-0.119904,0.000000,0.552888,0.061674,-0.120327,0.006154,-0.492902,-0.813791,0.613791,0.785398,0.611472,0.389275,-0.389275,0.000000,0.006302,-0.005116,-0.376237,-0.060065,9,-1,-130,-23,8,-1,-130,-20
18.181132,-0.483204,-0.851359,0.658078,0.697961,0.599521,0.047962,-0.119904,0.000000,0.613987,0.052786,-0.142561,0.001700,-0.486750,-0.809875,0.609875,0.785398,0.616380,0.392400,-0.392400,0.000000,-0.002849,0.013581,-0.359317,-0.055343,7,4,-127,-22,9,3,-131,-24
18.191146,-0.474000,-0.849825,0.655010,0.697961,0.671463,0.047962,-0.143885,0.000000,0.675159,0.055503,-0.169041,-0.001108,-0.480553,-0.805930,0.605930,0.785398,0.621224,0.395483,-0.395483,0.000000,-0.011949,0.022525,-0.351687,-0.053568,6,6,-125,-22,6,3,-126,-23
18.201155,-0.464796,-0.848291,0.651942,0.697961,0.719425,0.047962,-0.167866,0.000000,0.731480,0.064964,-0.195949,-0.002704,-0.474312,-0.801956,0.601956,0.785398,0.626002,0.398525,-0.398525,0.000000,-0.020565,0.030058,-0.345021,-0.052023,4,7,-124,-21,5,6,-125,-21
18.211102,-0.454058,-0.842155,0.647340,0.697961,0.767386,0.071942,-0.191847,0.000000,0.792657,0.114531,-0.233233,-0.003445,-0.468061,-0.797977,0.597977,0.785398,0.630689,0.401509,-0.401509,0.000000,-0.031666,0.018124,-0.341229,-0.049804,2,5,-123,-21,3,7,-126,-18
18.221101,-0.444854,-0.837554,0.641204,0.697961,0.815348,0.119904,-0.239808,0.000000,0.839582,0.171924,-0.286033,-0.003614,-0.461732,-0.793948,0.593948,0.785398,0.635338,0.404469,-0.404469,0.000000,-0.039359,0.017061,-0.323385,-0.043806,1,4,-119,-19,1,2,-121,-21
18.231177,-0.432583,-0.829884,0.632000,0.697961,0.887290,0.191847,-0.311751,0.000000,0.898745,0.253966,-0.368461,-0.003427,-0.455307,-0.789857,0.589857,0.785398,0.639958,0.407410,-0.407410,0.000000,-0.052261,0.013090,-0.290373,-0.032399,-2,4,-111,-17,1,4,-118,-18
