t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.450000,0.189740,0.782479,-0.090888,-0.584480,1.811531,-1.070845,-2.067961,4.800000,0.341621,-0.282517,0.082517,1.500000,0.707210,0.450224,-0.450224,0.000000,0.186827,-0.820000,-0.445853,0.820000
0.460000,0.189740,0.782479,-0.090888,-0.584480,1.811531,-1.070845,-2.067961,4.800000,0.348676,-0.278026,0.078026,1.500000,0.703758,0.448026,-0.448026,0.000000,0.213001,-0.820000,-0.444285,0.820000
0.470000,0.207968,0.771532,-0.110794,-0.536480,1.832305,-1.111140,-1.933782,4.800000,0.355696,-0.273557,0.073557,1.500000,0.700236,0.445784,-0.445784,0.000000,0.156379,-0.820000,-0.443096,0.806096
0.480000,0.207968,0.771532,-0.110794,-0.536480,1.832305,-1.111140,-1.933782,4.800000,0.362681,-0.269110,0.069110,1.500000,0.696644,0.443497,-0.443497,0.000000,0.182423,-0.820000,-0.441495,0.806725
0.490000,0.207968,0.771532,-0.110794,-0.536480,1.832305,-1.111140,-1.933782,4.800000,0.369629,-0.264687,0.064687,1.500000,0.692983,0.441166,-0.441166,0.000000,0.208297,-0.820000,-0.439905,0.807351
0.500000,0.226311,0.760193,-0.129364,-0.488480,1.836221,-1.149569,-1.800300,4.800000,0.376540,-0.260287,0.060287,1.500000,0.689252,0.438791,-0.438791,0.000000,0.156540,-0.820000,-0.440265,0.783279
0.510000,0.226311,0.760193,-0.129364,-0.488480,1.836221,-1.149569,-1.800300,4.800000,0.383414,-0.255911,0.055911,1.500000,0.685452,0.436372,-0.436372,0.000000,0.182232,-0.820000,-0.438651,0.783885
0.520000,0.226311,0.760193,-0.129364,-0.488480,1.836221,-1.149569,-1.800300,4.800000,0.390249,-0.251560,0.051560,1.500000,0.681584,0.433910,-0.433910,0.000000,0.207744,-0.820000,-0.437048,0.784486
0.530000,0.244689,0.748519,-0.146697,-0.440480,1.839486,-1.179604,-1.683305,4.800000,0.397045,-0.247233,0.047233,1.500000,0.677647,0.431404,-0.431404,0.000000,0.155379,-0.820000,-0.436355,0.760630
0.540000,0.244689,0.748519,-0.146697,-0.440480,1.839486,-1.179604,-1.683305,4.800000,0.403801,-0.242932,0.042932,1.500000,0.673643,0.428854,-0.428854,0.000000,0.180659,-0.820000,-0.434735,0.761211
0.550000,0.244689,0.748519,-0.146697,-0.440480,1.839486,-1.179604,-1.683305,4.800000,0.410518,-0.238656,0.038656,1.500000,0.669571,0.426262,-0.426262,0.000000,0.205752,-0.820000,-0.433128,0.761787
0.560000,0.263110,0.736594,-0.162963,-0.392480,1.844649,-1.201482,-1.583596,4.800000,0.417193,-0.234407,0.034407,1.500000,0.665433,0.423628,-0.423628,0.000000,0.151798,-0.820000,-0.431040,0.738344
0.570000,0.263110,0.736594,-0.162963,-0.392480,1.844649,-1.201482,-1.583596,4.800000,0.423826,-0.230184,0.030184,1.500000,0.661227,0.420950,-0.420950,0.000000,0.176612,-0.820000,-0.429422,0.738899
0.580000,0.281587,0.724467,-0.178271,-0.344480,1.850506,-1.220321,-1.490736,4.800000,0.430417,-0.225988,0.025988,1.500000,0.656956,0.418231,-0.418231,0.000000,0.121453,-0.820000,-0.427347,0.715375
0.590000,0.281587,0.724467,-0.178271,-0.344480,1.850506,-1.220321,-1.490736,4.800000,0.436965,-0.221819,0.021819,1.500000,0.652619,0.415470,-0.415470,0.000000,0.145952,-0.820000,-0.425725,0.715907
0.600000,0.281587,0.724467,-0.178271,-0.344480,1.850506,-1.220321,-1.490736,4.800000,0.443469,-0.217679,0.017679,1.500000,0.648217,0.412668,-0.412668,0.000000,0.170248,-0.820000,-0.424116,0.716435
0.610000,0.300030,0.712166,-0.192684,-0.296480,1.839572,-1.237056,-1.403264,4.800000,0.449929,-0.213566,0.013566,1.500000,0.643750,0.409824,-0.409824,0.000000,0.121163,-0.820000,-0.422411,0.692770
0.620000,0.300030,0.712166,-0.192684,-0.296480,1.839572,-1.237056,-1.403264,4.800000,0.456344,-0.209482,0.009482,1.500000,0.639219,0.406939,-0.406939,0.000000,0.145103,-0.820000,-0.420803,0.693274
0.630000,0.300030,0.712166,-0.192684,-0.296480,1.839572,-1.237056,-1.403264,4.800000,0.462713,-0.205428,0.005428,1.500000,0.634623,0.404014,-0.404014,0.000000,0.168834,-0.820000,-0.419210,0.693775
0.640000,0.318357,0.699687,-0.206206,-0.248480,1.827535,-1.255402,-1.313495,4.800000,0.469036,-0.201402,0.001402,1.500000,0.629965,0.401048,-0.401048,0.000000,0.119861,-0.820000,-0.418733,0.669524
0.650000,0.318357,0.699687,-0.206206,-0.248480,1.827535,-1.255402,-1.313495,4.800000,0.475312,-0.197407,-0.002593,1.500000,0.625243,0.398042,-0.398042,0.000000,0.143196,-0.820000,-0.417147,0.670001
0.660000,0.318357,0.699687,-0.206206,-0.248480,1.827535,-1.255402,-1.313495,4.800000,0.481541,-0.193442,-0.006558,1.500000,0.620458,0.394996,-0.394996,0.000000,0.166316,-0.820000,-0.415576,0.670473
0.670000,0.336575,0.687026,-0.218841,-0.200480,1.817565,-1.273542,-1.225536,4.800000,0.487721,-0.189507,-0.010493,1.500000,0.615612,0.391911,-0.391911,0.000000,0.116246,-0.820000,-0.415745,0.645863
0.680000,0.336575,0.687026,-0.218841,-0.200480,1.817565,-1.273542,-1.225536,4.800000,0.493853,-0.185603,-0.014397,1.500000,0.610704,0.388786,-0.388786,0.000000,0.138933,-0.820000,-0.414186,0.646311
0.690000,0.354617,0.674216,-0.230675,-0.152480,1.793921,-1.286473,-1.150685,4.800000,0.499935,-0.181731,-0.018269,1.500000,0.605735,0.385623,-0.385623,0.000000,0.094871,-0.820000,-0.413498,0.622077
0.700000,0.354617,0.674216,-0.230675,-0.152480,1.793921,-1.286473,-1.150685,4.800000,0.505967,-0.177891,-0.022109,1.500000,0.600706,0.382421,-0.382421,0.000000,0.117098,-0.820000,-0.411956,0.622501
0.710000,0.354617,0.674216,-0.230675,-0.152480,1.793921,-1.286473,-1.150685,4.800000,0.511949,-0.174083,-0.025917,1.500000,0.595616,0.379181,-0.379181,0.000000,0.139097,-0.820000,-0.410430,0.622920
