t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
10.700000,-0.035552,-0.157732,0.332419,0.608810,0.226838,-0.007641,0.096204,0.783497,0.233148,-0.037432,0.100000,0.785398,-0.003569,-0.071766,0.011980,-0.034938,-0.037432,-0.033148,0.000000,0.000000,-0.032096,-0.357076,-0.345851,-0.049572
10.710000,-0.035552,-0.157732,0.332419,0.608810,0.226838,-0.007641,0.096204,0.783497,0.232772,-0.037762,0.100000,0.785398,-0.003569,-0.071766,0.011980,-0.034938,-0.037762,-0.032772,0.000000,0.000000,-0.032515,-0.358522,-0.345671,-0.049502
10.720000,-0.038887,-0.158216,0.332179,0.609190,0.226794,-0.008357,0.096325,0.783154,0.232393,-0.038088,0.100000,0.785398,-0.004944,-0.071405,0.012218,-0.034395,-0.038088,-0.032393,0.000000,0.000000,-0.031767,-0.357362,-0.345202,-0.049346
10.730000,-0.038887,-0.158216,0.332179,0.609190,0.226794,-0.008357,0.096325,0.783154,0.232011,-0.038410,0.100000,0.785398,-0.004944,-0.071405,0.012218,-0.034395,-0.038410,-0.032011,0.000000,0.000000,-0.032171,-0.358820,-0.345022,-0.049276
10.740000,-0.042209,-0.158796,0.332014,0.609596,0.226736,-0.009069,0.096448,0.782814,0.231625,-0.038728,0.100000,0.785398,-0.006513,-0.071098,0.012470,-0.033925,-0.038728,-0.031625,0.000000,0.000000,-0.031375,-0.357364,-0.344565,-0.049123
10.750000,-0.042209,-0.158796,0.332014,0.609596,0.226736,-0.009069,0.096448,0.782814,0.231236,-0.039042,0.100000,0.785398,-0.006513,-0.071098,0.012470,-0.033925,-0.039042,-0.031236,0.000000,0.000000,-0.031763,-0.358834,-0.344384,-0.049053
10.760000,-0.042209,-0.158796,0.332014,0.609596,0.226736,-0.009069,0.096448,0.782814,0.230844,-0.039353,0.100000,0.785398,-0.006513,-0.071098,0.012470,-0.033925,-0.039353,-0.030844,0.000000,0.000000,-0.032142,-0.360310,-0.344203,-0.048982
10.770000,-0.045519,-0.159475,0.331927,0.610028,0.226662,-0.009778,0.096574,0.782480,0.230449,-0.039659,0.100000,0.785398,-0.007982,-0.070705,0.012712,-0.033402,-0.039659,-0.030449,0.000000,0.000000,-0.031384,-0.358899,-0.343739,-0.048834
10.780000,-0.045519,-0.159475,0.331927,0.610028,0.226662,-0.009778,0.096574,0.782480,0.230051,-0.039962,0.100000,0.785398,-0.007982,-0.070705,0.012712,-0.033402,-0.039962,-0.030051,0.000000,0.000000,-0.031747,-0.360386,-0.343558,-0.048763
10.790000,-0.048816,-0.160257,0.331920,0.610487,0.226573,-0.010483,0.096702,0.782150,0.229650,-0.040260,0.100000,0.785398,-0.009607,-0.070342,0.012984,-0.032985,-0.040260,-0.029650,0.000000,0.000000,-0.030955,-0.358688,-0.343087,-0.048612
10.800000,-0.048816,-0.160257,0.331920,0.610487,0.226573,-0.010483,0.096702,0.782150,0.229246,-0.040555,0.100000,0.785398,-0.009607,-0.070342,0.012984,-0.032985,-0.040555,-0.029246,0.000000,0.000000,-0.031303,-0.360186,-0.342905,-0.048541
10.810000,-0.048816,-0.160257,0.331920,0.610487,0.226573,-0.010483,0.096702,0.782150,0.228839,-0.040845,0.100000,0.785398,-0.009607,-0.070342,0.012984,-0.032985,-0.040845,-0.028839,0.000000,0.000000,-0.031642,-0.361690,-0.342723,-0.048470
10.820000,-0.052099,-0.161140,0.331992,0.610974,0.226469,-0.011184,0.096833,0.781825,0.228429,-0.041131,0.100000,0.785398,-0.011088,-0.069882,0.013247,-0.032573,-0.041131,-0.028429,0.000000,0.000000,-0.030896,-0.360066,-0.342241,-0.048316
10.830000,-0.052099,-0.161140,0.331992,0.610974,0.226469,-0.011184,0.096833,0.781825,0.228016,-0.041414,0.100000,0.785398,-0.011088,-0.069882,0.013247,-0.032573,-0.041414,-0.028016,0.000000,0.000000,-0.031219,-0.361580,-0.342058,-0.048244
10.840000,-0.055364,-0.162115,0.332134,0.611486,0.226350,-0.011879,0.096967,0.781505,0.227601,-0.041692,0.100000,0.785398,-0.012429,-0.069323,0.013467,-0.032076,-0.041692,-0.027601,0.000000,0.000000,-0.030531,-0.360079,-0.341596,-0.048098
10.850000,-0.055364,-0.162115,0.332134,0.611486,0.226350,-0.011879,0.096967,0.781505,0.227182,-0.041966,0.100000,0.785398,-0.012429,-0.069323,0.013467,-0.032076,-0.041966,-0.027182,0.000000,0.000000,-0.030837,-0.361602,-0.341414,-0.048026
10.860000,-0.058610,-0.163186,0.332352,0.612023,0.226217,-0.012570,0.097102,0.781189,0.226761,-0.042235,0.100000,0.785398,-0.013971,-0.068792,0.013699,-0.031633,-0.042235,-0.026761,0.000000,0.000000,-0.030117,-0.359803,-0.340966,-0.047886
10.870000,-0.058610,-0.163186,0.332352,0.612023,0.226217,-0.012570,0.097102,0.781189,0.226338,-0.042501,0.100000,0.785398,-0.013971,-0.068792,0.013699,-0.031633,-0.042501,-0.026338,0.000000,0.000000,-0.030408,-0.361336,-0.340785,-0.047813
10.880000,-0.061837,-0.164355,0.332647,0.612586,0.226069,-0.013254,0.097240,0.780878,0.225911,-0.042762,0.100000,0.785398,-0.015402,-0.068190,0.013922,-0.031142,-0.042762,-0.025911,0.000000,0.000000,-0.029727,-0.359582,-0.340331,-0.047678
10.890000,-0.061837,-0.164355,0.332647,0.612586,0.226069,-0.013254,0.097240,0.780878,0.225483,-0.043019,0.100000,0.785398,-0.015402,-0.068190,0.013922,-0.031142,-0.043019,-0.025483,0.000000,0.000000,-0.030001,-0.361124,-0.340150,-0.047605
10.900000,-0.061837,-0.164355,0.332647,0.612586,0.226069,-0.013254,0.097240,0.780878,0.225051,-0.043272,0.100000,0.785398,-0.015402,-0.068190,0.013922,-0.031142,-0.043272,-0.025051,0.000000,0.000000,-0.030265,-0.362671,-0.339968,-0.047531
10.910000,-0.065041,-0.165612,0.333011,0.613174,0.225908,-0.013932,0.097380,0.780572,0.224617,-0.043520,0.100000,0.785398,-0.016706,-0.067512,0.014111,-0.030619,-0.043520,-0.024617,0.000000,0.000000,-0.029622,-0.361016,-0.339529,-0.047399
10.920000,-0.065041,-0.165612,0.333011,0.613174,0.225908,-0.013932,0.097380,0.780572,0.224181,-0.043764,0.100000,0.785398,-0.016706,-0.067512,0.014111,-0.030619,-0.043764,-0.024181,0.000000,0.000000,-0.029870,-0.362572,-0.339348,-0.047326
10.930000,-0.068219,-0.166952,0.333438,0.613785,0.225734,-0.014603,0.097522,0.780271,0.223742,-0.044004,0.100000,0.785398,-0.017929,-0.066776,0.014264,-0.030070,-0.044004,-0.023742,0.000000,0.000000,-0.029261,-0.360975,-0.338933,-0.047198
10.940000,-0.068219,-0.166952,0.333438,0.613785,0.225734,-0.014603,0.097522,0.780271,0.223301,-0.044239,0.100000,0.785398,-0.017929,-0.066776,0.014264,-0.030070,-0.044239,-0.023301,0.000000,0.000000,-0.029493,-0.362540,-0.338753,-0.047124
10.950000,-0.071373,-0.168381,0.333939,0.614417,0.225546,-0.015267,0.097665,0.779975,0.222857,-0.044470,0.100000,0.785398,-0.019398,-0.066070,0.014450,-0.029634,-0.044470,-0.022857,0.000000,0.000000,-0.028850,-0.360572,-0.338342,-0.046998
10.960000,-0.071373,-0.168381,0.333939,0.614417,0.225546,-0.015267,0.097665,0.779975,0.222411,-0.044696,0.100000,0.785398,-0.019398,-0.066070,0.014450,-0.029634,-0.044696,-0.022411,0.000000,0.000000,-0.029066,-0.362144,-0.338163,-0.046924
10.970000,-0.074501,-0.169906,0.334516,0.615074,0.225344,-0.015924,0.097811,0.779684,0.221963,-0.044918,0.100000,0.785398,-0.020777,-0.065315,0.014644,-0.029178,-0.044918,-0.021963,0.000000,0.000000,-0.028450,-0.360182,-0.337732,-0.046798
10.980000,-0.074501,-0.169906,0.334516,0.615074,0.225344,-0.015924,0.097811,0.779684,0.221513,-0.045135,0.100000,0.785398,-0.020777,-0.065315,0.014644,-0.029178,-0.045135,-0.021513,0.000000,0.000000,-0.028648,-0.361762,-0.337554,-0.046724
10.990000,-0.074501,-0.169906,0.334516,0.615074,0.225344,-0.015924,0.097811,0.779684,0.221060,-0.045348,0.100000,0.785398,-0.020777,-0.065315,0.014644,-0.029178,-0.045348,-0.021060,0.000000,0.000000,-0.028837,-0.363345,-0.337376,-0.046650
11.000000,-0.077601,-0.171519,0.335160,0.615755,0.225130,-0.016572,0.097958,0.779397,0.220606,-0.045557,0.100000,0.785398,-0.022031,-0.064505,0.014817,-0.028714,-0.045557,-0.020606,0.000000,0.000000,-0.028249,-0.361463,-0.336951,-0.046524
11.010000,-0.077601,-0.171519,0.335160,0.615755,0.225130,-0.016572,0.097958,0.779397,0.220149,-0.045760,0.100000,0.785398,-0.022031,-0.064505,0.014817,-0.028714,-0.045760,-0.020149,0.000000,0.000000,-0.028421,-0.363053,-0.336774,-0.046450
11.020000,-0.080674,-0.173225,0.335879,0.616459,0.224901,-0.017213,0.098107,0.779113,0.219691,-0.045959,0.100000,0.785398,-0.023489,-0.063697,0.015027,-0.028443,-0.045959,-0.019691,0.000000,0.000000,-0.027818,-0.360823,-0.336346,-0.046314
11.030000,-0.080674,-0.173225,0.335879,0.616459,0.224901,-0.017213,0.098107,0.779113,0.219230,-0.046154,0.100000,0.785398,-0.023489,-0.063697,0.015027,-0.028443,-0.046154,-0.019230,0.000000,0.000000,-0.027974,-0.362421,-0.336171,-0.046240
11.040000,-0.080674,-0.173225,0.335879,0.616459,0.224901,-0.017213,0.098107,0.779113,0.218768,-0.046344,0.100000,0.785398,-0.023489,-0.063697,0.015027,-0.028443,-0.046344,-0.018768,0.000000,0.000000,-0.028119,-0.364021,-0.335995,-0.046165
11.050000,-0.083719,-0.175028,0.336674,0.617187,0.224658,-0.017845,0.098258,0.778833,0.218303,-0.046529,0.100000,0.785398,-0.024832,-0.062840,0.015233,-0.028133,-0.046529,-0.018303,0.000000,0.000000,-0.027538,-0.361834,-0.335557,-0.046031
11.060000,-0.083719,-0.175028,0.336674,0.617187,0.224658,-0.017845,0.098258,0.778833,0.217837,-0.046710,0.100000,0.785398,-0.024832,-0.062840,0.015233,-0.028133,-0.046710,-0.017837,0.000000,0.000000,-0.027667,-0.363440,-0.335383,-0.045956
11.070000,-0.086734,-0.176931,0.337547,0.617941,0.224402,-0.018469,0.098411,0.778556,0.217369,-0.046886,0.100000,0.785398,-0.026336,-0.061964,0.015470,-0.027898,-0.046886,-0.017369,0.000000,0.000000,-0.027087,-0.360962,-0.334938,-0.045823
11.080000,-0.086734,-0.176931,0.337547,0.617941,0.224402,-0.018469,0.098411,0.778556,0.216899,-0.047058,0.100000,0.785398,-0.026336,-0.061964,0.015470,-0.027898,-0.047058,-0.016899,0.000000,0.000000,-0.027199,-0.362575,-0.334766,-0.045748
11.090000,-0.086734,-0.176931,0.337547,0.617941,0.224402,-0.018469,0.098411,0.778556,0.216428,-0.047224,0.100000,0.785398,-0.026336,-0.061964,0.015470,-0.027898,-0.047224,-0.016428,0.000000,0.000000,-0.027301,-0.364188,-0.334593,-0.045673
11.100000,-0.089718,-0.178935,0.338496,0.618721,0.224131,-0.019083,0.098567,0.778282,0.215955,-0.047386,0.100000,0.785398,-0.027678,-0.061038,0.015694,-0.027654,-0.047386,-0.015955,0.000000,0.000000,-0.026746,-0.361804,-0.334144,-0.045537
11.110000,-0.089718,-0.178935,0.338496,0.618721,0.224131,-0.019083,0.098567,0.778282,0.215480,-0.047543,0.100000,0.785398,-0.027678,-0.061038,0.015694,-0.027654,-0.047543,-0.015480,0.000000,0.000000,-0.026832,-0.363423,-0.333973,-0.045461
11.120000,-0.092669,-0.181027,0.339511,0.619526,0.223847,-0.019688,0.098725,0.778010,0.215004,-0.047696,0.100000,0.785398,-0.028862,-0.060066,0.015870,-0.027335,-0.047696,-0.015004,0.000000,0.000000,-0.026310,-0.361180,-0.333549,-0.045331
11.130000,-0.092669,-0.181027,0.339511,0.619526,0.223847,-0.019688,0.098725,0.778010,0.214526,-0.047843,0.100000,0.785398,-0.028862,-0.060066,0.015870,-0.027335,-0.047843,-0.014526,0.000000,0.000000,-0.026378,-0.362804,-0.333381,-0.045256
11.140000,-0.095587,-0.183211,0.340598,0.620353,0.223551,-0.020283,0.098884,0.777741,0.214047,-0.047986,0.100000,0.785398,-0.030242,-0.059061,0.016061,-0.027111,-0.047986,-0.014047,0.000000,0.000000,-0.025864,-0.360253,-0.332970,-0.045127
11.150000,-0.095587,-0.183211,0.340598,0.620353,0.223551,-0.020283,0.098884,0.777741,0.213567,-0.048124,0.100000,0.785398,-0.030242,-0.059061,0.016061,-0.027111,-0.048124,-0.013567,0.000000,0.000000,-0.025916,-0.361882,-0.332804,-0.045052
11.160000,-0.095587,-0.183211,0.340598,0.620353,0.223551,-0.020283,0.098884,0.777741,0.213085,-0.048258,0.100000,0.785398,-0.030242,-0.059061,0.016061,-0.027111,-0.048258,-0.013085,0.000000,0.000000,-0.025957,-0.363511,-0.332637,-0.044976
11.170000,-0.098468,-0.185489,0.341757,0.621206,0.223241,-0.020868,0.099045,0.777474,0.212602,-0.048386,0.100000,0.785398,-0.031500,-0.058023,0.016238,-0.026832,-0.048386,-0.012602,0.000000,0.000000,-0.025460,-0.361024,-0.332227,-0.044851
11.180000,-0.098468,-0.185489,0.341757,0.621206,0.223241,-0.020868,0.099045,0.777474,0.212117,-0.048510,0.100000,0.785398,-0.031500,-0.058023,0.016238,-0.026832,-0.048510,-0.012117,0.000000,0.000000,-0.025484,-0.362657,-0.332063,-0.044776
11.190000,-0.101314,-0.187865,0.342991,0.622084,0.222918,-0.021442,0.099209,0.777210,0.211631,-0.048628,0.100000,0.785398,-0.032909,-0.056944,0.016450,-0.026700,-0.048628,-0.011631,0.000000,0.000000,-0.025003,-0.359874,-0.331643,-0.044643
11.200000,-0.101314,-0.187865,0.342991,0.622084,0.222918,-0.021442,0.099209,0.777210,0.211144,-0.048742,0.100000,0.785398,-0.032909,-0.056944,0.016450,-0.026700,-0.048742,-0.011144,0.000000,0.000000,-0.025010,-0.361511,-0.331482,-0.044567
11.210000,-0.101314,-0.187865,0.342991,0.622084,0.222918,-0.021442,0.099209,0.777210,0.210657,-0.048851,0.100000,0.785398,-0.032909,-0.056944,0.016450,-0.026700,-0.048851,-0.010657,0.000000,0.000000,-0.025007,-0.363148,-0.331320,-0.044492
11.220000,-0.104121,-0.190338,0.344298,0.622987,0.222582,-0.022006,0.099374,0.776947,0.210167,-0.048955,0.100000,0.785398,-0.034151,-0.055837,0.016650,-0.026576,-0.048955,-0.010167,0.000000,0.000000,-0.024542,-0.360459,-0.330896,-0.044354
11.230000,-0.104121,-0.190338,0.344298,0.622987,0.222582,-0.022006,0.099374,0.776947,0.209677,-0.049055,0.100000,0.785398,-0.034151,-0.055837,0.016650,-0.026576,-0.049055,-0.009677,0.000000,0.000000,-0.024523,-0.362099,-0.330738,-0.044278
11.240000,-0.104121,-0.190338,0.344298,0.622987,0.222582,-0.022006,0.099374,0.776947,0.209186,-0.049149,0.100000,0.785398,-0.034151,-0.055837,0.016650,-0.026576,-0.049149,-0.009186,0.000000,0.000000,-0.024493,-0.363739,-0.330579,-0.044203
11.250000,-0.106889,-0.192911,0.345680,0.623916,0.222233,-0.022557,0.099541,0.776684,0.208694,-0.049238,0.100000,0.785398,-0.035524,-0.054678,0.016872,-0.026551,-0.049238,-0.008694,0.000000,0.000000,-0.024044,-0.360792,-0.330156,-0.044061
11.260000,-0.106889,-0.192911,0.345680,0.623916,0.222233,-0.022557,0.099541,0.776684,0.208202,-0.049323,0.100000,0.785398,-0.035524,-0.054678,0.016872,-0.026551,-0.049323,-0.008202,0.000000,0.000000,-0.023997,-0.362434,-0.330000,-0.043985
11.270000,-0.109615,-0.195593,0.347144,0.624871,0.221869,-0.023097,0.099711,0.776422,0.207708,-0.049402,0.100000,0.785398,-0.037011,-0.053459,0.017140,-0.026674,-0.049402,-0.007708,0.000000,0.000000,-0.023577,-0.359197,-0.329551,-0.043832
11.280000,-0.109615,-0.195593,0.347144,0.624871,0.221869,-0.023097,0.099711,0.776422,0.207214,-0.049477,0.100000,0.785398,-0.037011,-0.053459,0.017140,-0.026674,-0.049477,-0.007214,0.000000,0.000000,-0.023514,-0.360841,-0.329399,-0.043757
11.290000,-0.109615,-0.195593,0.347144,0.624871,0.221869,-0.023097,0.099711,0.776422,0.206719,-0.049547,0.100000,0.785398,-0.037011,-0.053459,0.017140,-0.026674,-0.049547,-0.006719,0.000000,0.000000,-0.023440,-0.362483,-0.329246,-0.043682
11.300000,-0.112300,-0.198381,0.348683,0.625857,0.221492,-0.023625,0.099884,0.776159,0.206223,-0.049611,0.100000,0.785398,-0.038263,-0.052231,0.017377,-0.026685,-0.049611,-0.006223,0.000000,0.000000,-0.023032,-0.359436,-0.328800,-0.043533
11.310000,-0.112300,-0.198381,0.348683,0.625857,0.221492,-0.023625,0.099884,0.776159,0.205726,-0.049671,0.100000,0.785398,-0.038263,-0.052231,0.017377,-0.026685,-0.049671,-0.005726,0.000000,0.000000,-0.022941,-0.361080,-0.328651,-0.043458
11.320000,-0.114939,-0.201269,0.350295,0.626870,0.221101,-0.024140,0.100058,0.775896,0.205229,-0.049726,0.100000,0.785398,-0.039593,-0.050941,0.017610,-0.026737,-0.049726,-0.005229,0.000000,0.000000,-0.022566,-0.357854,-0.328220,-0.043310
11.330000,-0.114939,-0.201269,0.350295,0.626870,0.221101,-0.024140,0.100058,0.775896,0.204732,-0.049776,0.100000,0.785398,-0.039593,-0.050941,0.017610,-0.026737,-0.049776,-0.004732,0.000000,0.000000,-0.022458,-0.359498,-0.328074,-0.043235
11.340000,-0.117533,-0.204253,0.351975,0.627912,0.220699,-0.024643,0.100235,0.775634,0.204234,-0.049820,0.100000,0.785398,-0.040726,-0.049650,0.017793,-0.026683,-0.049820,-0.004234,0.000000,0.000000,-0.022097,-0.356448,-0.327666,-0.043094
11.350000,-0.117533,-0.204253,0.351975,0.627912,0.220699,-0.024643,0.100235,0.775634,0.203735,-0.049860,0.100000,0.785398,-0.040726,-0.049650,0.017793,-0.026683,-0.049860,-0.003735,0.000000,0.000000,-0.021972,-0.358093,-0.327523,-0.043019
11.360000,-0.117533,-0.204253,0.351975,0.627912,0.220699,-0.024643,0.100235,0.775634,0.203237,-0.049895,0.100000,0.785398,-0.040726,-0.049650,0.017793,-0.026683,-0.049895,-0.003237,0.000000,0.000000,-0.021838,-0.359736,-0.327381,-0.042945
11.370000,-0.120080,-0.207318,0.353712,0.628979,0.220286,-0.025132,0.100413,0.775373,0.202738,-0.049925,0.100000,0.785398,-0.041694,-0.048365,0.017900,-0.026420,-0.049925,-0.002738,0.000000,0.000000,-0.021478,-0.356890,-0.327028,-0.042825
11.380000,-0.120080,-0.207318,0.353712,0.628979,0.220286,-0.025132,0.100413,0.775373,0.202238,-0.049950,0.100000,0.785398,-0.041694,-0.048365,0.017900,-0.026420,-0.049950,-0.002238,0.000000,0.000000,-0.021327,-0.358532,-0.326889,-0.042750
11.390000,-0.122579,-0.210467,0.355511,0.630069,0.219863,-0.025608,0.100593,0.775113,0.201739,-0.049970,0.100000,0.785398,-0.042837,-0.046995,0.018017,-0.026287,-0.049970,-0.001739,0.000000,0.000000,-0.021010,-0.355394,-0.326552,-0.042627
11.400000,-0.122579,-0.210467,0.355511,0.630069,0.219863,-0.025608,0.100593,0.775113,0.201239,-0.049985,0.100000,0.785398,-0.042837,-0.046995,0.018017,-0.026287,-0.049985,-0.001239,0.000000,0.000000,-0.020841,-0.357036,-0.326417,-0.042553
11.410000,-0.122579,-0.210467,0.355511,0.630069,0.219863,-0.025608,0.100593,0.775113,0.200739,-0.049995,0.100000,0.785398,-0.042837,-0.046995,0.018017,-0.026287,-0.049995,-0.000739,0.000000,0.000000,-0.020663,-0.358675,-0.326282,-0.042479
11.420000,-0.125027,-0.213701,0.357372,0.631184,0.219429,-0.026070,0.100773,0.774855,0.200239,-0.049999,0.100000,0.785398,-0.043847,-0.045628,0.018127,-0.026202,-0.049999,-0.000239,0.000000,0.000000,-0.020348,-0.355599,-0.325945,-0.042348
11.430000,-0.125027,-0.213701,0.357372,0.631184,0.219429,-0.026070,0.100773,0.774855,0.199739,-0.049999,0.100000,0.785398,-0.043847,-0.045628,0.018127,-0.026202,-0.049999,0.000261,0.000000,0.000000,-0.020153,-0.357236,-0.325814,-0.042274
11.440000,-0.125027,-0.213701,0.357372,0.631184,0.219429,-0.026070,0.100773,0.774855,0.199239,-0.049994,0.100000,0.785398,-0.043847,-0.045628,0.018127,-0.026202,-0.049994,0.000761,0.000000,0.000000,-0.019948,-0.358871,-0.325683,-0.042200
11.450000,-0.127426,-0.217009,0.359286,0.632322,0.218985,-0.026519,0.100954,0.774598,0.198739,-0.049984,0.100000,0.785398,-0.044723,-0.044277,0.018192,-0.025983,-0.049984,0.001261,0.000000,0.000000,-0.019629,-0.355925,-0.325376,-0.042082
11.460000,-0.127426,-0.217009,0.359286,0.632322,0.218985,-0.026519,0.100954,0.774598,0.198239,-0.049969,0.100000,0.785398,-0.044723,-0.044277,0.018192,-0.025983,-0.049969,0.001761,0.000000,0.000000,-0.019407,-0.357557,-0.325249,-0.042008
11.470000,-0.129773,-0.220398,0.361259,0.633483,0.218532,-0.026954,0.101137,0.774343,0.197740,-0.049949,0.100000,0.785398,-0.045783,-0.042825,0.018289,-0.025914,-0.049949,0.002260,0.000000,0.000000,-0.019140,-0.354286,-0.324940,-0.041884
11.480000,-0.129773,-0.220398,0.361259,0.633483,0.218532,-0.026954,0.101137,0.774343,0.197240,-0.049924,0.100000,0.785398,-0.045783,-0.042825,0.018289,-0.025914,-0.049924,0.002760,0.000000,0.000000,-0.018902,-0.355916,-0.324818,-0.041811
11.490000,-0.132063,-0.223883,0.363301,0.634668,0.218067,-0.027373,0.101320,0.774086,0.196741,-0.049894,0.100000,0.785398,-0.046978,-0.041269,0.018467,-0.026204,-0.049894,0.003259,0.000000,0.000000,-0.018692,-0.352273,-0.324457,-0.041652
11.500000,-0.132063,-0.223883,0.363301,0.634668,0.218067,-0.027373,0.101320,0.774086,0.196242,-0.049859,0.100000,0.785398,-0.046978,-0.041269,0.018467,-0.026204,-0.049859,0.003758,0.000000,0.000000,-0.018438,-0.353899,-0.324339,-0.041580
11.510000,-0.132063,-0.223883,0.363301,0.634668,0.218067,-0.027373,0.101320,0.774086,0.195744,-0.049819,0.100000,0.785398,-0.046978,-0.041269,0.018467,-0.026204,-0.049819,0.004256,0.000000,0.000000,-0.018173,-0.355521,-0.324220,-0.041507
11.520000,-0.134297,-0.227461,0.365407,0.635882,0.217592,-0.027777,0.101505,0.773828,0.195246,-0.049773,0.100000,0.785398,-0.047968,-0.039758,0.018632,-0.026428,-0.049773,0.004754,0.000000,0.000000,-0.017948,-0.352023,-0.323853,-0.041348
11.530000,-0.134297,-0.227461,0.365407,0.635882,0.217592,-0.027777,0.101505,0.773828,0.194749,-0.049723,0.100000,0.785398,-0.047968,-0.039758,0.018632,-0.026428,-0.049723,0.005251,0.000000,0.000000,-0.017667,-0.353640,-0.323738,-0.041275
11.540000,-0.136471,-0.231129,0.367574,0.637123,0.217106,-0.028166,0.101692,0.773568,0.194252,-0.049668,0.100000,0.785398,-0.049039,-0.038168,0.018797,-0.026591,-0.049668,0.005748,0.000000,0.000000,-0.017489,-0.349966,-0.323380,-0.041127
11.550000,-0.136471,-0.231129,0.367574,0.637123,0.217106,-0.028166,0.101692,0.773568,0.193755,-0.049608,0.100000,0.785398,-0.049039,-0.038168,0.018797,-0.026591,-0.049608,0.006245,0.000000,0.000000,-0.017192,-0.351580,-0.323271,-0.041055
11.560000,-0.138587,-0.234883,0.369798,0.638394,0.216610,-0.028539,0.101880,0.773308,0.193259,-0.049544,0.100000,0.785398,-0.049924,-0.036630,0.018910,-0.026613,-0.049544,0.006741,0.000000,0.000000,-0.017002,-0.348089,-0.322941,-0.040917
11.570000,-0.138587,-0.234883,0.369798,0.638394,0.216610,-0.028539,0.101880,0.773308,0.192764,-0.049474,0.100000,0.785398,-0.049924,-0.036630,0.018910,-0.026613,-0.049474,0.007236,0.000000,0.000000,-0.016688,-0.349697,-0.322835,-0.040846
11.580000,-0.138587,-0.234883,0.369798,0.638394,0.216610,-0.028539,0.101880,0.773308,0.192270,-0.049399,0.100000,0.785398,-0.049924,-0.036630,0.018910,-0.026613,-0.049399,0.007730,0.000000,0.000000,-0.016365,-0.351300,-0.322730,-0.040775
11.590000,-0.140644,-0.238707,0.372066,0.639689,0.216107,-0.028897,0.102069,0.773048,0.191776,-0.049319,0.100000,0.785398,-0.050645,-0.035150,0.018948,-0.026469,-0.049319,0.008224,0.000000,0.000000,-0.016150,-0.348013,-0.322458,-0.040653
11.600000,-0.140644,-0.238707,0.372066,0.639689,0.216107,-0.028897,0.102069,0.773048,0.191284,-0.049234,0.100000,0.785398,-0.050645,-0.035150,0.018948,-0.026469,-0.049234,0.008716,0.000000,0.000000,-0.015811,-0.349610,-0.322357,-0.040582
11.610000,-0.142642,-0.242605,0.374385,0.641008,0.215595,-0.029240,0.102259,0.772788,0.190792,-0.049145,0.100000,0.785398,-0.051516,-0.033543,0.019004,-0.026517,-0.049145,0.009208,0.000000,0.000000,-0.015668,-0.346038,-0.322091,-0.040449
11.620000,-0.142642,-0.242605,0.374385,0.641008,0.215595,-0.029240,0.102259,0.772788,0.190301,-0.049050,0.100000,0.785398,-0.051516,-0.033543,0.019004,-0.026517,-0.049050,0.009699,0.000000,0.000000,-0.015313,-0.347629,-0.321995,-0.040379
11.630000,-0.142642,-0.242605,0.374385,0.641008,0.215595,-0.029240,0.102259,0.772788,0.189811,-0.048951,0.100000,0.785398,-0.051516,-0.033543,0.019004,-0.026517,-0.048951,0.010189,0.000000,0.000000,-0.014948,-0.349213,-0.321900,-0.040309
11.640000,-0.144577,-0.246576,0.376753,0.642351,0.215076,-0.029566,0.102449,0.772528,0.189322,-0.048846,0.100000,0.785398,-0.052260,-0.031972,0.019047,-0.026576,-0.048846,0.010678,0.000000,0.000000,-0.014792,-0.345712,-0.321640,-0.040171
11.650000,-0.144577,-0.246576,0.376753,0.642351,0.215076,-0.029566,0.102449,0.772528,0.188834,-0.048737,0.100000,0.785398,-0.052260,-0.031972,0.019047,-0.026576,-0.048737,0.011166,0.000000,0.000000,-0.014412,-0.347289,-0.321549,-0.040102
11.660000,-0.146448,-0.250623,0.379172,0.643718,0.214548,-0.029877,0.102639,0.772267,0.188347,-0.048623,0.100000,0.785398,-0.053123,-0.030280,0.019123,-0.026746,-0.048623,0.011653,0.000000,0.000000,-0.014327,-0.343521,-0.321275,-0.039958
11.670000,-0.146448,-0.250623,0.379172,0.643718,0.214548,-0.029877,0.102639,0.772267,0.187861,-0.048504,0.100000,0.785398,-0.053123,-0.030280,0.019123,-0.026746,-0.048504,0.012139,0.000000,0.000000,-0.013930,-0.345090,-0.321189,-0.039890
11.680000,-0.148253,-0.254746,0.381639,0.645112,0.214013,-0.030170,0.102830,0.772005,0.187377,-0.048380,0.100000,0.785398,-0.053835,-0.028652,0.019175,-0.026831,-0.048380,0.012623,0.000000,0.000000,-0.013827,-0.341443,-0.320924,-0.039750
11.690000,-0.148253,-0.254746,0.381639,0.645112,0.214013,-0.030170,0.102830,0.772005,0.186894,-0.048252,0.100000,0.785398,-0.053835,-0.028652,0.019175,-0.026831,-0.048252,0.013106,0.000000,0.000000,-0.013414,-0.343004,-0.320842,-0.039682
