t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,tau1,tau2,tau3,tau4
11.750000,-0.227829,-0.317272,0.398464,0.695071,0.203292,-0.044352,0.107264,0.776263,0.184024,-0.047379,0.100000,0.785398,-0.002995,-0.305907,-0.322565,-0.044239
11.760000,-0.228265,-0.320866,0.401005,0.696053,0.202837,-0.044334,0.107339,0.776192,0.183551,-0.047217,0.100000,0.785398,-0.002820,-0.303701,-0.322458,-0.044094
11.770000,-0.228674,-0.324477,0.403550,0.697052,0.202381,-0.044310,0.107412,0.776124,0.183080,-0.047050,0.100000,0.785398,-0.002545,-0.301761,-0.322429,-0.044073
11.780000,-0.229057,-0.328103,0.406096,0.698064,0.201925,-0.044281,0.107485,0.776057,0.182610,-0.046878,0.100000,0.785398,-0.002421,-0.300129,-0.322509,-0.044101
11.790000,-0.229417,-0.331730,0.408641,0.699079,0.201470,-0.044247,0.107557,0.775990,0.182142,-0.046702,0.100000,0.785398,-0.002129,-0.298642,-0.322646,-0.044095
11.800000,-0.229417,-0.331730,0.408641,0.699079,0.201470,-0.044247,0.107557,0.775990,0.181676,-0.046521,0.100000,0.785398,-0.001696,-0.300272,-0.322648,-0.044028
11.810000,-0.229751,-0.335361,0.411186,0.700094,0.201016,-0.044207,0.107628,0.775919,0.181212,-0.046336,0.100000,0.785398,-0.001459,-0.298296,-0.322605,-0.043885
11.820000,-0.230062,-0.338998,0.413731,0.701110,0.200563,-0.044163,0.107698,0.775843,0.180749,-0.046146,0.100000,0.785398,-0.001177,-0.296608,-0.322668,-0.043825
11.830000,-0.230346,-0.342668,0.416295,0.702124,0.200108,-0.044113,0.107769,0.775751,0.180289,-0.045951,0.100000,0.785398,-0.000982,-0.293679,-0.322463,-0.043556
11.840000,-0.230597,-0.346371,0.418868,0.703170,0.199651,-0.044055,0.107840,0.775667,0.179830,-0.045751,0.100000,0.785398,-0.000863,-0.291720,-0.322459,-0.043616
11.850000,-0.230816,-0.350081,0.421433,0.704242,0.199193,-0.043991,0.107910,0.775593,0.179374,-0.045547,0.100000,0.785398,-0.000694,-0.290066,-0.322553,-0.043717
11.860000,-0.231007,-0.353790,0.423996,0.705308,0.198738,-0.043922,0.107979,0.775513,0.178919,-0.045339,0.100000,0.785398,-0.000500,-0.288122,-0.322545,-0.043562
11.870000,-0.231173,-0.357498,0.426556,0.706366,0.198285,-0.043848,0.108047,0.775424,0.178467,-0.045126,0.100000,0.785398,-0.000250,-0.286277,-0.322583,-0.043409
11.880000,-0.231315,-0.361203,0.429109,0.707437,0.197832,-0.043769,0.108113,0.775343,0.178017,-0.044908,0.100000,0.785398,0.000051,-0.284755,-0.322756,-0.043486
11.890000,-0.231315,-0.361203,0.429109,0.707437,0.197832,-0.043769,0.108113,0.775343,0.177569,-0.044686,0.100000,0.785398,0.000558,-0.286335,-0.322783,-0.043421
11.900000,-0.231431,-0.364907,0.431657,0.708522,0.197381,-0.043686,0.108177,0.775271,0.177123,-0.044460,0.100000,0.785398,0.000785,-0.284674,-0.322918,-0.043478
11.910000,-0.231523,-0.368610,0.434202,0.709602,0.196931,-0.043598,0.108241,0.775194,0.176680,-0.044229,0.100000,0.785398,0.001047,-0.282830,-0.322971,-0.043358
11.920000,-0.231583,-0.372326,0.436752,0.710681,0.196482,-0.043503,0.108304,0.775107,0.176239,-0.043993,0.100000,0.785398,0.001208,-0.280403,-0.322886,-0.043168
11.930000,-0.231608,-0.376062,0.439307,0.711774,0.196032,-0.043402,0.108366,0.775019,0.175800,-0.043753,0.100000,0.785398,0.001291,-0.278191,-0.322855,-0.043105
11.940000,-0.231608,-0.376062,0.439307,0.711774,0.196032,-0.043402,0.108366,0.775019,0.175364,-0.043509,0.100000,0.785398,0.001837,-0.279735,-0.322893,-0.043043
11.950000,-0.231600,-0.379811,0.441860,0.712888,0.195582,-0.043294,0.108428,0.774936,0.174930,-0.043261,0.100000,0.785398,0.002068,-0.277864,-0.322982,-0.043085
11.960000,-0.231564,-0.383563,0.444408,0.714008,0.195133,-0.043182,0.108490,0.774853,0.174498,-0.043008,0.100000,0.785398,0.002331,-0.276004,-0.323068,-0.043051
11.970000,-0.231496,-0.387328,0.446961,0.715128,0.194685,-0.043063,0.108550,0.774761,0.174070,-0.042751,0.100000,0.785398,0.002453,-0.273603,-0.323021,-0.042886
11.980000,-0.231391,-0.391110,0.449517,0.716256,0.194238,-0.042937,0.108611,0.774663,0.173643,-0.042489,0.100000,0.785398,0.002608,-0.271399,-0.323022,-0.042788
11.990000,-0.231391,-0.391110,0.449517,0.716256,0.194238,-0.042937,0.108611,0.774663,0.173220,-0.042223,0.100000,0.785398,0.003192,-0.272901,-0.323072,-0.042728
12.000000,-0.231255,-0.394903,0.452070,0.717401,0.193790,-0.042806,0.108671,0.774568,0.172799,-0.041954,0.100000,0.785398,0.003405,-0.270827,-0.323109,-0.042722
12.010000,-0.231089,-0.398697,0.454616,0.718557,0.193343,-0.042669,0.108730,0.774476,0.172381,-0.041679,0.100000,0.785398,0.003664,-0.268911,-0.323202,-0.042710
12.020000,-0.230890,-0.402501,0.457164,0.719716,0.192897,-0.042526,0.108789,0.774378,0.171965,-0.041401,0.100000,0.785398,0.003776,-0.266540,-0.323191,-0.042588
12.030000,-0.230652,-0.406320,0.459714,0.720880,0.192452,-0.042376,0.108847,0.774274,0.171553,-0.041119,0.100000,0.785398,0.003925,-0.264316,-0.323211,-0.042485
12.040000,-0.230382,-0.410145,0.462259,0.722058,0.192007,-0.042220,0.108905,0.774172,0.171143,-0.040832,0.100000,0.785398,0.004139,-0.262197,-0.323251,-0.042456
12.050000,-0.230382,-0.410145,0.462259,0.722058,0.192007,-0.042220,0.108905,0.774172,0.170736,-0.040542,0.100000,0.785398,0.004769,-0.263643,-0.323313,-0.042399
12.060000,-0.230083,-0.413968,0.464795,0.723246,0.191564,-0.042059,0.108961,0.774074,0.170332,-0.040247,0.100000,0.785398,0.005029,-0.261724,-0.323430,-0.042403
12.070000,-0.229749,-0.417799,0.467331,0.724440,0.191122,-0.041893,0.109017,0.773972,0.169931,-0.039948,0.100000,0.785398,0.005137,-0.259419,-0.323466,-0.042321
12.080000,-0.229375,-0.421640,0.469866,0.725638,0.190680,-0.041719,0.109072,0.773864,0.169533,-0.039646,0.100000,0.785398,0.005279,-0.257033,-0.323442,-0.042185
12.090000,-0.228968,-0.425486,0.472396,0.726846,0.190240,-0.041540,0.109127,0.773756,0.169138,-0.039339,0.100000,0.785398,0.005495,-0.254928,-0.323508,-0.042150
12.100000,-0.228532,-0.429328,0.474915,0.728067,0.189801,-0.041356,0.109180,0.773654,0.168746,-0.039028,0.100000,0.785398,0.005754,-0.253149,-0.323699,-0.042213
12.110000,-0.228069,-0.433160,0.477425,0.729291,0.189364,-0.041168,0.109231,0.773555,0.168358,-0.038714,0.100000,0.785398,0.006033,-0.251265,-0.323846,-0.042200
12.120000,-0.228069,-0.433160,0.477425,0.729291,0.189364,-0.041168,0.109231,0.773555,0.167972,-0.038396,0.100000,0.785398,0.006714,-0.252637,-0.323921,-0.042146
12.130000,-0.227581,-0.436984,0.479925,0.730511,0.188930,-0.040976,0.109281,0.773452,0.167590,-0.038073,0.100000,0.785398,0.006999,-0.250568,-0.323993,-0.042038
12.140000,-0.227066,-0.440799,0.482415,0.731734,0.188498,-0.040780,0.109330,0.773349,0.167211,-0.037747,0.100000,0.785398,0.007278,-0.248614,-0.324110,-0.041994
12.150000,-0.226513,-0.444614,0.484897,0.732968,0.188068,-0.040578,0.109378,0.773251,0.166835,-0.037418,0.100000,0.785398,0.007367,-0.246399,-0.324193,-0.041994
12.160000,-0.226513,-0.444614,0.484897,0.732968,0.188068,-0.040578,0.109378,0.773251,0.166462,-0.037084,0.100000,0.785398,0.008075,-0.247721,-0.324273,-0.041943
12.170000,-0.225919,-0.448435,0.487376,0.734209,0.187638,-0.040369,0.109425,0.773150,0.166093,-0.036747,0.100000,0.785398,0.008208,-0.245366,-0.324283,-0.041861
12.180000,-0.225279,-0.452268,0.489853,0.735456,0.187210,-0.040153,0.109472,0.773041,0.165727,-0.036406,0.100000,0.785398,0.008229,-0.242780,-0.324240,-0.041728
12.190000,-0.225279,-0.452268,0.489853,0.735456,0.187210,-0.040153,0.109472,0.773041,0.165365,-0.036061,0.100000,0.785398,0.008958,-0.244063,-0.324322,-0.041679
12.200000,-0.224593,-0.456110,0.492326,0.736713,0.186783,-0.039929,0.109518,0.772930,0.165006,-0.035713,0.100000,0.785398,0.009085,-0.241651,-0.324330,-0.041612
12.210000,-0.223871,-0.459950,0.494789,0.737984,0.186357,-0.039699,0.109564,0.772823,0.164651,-0.035362,0.100000,0.785398,0.009316,-0.239596,-0.324463,-0.041651
12.220000,-0.223110,-0.463791,0.497246,0.739264,0.185933,-0.039463,0.109608,0.772718,0.164299,-0.035006,0.100000,0.785398,0.009400,-0.237331,-0.324563,-0.041641
12.230000,-0.222306,-0.467634,0.499698,0.740544,0.185510,-0.039221,0.109652,0.772607,0.163951,-0.034648,0.100000,0.785398,0.009538,-0.234886,-0.324562,-0.041514
12.240000,-0.221468,-0.471473,0.502140,0.741827,0.185090,-0.038973,0.109695,0.772494,0.163606,-0.034285,0.100000,0.785398,0.009764,-0.232695,-0.324640,-0.041461
12.250000,-0.220600,-0.475299,0.504567,0.743121,0.184672,-0.038721,0.109737,0.772390,0.163265,-0.033920,0.100000,0.785398,0.010038,-0.230799,-0.324834,-0.041539
12.260000,-0.219705,-0.479108,0.506980,0.744420,0.184256,-0.038466,0.109776,0.772293,0.162928,-0.033551,0.100000,0.785398,0.010328,-0.228976,-0.325053,-0.041599
12.270000,-0.219705,-0.479108,0.506980,0.744420,0.184256,-0.038466,0.109776,0.772293,0.162594,-0.033178,0.100000,0.785398,0.011109,-0.230147,-0.325143,-0.041554
12.280000,-0.218785,-0.482898,0.509380,0.745713,0.183843,-0.038208,0.109813,0.772195,0.162264,-0.032803,0.100000,0.785398,0.011399,-0.228144,-0.325290,-0.041502
12.290000,-0.217837,-0.486672,0.511766,0.747001,0.183434,-0.037947,0.109849,0.772096,0.161938,-0.032424,0.100000,0.785398,0.011692,-0.226188,-0.325445,-0.041466
12.300000,-0.216849,-0.490437,0.514141,0.748296,0.183026,-0.037679,0.109884,0.772001,0.161616,-0.032041,0.100000,0.785398,0.011746,-0.223896,-0.325519,-0.041456
12.310000,-0.215816,-0.494198,0.516506,0.749597,0.182621,-0.037405,0.109917,0.771905,0.161297,-0.031656,0.100000,0.785398,0.011855,-0.221430,-0.325504,-0.041386
12.320000,-0.214745,-0.497951,0.518858,0.750901,0.182219,-0.037126,0.109950,0.771808,0.160983,-0.031267,0.100000,0.785398,0.012060,-0.219234,-0.325579,-0.041350
12.330000,-0.214745,-0.497951,0.518858,0.750901,0.182219,-0.037126,0.109950,0.771808,0.160672,-0.030876,0.100000,0.785398,0.012877,-0.220309,-0.325672,-0.041310
12.340000,-0.213645,-0.501685,0.521195,0.752209,0.181818,-0.036843,0.109981,0.771718,0.160365,-0.030481,0.100000,0.785398,0.013165,-0.218635,-0.325960,-0.041427
12.350000,-0.212504,-0.505408,0.523519,0.753522,0.181421,-0.036554,0.110011,0.771634,0.160062,-0.030083,0.100000,0.785398,0.013236,-0.216427,-0.326078,-0.041448
12.360000,-0.211319,-0.509122,0.525835,0.754829,0.181026,-0.036260,0.110039,0.771543,0.159763,-0.029682,0.100000,0.785398,0.013351,-0.214063,-0.326103,-0.041330
12.370000,-0.211319,-0.509122,0.525835,0.754829,0.181026,-0.036260,0.110039,0.771543,0.159469,-0.029278,0.100000,0.785398,0.014190,-0.215069,-0.326195,-0.041293
12.380000,-0.210096,-0.512825,0.528138,0.756136,0.180634,-0.035960,0.110067,0.771449,0.159178,-0.028871,0.100000,0.785398,0.014415,-0.212851,-0.326269,-0.041252
12.390000,-0.208844,-0.516510,0.530423,0.757451,0.180245,-0.035657,0.110093,0.771365,0.158891,-0.028462,0.100000,0.785398,0.014701,-0.210994,-0.326487,-0.041374
12.400000,-0.207552,-0.520179,0.532694,0.758772,0.179857,-0.035348,0.110117,0.771287,0.158609,-0.028049,0.100000,0.785398,0.014755,-0.208781,-0.326599,-0.041409
12.410000,-0.206214,-0.523837,0.534955,0.760085,0.179474,-0.035033,0.110140,0.771203,0.158330,-0.027634,0.100000,0.785398,0.014862,-0.206442,-0.326635,-0.041309
12.420000,-0.204839,-0.527479,0.537202,0.761395,0.179093,-0.034714,0.110163,0.771118,0.158056,-0.027216,0.100000,0.785398,0.015076,-0.204377,-0.326767,-0.041307
12.430000,-0.203434,-0.531098,0.539430,0.762713,0.178715,-0.034391,0.110183,0.771045,0.157786,-0.026795,0.100000,0.785398,0.015357,-0.202557,-0.326995,-0.041445
12.440000,-0.203434,-0.531098,0.539430,0.762713,0.178715,-0.034391,0.110183,0.771045,0.157520,-0.026372,0.100000,0.785398,0.016234,-0.203435,-0.327084,-0.041413
12.450000,-0.202003,-0.534691,0.541640,0.764031,0.178340,-0.034066,0.110201,0.770979,0.157259,-0.025945,0.100000,0.785398,0.016536,-0.201550,-0.327286,-0.041493
12.460000,-0.200547,-0.538257,0.543834,0.765336,0.177969,-0.033738,0.110218,0.770913,0.157001,-0.025517,0.100000,0.785398,0.016827,-0.199548,-0.327429,-0.041464
12.470000,-0.200547,-0.538257,0.543834,0.765336,0.177969,-0.033738,0.110218,0.770913,0.156748,-0.025085,0.100000,0.785398,0.017718,-0.200368,-0.327516,-0.041434
12.480000,-0.199049,-0.541804,0.546014,0.766636,0.177601,-0.033405,0.110233,0.770846,0.156500,-0.024652,0.100000,0.785398,0.017744,-0.198074,-0.327576,-0.041401
12.490000,-0.199049,-0.541804,0.546014,0.766636,0.177601,-0.033405,0.110233,0.770846,0.156255,-0.024215,0.100000,0.785398,0.018643,-0.198855,-0.327659,-0.041372
12.500000,-0.197504,-0.545335,0.548178,0.767940,0.177236,-0.033066,0.110247,0.770783,0.156015,-0.023777,0.100000,0.785398,0.018733,-0.196743,-0.327788,-0.041434
12.510000,-0.195904,-0.548850,0.550327,0.769247,0.176874,-0.032719,0.110259,0.770724,0.155780,-0.023336,0.100000,0.785398,0.018683,-0.194487,-0.327878,-0.041489
12.520000,-0.195904,-0.548850,0.550327,0.769247,0.176874,-0.032719,0.110259,0.770724,0.155549,-0.022892,0.100000,0.785398,0.019595,-0.195207,-0.327957,-0.041462
12.530000,-0.194237,-0.552356,0.552466,0.770553,0.176516,-0.032363,0.110271,0.770663,0.155322,-0.022447,0.100000,0.785398,0.019421,-0.192660,-0.327945,-0.041413
12.540000,-0.192514,-0.555849,0.554591,0.771855,0.176160,-0.031999,0.110283,0.770597,0.155100,-0.021999,0.100000,0.785398,0.019461,-0.190308,-0.327985,-0.041395
12.550000,-0.192514,-0.555849,0.554591,0.771855,0.176160,-0.031999,0.110283,0.770597,0.154882,-0.021549,0.100000,0.785398,0.020386,-0.190965,-0.328060,-0.041371
12.560000,-0.190736,-0.559326,0.556701,0.773163,0.175808,-0.031629,0.110293,0.770538,0.154669,-0.021097,0.100000,0.785398,0.020352,-0.188690,-0.328154,-0.041454
12.570000,-0.188896,-0.562785,0.558797,0.774473,0.175458,-0.031249,0.110302,0.770485,0.154460,-0.020642,0.100000,0.785398,0.020188,-0.186398,-0.328252,-0.041528
12.580000,-0.188896,-0.562785,0.558797,0.774473,0.175458,-0.031249,0.110302,0.770485,0.154256,-0.020186,0.100000,0.785398,0.021123,-0.186991,-0.328321,-0.041507
12.590000,-0.187000,-0.566224,0.560878,0.775778,0.175112,-0.030862,0.110309,0.770431,0.154056,-0.019727,0.100000,0.785398,0.021164,-0.184773,-0.328428,-0.041534
12.600000,-0.185068,-0.569634,0.562941,0.777075,0.174770,-0.030472,0.110315,0.770382,0.153861,-0.019267,0.100000,0.785398,0.021392,-0.182760,-0.328598,-0.041610
12.610000,-0.183095,-0.573015,0.564986,0.778370,0.174431,-0.030077,0.110318,0.770341,0.153671,-0.018805,0.100000,0.785398,0.021409,-0.180718,-0.328768,-0.041724
12.620000,-0.183095,-0.573015,0.564986,0.778370,0.174431,-0.030077,0.110318,0.770341,0.153485,-0.018340,0.100000,0.785398,0.022358,-0.181222,-0.328830,-0.041706
12.630000,-0.181079,-0.576365,0.567014,0.779657,0.174096,-0.029677,0.110320,0.770306,0.153304,-0.017874,0.100000,0.785398,0.022449,-0.179182,-0.328989,-0.041792
12.640000,-0.181079,-0.576365,0.567014,0.779657,0.174096,-0.029677,0.110320,0.770306,0.153128,-0.017406,0.100000,0.785398,0.023404,-0.179641,-0.329046,-0.041776
12.650000,-0.179011,-0.579686,0.569023,0.780936,0.173765,-0.029271,0.110320,0.770273,0.152956,-0.016937,0.100000,0.785398,0.023323,-0.177427,-0.329144,-0.041819
12.660000,-0.176895,-0.582977,0.571015,0.782206,0.173438,-0.028859,0.110318,0.770244,0.152789,-0.016466,0.100000,0.785398,0.023380,-0.175337,-0.329275,-0.041895
12.670000,-0.176895,-0.582977,0.571015,0.782206,0.173438,-0.028859,0.110318,0.770244,0.152627,-0.015993,0.100000,0.785398,0.024342,-0.175728,-0.329324,-0.041881
12.680000,-0.174728,-0.586236,0.572986,0.783471,0.173115,-0.028441,0.110315,0.770222,0.152469,-0.015518,0.100000,0.785398,0.024261,-0.173648,-0.329473,-0.042004
12.690000,-0.172513,-0.589461,0.574939,0.784729,0.172796,-0.028018,0.110310,0.770207,0.152316,-0.015042,0.100000,0.785398,0.024325,-0.171664,-0.329645,-0.042125
12.700000,-0.170249,-0.592651,0.576872,0.785976,0.172481,-0.027589,0.110303,0.770196,0.152168,-0.014564,0.100000,0.785398,0.024238,-0.169598,-0.329782,-0.042213
12.710000,-0.170249,-0.592651,0.576872,0.785976,0.172481,-0.027589,0.110303,0.770196,0.152025,-0.014085,0.100000,0.785398,0.025210,-0.169894,-0.329821,-0.042202
12.720000,-0.167939,-0.595805,0.578785,0.787210,0.172171,-0.027155,0.110294,0.770190,0.151887,-0.013605,0.100000,0.785398,0.025264,-0.167892,-0.329974,-0.042305
12.730000,-0.165579,-0.598922,0.580678,0.788436,0.171865,-0.026715,0.110283,0.770192,0.151753,-0.013123,0.100000,0.785398,0.025165,-0.165923,-0.330141,-0.042443
12.740000,-0.165579,-0.598922,0.580678,0.788436,0.171865,-0.026715,0.110283,0.770192,0.151624,-0.012640,0.100000,0.785398,0.026143,-0.166146,-0.330171,-0.042436
12.750000,-0.163174,-0.601999,0.582550,0.789650,0.171563,-0.026270,0.110269,0.770202,0.151500,-0.012156,0.100000,0.785398,0.026187,-0.164246,-0.330358,-0.042584
12.760000,-0.160721,-0.605035,0.584401,0.790851,0.171266,-0.025820,0.110254,0.770218,0.151381,-0.011670,0.100000,0.785398,0.026075,-0.162303,-0.330523,-0.042711
12.770000,-0.160721,-0.605035,0.584401,0.790851,0.171266,-0.025820,0.110254,0.770218,0.151267,-0.011183,0.100000,0.785398,0.027057,-0.162452,-0.330544,-0.042706
12.780000,-0.158222,-0.608029,0.586231,0.792037,0.170974,-0.025365,0.110237,0.770239,0.151157,-0.010695,0.100000,0.785398,0.027090,-0.160545,-0.330714,-0.042837
12.790000,-0.155676,-0.610979,0.588040,0.793209,0.170686,-0.024905,0.110218,0.770269,0.151053,-0.010206,0.100000,0.785398,0.026966,-0.158678,-0.330898,-0.042997
12.800000,-0.155676,-0.610979,0.588040,0.793209,0.170686,-0.024905,0.110218,0.770269,0.150953,-0.009716,0.100000,0.785398,0.027952,-0.158754,-0.330908,-0.042994
12.810000,-0.153086,-0.613885,0.589826,0.794367,0.170403,-0.024441,0.110197,0.770308,0.150858,-0.009226,0.100000,0.785398,0.027975,-0.156947,-0.331108,-0.043169
12.820000,-0.153086,-0.613885,0.589826,0.794367,0.170403,-0.024441,0.110197,0.770308,0.150769,-0.008734,0.100000,0.785398,0.028962,-0.156974,-0.331112,-0.043168
12.830000,-0.150449,-0.616745,0.591590,0.795509,0.170125,-0.023971,0.110173,0.770354,0.150684,-0.008241,0.100000,0.785398,0.028827,-0.155136,-0.331300,-0.043333
12.840000,-0.147768,-0.619557,0.593332,0.796632,0.169852,-0.023497,0.110147,0.770407,0.150604,-0.007747,0.100000,0.785398,0.028837,-0.153339,-0.331489,-0.043495
12.850000,-0.147768,-0.619557,0.593332,0.796632,0.169852,-0.023497,0.110147,0.770407,0.150529,-0.007253,0.100000,0.785398,0.029825,-0.153290,-0.331482,-0.043497
12.860000,-0.145042,-0.622320,0.595051,0.797738,0.169584,-0.023018,0.110119,0.770469,0.150459,-0.006758,0.100000,0.785398,0.029676,-0.151546,-0.331694,-0.043686
12.870000,-0.142255,-0.625032,0.596746,0.798826,0.169321,-0.022532,0.110089,0.770540,0.150394,-0.006262,0.100000,0.785398,0.029363,-0.149835,-0.331909,-0.043890
12.880000,-0.142255,-0.625032,0.596746,0.798826,0.169321,-0.022532,0.110089,0.770540,0.150334,-0.005766,0.100000,0.785398,0.030352,-0.149709,-0.331891,-0.043894
12.890000,-0.139417,-0.627692,0.598418,0.799894,0.169064,-0.022040,0.110056,0.770620,0.150278,-0.005269,0.100000,0.785398,0.030280,-0.148000,-0.332097,-0.044087
12.900000,-0.139417,-0.627692,0.598418,0.799894,0.169064,-0.022040,0.110056,0.770620,0.150228,-0.004771,0.100000,0.785398,0.031268,-0.147825,-0.332071,-0.044093
12.910000,-0.136533,-0.630300,0.600067,0.800941,0.168812,-0.021544,0.110022,0.770707,0.150183,-0.004273,0.100000,0.785398,0.031102,-0.146143,-0.332282,-0.044290
12.920000,-0.133611,-0.632852,0.601691,0.801966,0.168565,-0.021044,0.109984,0.770805,0.150143,-0.003775,0.100000,0.785398,0.031101,-0.144494,-0.332492,-0.044501
12.930000,-0.133611,-0.632852,0.601691,0.801966,0.168565,-0.021044,0.109984,0.770805,0.150107,-0.003276,0.100000,0.785398,0.032087,-0.144241,-0.332454,-0.044510
12.940000,-0.130649,-0.635348,0.603290,0.802970,0.168323,-0.020540,0.109945,0.770912,0.150077,-0.002777,0.100000,0.785398,0.031914,-0.142678,-0.332696,-0.044745
12.950000,-0.127629,-0.637785,0.604865,0.803950,0.168088,-0.020030,0.109902,0.771030,0.150052,-0.002278,0.100000,0.785398,0.031563,-0.141205,-0.332964,-0.044995
12.960000,-0.127629,-0.637785,0.604865,0.803950,0.168088,-0.020030,0.109902,0.771030,0.150032,-0.001778,0.100000,0.785398,0.032546,-0.140875,-0.332914,-0.045007
12.970000,-0.124563,-0.640161,0.606414,0.804905,0.167858,-0.019515,0.109858,0.771159,0.150016,-0.001279,0.100000,0.785398,0.032432,-0.139389,-0.333169,-0.045247
12.980000,-0.121472,-0.642479,0.607940,0.805834,0.167633,-0.018999,0.109811,0.771295,0.150006,-0.000779,0.100000,0.785398,0.032539,-0.137821,-0.333370,-0.045453
12.990000,-0.121472,-0.642479,0.607940,0.805834,0.167633,-0.018999,0.109811,0.771295,0.150001,-0.000279,0.100000,0.785398,0.033517,-0.137412,-0.333307,-0.045467
13.000000,-0.118355,-0.644737,0.609440,0.806737,0.167414,-0.018480,0.109761,0.771440,0.150000,0.000221,0.100000,0.785398,0.033381,-0.135968,-0.333552,-0.045709
13.010000,-0.115206,-0.646935,0.610915,0.807617,0.167200,-0.017959,0.109710,0.771596,0.150005,0.000721,0.100000,0.785398,0.033318,-0.134543,-0.333796,-0.045978
13.020000,-0.112017,-0.649069,0.612363,0.808469,0.166991,-0.017435,0.109656,0.771763,0.150015,0.001221,0.100000,0.785398,0.033064,-0.133241,-0.334076,-0.046254
13.030000,-0.108794,-0.651140,0.613787,0.809293,0.166789,-0.016907,0.109599,0.771940,0.150030,0.001721,0.100000,0.785398,0.032962,-0.131930,-0.334341,-0.046509
13.040000,-0.108794,-0.651140,0.613787,0.809293,0.166789,-0.016907,0.109599,0.771940,0.150049,0.002221,0.100000,0.785398,0.033929,-0.131386,-0.334256,-0.046527
13.050000,-0.105552,-0.653151,0.615186,0.810088,0.166591,-0.016378,0.109540,0.772123,0.150074,0.002720,0.100000,0.785398,0.033988,-0.129967,-0.334465,-0.046758
13.060000,-0.102284,-0.655098,0.616559,0.810855,0.166399,-0.015848,0.109480,0.772316,0.150104,0.003219,0.100000,0.785398,0.033798,-0.128712,-0.334724,-0.047032
13.070000,-0.102284,-0.655098,0.616559,0.810855,0.166399,-0.015848,0.109480,0.772316,0.150138,0.003718,0.100000,0.785398,0.034757,-0.128090,-0.334625,-0.047053
13.080000,-0.098988,-0.656981,0.617906,0.811595,0.166213,-0.015315,0.109416,0.772521,0.150178,0.004216,0.100000,0.785398,0.034644,-0.126878,-0.334904,-0.047359
13.090000,-0.095674,-0.658801,0.619229,0.812306,0.166032,-0.014782,0.109351,0.772734,0.150223,0.004714,0.100000,0.785398,0.034663,-0.125597,-0.335140,-0.047622
13.100000,-0.092334,-0.660568,0.620531,0.813002,0.165854,-0.014246,0.109282,0.772965,0.150272,0.005212,0.100000,0.785398,0.034405,-0.124264,-0.335456,-0.048024
13.110000,-0.092334,-0.660568,0.620531,0.813002,0.165854,-0.014246,0.109282,0.772965,0.150327,0.005709,0.100000,0.785398,0.035351,-0.123536,-0.335339,-0.048049
13.120000,-0.088965,-0.662276,0.621814,0.813656,0.165682,-0.013709,0.109212,0.773194,0.150387,0.006205,0.100000,0.785398,0.035215,-0.122238,-0.335509,-0.048195
13.130000,-0.085583,-0.663915,0.623070,0.814269,0.165516,-0.013171,0.109141,0.773423,0.150451,0.006701,0.100000,0.785398,0.035224,-0.121006,-0.335687,-0.048373
13.140000,-0.082181,-0.665480,0.624292,0.814859,0.165357,-0.012631,0.109067,0.773671,0.150521,0.007196,0.100000,0.785398,0.034986,-0.120319,-0.336095,-0.048811
13.150000,-0.082181,-0.665480,0.624292,0.814859,0.165357,-0.012631,0.109067,0.773671,0.150595,0.007691,0.100000,0.785398,0.035916,-0.119485,-0.335960,-0.048840
13.160000,-0.078754,-0.666969,0.625484,0.815424,0.165203,-0.012090,0.108990,0.773939,0.150674,0.008184,0.100000,0.785398,0.035756,-0.118759,-0.336368,-0.049278
13.170000,-0.075297,-0.668384,0.626651,0.815945,0.165055,-0.011546,0.108911,0.774212,0.150759,0.008677,0.100000,0.785398,0.035419,-0.117858,-0.336671,-0.049522
13.180000,-0.075297,-0.668384,0.626651,0.815945,0.165055,-0.011546,0.108911,0.774212,0.150848,0.009169,0.100000,0.785398,0.036335,-0.116948,-0.336523,-0.049553
13.190000,-0.071814,-0.669729,0.627793,0.816421,0.164915,-0.011000,0.108830,0.774485,0.150942,0.009660,0.100000,0.785398,0.036148,-0.115796,-0.336713,-0.049743
13.200000,-0.068305,-0.671001,0.628906,0.816866,0.164781,-0.010452,0.108747,0.774771,0.151041,0.010150,0.100000,0.785398,0.035822,-0.115087,-0.337067,-0.050122
13.210000,-0.068305,-0.671001,0.628906,0.816866,0.164781,-0.010452,0.108747,0.774771,0.151145,0.010639,0.100000,0.785398,0.036723,-0.114102,-0.336906,-0.050156
13.220000,-0.064774,-0.672198,0.629988,0.817287,0.164651,-0.009902,0.108661,0.775077,0.151254,0.011127,0.100000,0.785398,0.036541,-0.113469,-0.337300,-0.050599
13.230000,-0.061221,-0.673319,0.631044,0.817667,0.164529,-0.009350,0.108572,0.775391,0.151368,0.011614,0.100000,0.785398,0.036200,-0.112845,-0.337668,-0.050926
13.240000,-0.061221,-0.673319,0.631044,0.817667,0.164529,-0.009350,0.108572,0.775391,0.151486,0.012100,0.100000,0.785398,0.037085,-0.111786,-0.337494,-0.050962
13.250000,-0.057649,-0.674367,0.632073,0.818001,0.164413,-0.008796,0.108482,0.775707,0.151610,0.012584,0.100000,0.785398,0.036874,-0.110882,-0.337737,-0.051195
