t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,tau1,tau2,tau3,tau4
4.020000,0.000947,0.909875,0.601301,-1.608171,0.000391,-0.000024,-0.000023,-0.003241,0.000000,0.003140,0.000000,0.000000
4.040000,0.000947,0.909875,0.601301,-1.608246,-0.000941,-0.000187,0.000147,-0.003833,0.000000,0.006267,0.000000,0.000000
4.060000,0.000946,0.909875,0.601302,-1.608250,-0.002780,-0.000669,0.000537,0.011690,0.000000,0.009369,0.000000,0.000000
4.080000,0.000950,0.909876,0.601301,-1.608265,0.002495,0.000404,-0.000087,0.011492,0.000000,0.012434,0.000000,0.000000
4.100000,0.000946,0.909876,0.601301,-1.608267,-0.001929,-0.000477,0.000389,0.011102,0.000000,0.015451,0.000000,0.000000
4.120000,0.000949,0.909876,0.601301,-1.608277,-0.000636,-0.000156,0.000093,-0.005533,0.000000,0.018406,0.000000,0.000000
4.140000,0.000946,0.909876,0.601301,-1.608269,-0.001893,-0.000306,0.000208,-0.006010,0.000000,0.021289,0.000000,0.000000
4.160000,0.000948,0.909877,0.601301,-1.608279,0.001248,0.000183,-0.000117,-0.006076,0.000000,0.024088,0.000000,0.000000
4.180000,0.000949,0.909877,0.601300,-1.608282,0.000869,0.000237,-0.000180,-0.005929,0.000000,0.026791,0.000000,0.000000
4.200000,0.000948,0.909876,0.601301,-1.608133,0.000756,-0.000448,0.000208,0.160546,0.000000,0.029389,0.000000,0.000000
4.220000,0.000948,0.909877,0.601300,-1.608167,0.000760,0.000013,-0.000039,-0.003266,0.000000,0.031871,0.000000,0.000000
4.240000,0.000948,0.909877,0.601300,-1.608240,-0.000750,-0.000143,0.000113,-0.003769,0.000000,0.034227,0.000000,0.000000
4.260000,0.000948,0.909877,0.601300,-1.608256,-0.000235,-0.000007,0.000003,-0.007460,0.000000,0.036448,0.000000,0.000000
4.280000,0.000950,0.909877,0.601300,-1.608260,0.000243,-0.000308,0.000240,0.010215,0.000000,0.038526,0.000000,0.000000
4.300000,0.000948,0.909877,0.601300,-1.608267,-0.000625,-0.000297,0.000084,0.009470,0.000000,0.040451,0.000000,0.000000
4.320000,0.000949,0.909878,0.601300,-1.608277,-0.001226,-0.000201,0.000134,-0.005580,0.000000,0.042216,0.000000,0.000000
4.340000,0.000947,0.909877,0.601300,-1.608273,-0.000543,-0.000300,0.000082,0.010220,0.000000,0.043815,0.000000,0.000000
4.360000,0.000950,0.909878,0.601300,-1.608275,0.002148,0.000183,-0.000022,0.012203,0.000000,0.045241,0.000000,0.000000
4.380000,0.000950,0.909878,0.601299,-1.608154,0.001482,0.000221,-0.000122,-0.003814,0.000000,0.046489,0.000000,0.000000
4.400000,0.000949,0.909878,0.601299,-1.608187,0.000800,0.000021,-0.000047,-0.003525,0.000000,0.047553,0.000000,0.000000
4.420000,0.000950,0.909878,0.601299,-1.608267,0.000816,0.000021,-0.000054,-0.004486,0.000000,0.048429,0.000000,0.000000
4.440000,0.000950,0.909878,0.601299,-1.608150,0.000815,0.000031,-0.000062,-0.004662,0.000000,0.049114,0.000000,0.000000
4.460000,0.000950,0.909879,0.601299,-1.608252,0.000822,0.000025,-0.000071,-0.005740,0.000000,0.049606,0.000000,0.000000
4.480000,0.000949,0.909878,0.601299,-1.608267,-0.000787,-0.000144,0.000089,-0.006710,0.000000,0.049901,0.000000,0.000000
4.500000,0.000949,0.909878,0.601300,-1.608266,0.000228,0.000016,-0.000153,-0.007011,0.000000,0.050000,0.000000,0.000000
4.520000,0.000950,0.909879,0.601299,-1.608285,0.000778,0.000056,-0.000096,-0.004896,0.000000,0.049901,0.000000,0.000000
4.540000,0.000950,0.909878,0.601300,-1.608279,0.001535,0.000156,-0.000096,-0.006416,0.000000,0.049606,0.000000,0.000000
4.560000,0.000950,0.909878,0.601299,-1.608289,0.000815,0.000011,-0.000034,-0.004842,0.000000,0.049114,0.000000,0.000000
4.580000,0.000949,0.909878,0.601300,-1.608267,-0.002223,-0.000451,0.000381,0.012193,0.000000,0.048429,0.000000,0.000000
4.600000,0.000950,0.909878,0.601299,-1.608290,0.000819,0.000012,-0.000026,-0.004708,0.000000,0.047553,0.000000,0.000000
4.620000,0.000951,0.909878,0.601299,-1.608195,0.000816,0.000027,-0.000045,-0.003545,0.000000,0.046489,0.000000,0.000000
4.640000,0.000951,0.909878,0.601299,-1.608233,0.000816,0.000026,-0.000051,-0.003988,0.000000,0.045241,0.000000,0.000000
4.660000,0.000949,0.909878,0.601300,-1.608263,0.000507,0.000046,-0.000117,-0.007457,0.000000,0.043815,0.000000,0.000000
4.680000,0.000953,0.909878,0.601300,-1.608268,0.002126,0.000276,-0.000069,0.011807,0.000000,0.042216,0.000000,0.000000
4.700000,0.000951,0.909878,0.601300,-1.608276,0.001461,0.000149,-0.000116,-0.006365,0.000000,0.040451,0.000000,0.000000
4.720000,0.000952,0.909878,0.601300,-1.608276,0.000332,-0.000149,0.000144,0.010974,0.000000,0.038526,0.000000,0.000000
4.740000,0.000951,0.909878,0.601300,-1.608274,0.000206,0.000077,-0.000118,-0.006674,0.000000,0.036448,0.000000,0.000000
4.760000,0.000951,0.909878,0.601300,-1.608151,-0.000823,-0.000184,0.000127,-0.002884,0.000000,0.034227,0.000000,0.000000
4.780000,0.000951,0.909877,0.601300,-1.608220,-0.000757,-0.000151,0.000117,-0.003501,0.000000,0.031871,0.000000,0.000000
4.800000,0.000951,0.909877,0.601300,-1.608261,-0.000755,-0.000145,0.000117,-0.004014,0.000000,0.029389,0.000000,0.000000
4.820000,0.000951,0.909877,0.601301,-1.608274,-0.000622,-0.000107,0.000064,-0.005551,0.000000,0.026791,0.000000,0.000000
4.840000,0.000950,0.909877,0.601301,-1.608268,0.000366,0.000055,-0.000163,-0.006715,0.000000,0.024088,0.000000,0.000000
4.860000,0.000953,0.909877,0.601301,-1.608284,0.001566,0.000292,-0.000174,-0.005718,0.000000,0.021289,0.000000,0.000000
4.880000,0.000953,0.909877,0.601301,-1.608276,0.001012,0.000111,-0.000093,-0.006170,0.000000,0.018406,0.000000,0.000000
4.900000,0.000952,0.909876,0.601301,-1.608282,0.001234,0.000091,-0.000073,-0.005535,0.000000,0.015451,0.000000,0.000000
4.920000,0.000951,0.909876,0.601301,-1.608268,-0.000514,-0.000165,0.000058,0.009869,0.000000,0.012434,0.000000,0.000000
4.940000,0.000952,0.909876,0.601301,-1.608289,0.000647,0.000016,-0.000050,-0.004546,0.000000,0.009369,0.000000,0.000000
4.960000,0.000953,0.909876,0.601301,-1.608288,0.000510,-0.000013,-0.000056,-0.004386,0.000000,0.006267,0.000000,0.000000
4.980000,0.000952,0.909876,0.601302,-1.608273,0.000308,0.000096,-0.000149,-0.006483,0.000000,0.003140,0.000000,0.000000
5.000000,0.000954,0.909876,0.601301,-1.608183,0.001083,0.000160,-0.000080,-0.003775,0.000000,0.000000,0.000000,0.000000
5.020000,0.000953,0.909876,0.601301,-1.608219,-0.000901,-0.000228,0.000166,-0.003344,0.000000,-0.003140,0.000000,0.000000
5.040000,0.000953,0.909875,0.601301,-1.608259,0.000398,-0.000026,-0.000030,-0.004224,0.000000,-0.006267,0.000000,0.000000
5.060000,0.000954,0.909875,0.601302,-1.608261,0.000306,-0.000193,0.000181,0.010375,0.000000,-0.009369,0.000000,0.000000
5.080000,0.000952,0.909875,0.601302,-1.608279,-0.000870,-0.000186,0.000114,-0.004985,0.000000,-0.012434,0.000000,0.000000
5.100000,0.000955,0.909875,0.601302,-1.608270,0.002323,0.000375,-0.000083,0.012158,0.000000,-0.015451,0.000000,0.000000
5.120000,0.000952,0.909874,0.601303,-1.608272,0.000339,-0.000170,-0.000025,-0.005262,0.000000,-0.018406,0.000000,0.000000
5.140000,0.000953,0.909874,0.601302,-1.608183,0.000358,-0.000035,-0.000019,-0.003462,0.000000,-0.021289,0.000000,0.000000
5.160000,0.000953,0.909874,0.601302,-1.608221,0.000363,-0.000037,-0.000017,-0.003915,0.000000,-0.024088,0.000000,0.000000
5.180000,0.000953,0.909874,0.601302,-1.608264,0.000370,-0.000047,-0.000024,-0.004418,0.000000,-0.026791,0.000000,0.000000
5.200000,0.000952,0.909873,0.601303,-1.608255,-0.000964,-0.000351,0.000150,0.009280,0.000000,-0.029389,0.000000,0.000000
5.220000,0.000954,0.909874,0.601303,-1.608268,-0.000485,-0.000091,0.000048,-0.006210,0.000000,-0.031871,0.000000,0.000000
5.240000,0.000953,0.909873,0.601303,-1.608264,-0.000067,0.000015,-0.000073,-0.006884,0.000000,-0.034227,0.000000,0.000000
5.260000,0.000953,0.909873,0.601303,-1.608282,-0.000799,-0.000167,0.000105,-0.004117,0.000000,-0.036448,0.000000,0.000000
5.280000,0.000954,0.909873,0.601303,-1.608286,0.000839,0.000118,-0.000081,-0.004514,0.000000,-0.038526,0.000000,0.000000
5.300000,0.000954,0.909873,0.601304,-1.608272,0.000774,0.000038,-0.000060,-0.005760,0.000000,-0.040451,0.000000,0.000000
5.320000,0.000953,0.909872,0.601304,-1.608272,0.000282,-0.000192,0.000008,-0.005061,0.000000,-0.042216,0.000000,0.000000
5.340000,0.000955,0.909873,0.601303,-1.608148,0.000733,0.000096,-0.000064,-0.003455,0.000000,-0.043815,0.000000,0.000000
5.360000,0.000954,0.909872,0.601303,-1.608218,0.000271,-0.000056,0.000000,-0.003741,0.000000,-0.045241,0.000000,0.000000
5.380000,0.000954,0.909872,0.601303,-1.608259,-0.000881,-0.000196,0.000145,-0.003996,0.000000,-0.046489,0.000000,0.000000
5.400000,0.000955,0.909872,0.601304,-1.608258,0.000389,-0.000100,0.000128,0.010657,0.000000,-0.047553,0.000000,0.000000
5.420000,0.000955,0.909872,0.601304,-1.608276,0.000877,0.000141,-0.000079,-0.005755,0.000000,-0.048429,0.000000,0.000000
5.440000,0.000953,0.909872,0.601304,-1.608256,-0.002315,-0.000463,0.000383,0.012070,0.000000,-0.049114,0.000000,0.000000
5.460000,0.000954,0.909872,0.601304,-1.608278,0.001143,0.000184,-0.000123,-0.005277,0.000000,-0.049606,0.000000,0.000000
5.480000,0.000954,0.909872,0.601304,-1.608279,0.000318,-0.000048,-0.000032,-0.004446,0.000000,-0.049901,0.000000,0.000000
5.500000,0.000954,0.909872,0.601304,-1.608264,-0.000134,-0.000012,-0.000077,-0.006451,0.000000,-0.050000,0.000000,0.000000
5.520000,0.000954,0.909872,0.601304,-1.608265,-0.000133,-0.000012,-0.000077,-0.006422,0.000000,-0.049901,0.000000,0.000000
5.540000,0.000954,0.909872,0.601304,-1.608281,0.000321,-0.000047,-0.000028,-0.004332,0.000000,-0.049606,0.000000,0.000000
5.560000,0.000955,0.909872,0.601304,-1.608186,0.000264,-0.000060,0.000006,-0.003371,0.000000,-0.049114,0.000000,0.000000
5.580000,0.000955,0.909872,0.601304,-1.608225,0.000735,0.000089,-0.000046,-0.004202,0.000000,-0.048429,0.000000,0.000000
5.600000,0.000954,0.909872,0.601304,-1.608252,-0.001973,-0.000490,0.000442,0.010752,0.000000,-0.047553,0.000000,0.000000
5.620000,0.000955,0.909872,0.601304,-1.608266,-0.000911,-0.000114,0.000067,-0.006323,0.000000,-0.046489,0.000000,0.000000
5.640000,0.000956,0.909872,0.601304,-1.608265,0.001703,0.000184,0.000006,0.011205,0.000000,-0.045241,0.000000,0.000000
5.660000,0.000956,0.909872,0.601304,-1.608274,0.000850,0.000132,-0.000093,-0.005695,0.000000,-0.043815,0.000000,0.000000
5.680000,0.000955,0.909872,0.601304,-1.608281,-0.000804,-0.000152,0.000094,-0.004354,0.000000,-0.042216,0.000000,0.000000
5.700000,0.000954,0.909872,0.601304,-1.608266,-0.000104,-0.000000,-0.000082,-0.006537,0.000000,-0.040451,0.000000,0.000000
5.720000,0.000955,0.909873,0.601304,-1.608178,-0.000900,-0.000209,0.000147,-0.003054,0.000000,-0.038526,0.000000,0.000000
5.740000,0.000956,0.909873,0.601303,-1.608216,0.000922,0.000124,-0.000061,-0.004236,0.000000,-0.036448,0.000000,0.000000
5.760000,0.000956,0.909873,0.601303,-1.608257,-0.000330,-0.000053,0.000024,-0.007390,0.000000,-0.034227,0.000000,0.000000
5.780000,0.000955,0.909873,0.601304,-1.608272,-0.000738,-0.000126,0.000070,-0.005439,0.000000,-0.031871,0.000000,0.000000
5.800000,0.000954,0.909873,0.601304,-1.608262,-0.000128,0.000004,-0.000099,-0.006894,0.000000,-0.029389,0.000000,0.000000
5.820000,0.000955,0.909873,0.601303,-1.608276,-0.000753,-0.000135,0.000072,-0.004956,0.000000,-0.026791,0.000000,0.000000
5.840000,0.000955,0.909873,0.601304,-1.608260,-0.001855,-0.000428,0.000357,0.011933,0.000000,-0.024088,0.000000,0.000000
5.860000,0.000956,0.909874,0.601303,-1.608132,0.000488,0.000513,-0.000271,-0.005105,0.000000,-0.021289,0.000000,0.000000
5.880000,0.000956,0.909874,0.601303,-1.608166,0.000348,-0.000042,-0.000009,-0.003202,0.000000,-0.018406,0.000000,0.000000
5.900000,0.000956,0.909874,0.601303,-1.608241,0.000530,-0.000046,-0.000004,-0.004078,0.000000,-0.015451,0.000000,0.000000
5.920000,0.000956,0.909874,0.601303,-1.608122,0.000476,-0.000186,0.000074,-0.004211,0.000000,-0.012434,0.000000,0.000000
5.940000,0.000956,0.909875,0.601302,-1.608220,0.000541,-0.000037,-0.000021,-0.005285,0.000000,-0.009369,0.000000,0.000000
5.960000,0.000956,0.909874,0.601302,-1.608242,0.000876,0.000140,-0.000107,-0.008811,0.000000,-0.006267,0.000000,0.000000
5.980000,0.000956,0.909875,0.601302,-1.608262,0.001131,0.000114,-0.000089,-0.007412,0.000000,-0.003140,0.000000,0.000000
6.000000,0.000956,0.909875,0.601302,-1.608266,0.000585,0.000178,-0.000141,-0.007397,0.000000,-0.000000,0.000000,0.000000
6.020000,0.000958,0.909875,0.601302,-1.608270,0.001801,0.000224,-0.000014,0.011704,0.000000,0.003140,0.000000,0.000000
6.040000,0.000957,0.909875,0.601302,-1.608275,0.000963,0.000079,-0.000078,-0.005948,0.000000,0.006267,0.000000,0.000000
6.060000,0.000957,0.909875,0.601302,-1.608284,0.000619,-0.000050,-0.000013,-0.004897,0.000000,0.009369,0.000000,0.000000
6.080000,0.000957,0.909876,0.601302,-1.608274,0.000702,0.000194,-0.000157,-0.006915,0.000000,0.012434,0.000000,0.000000
6.100000,0.000958,0.909876,0.601301,-1.608285,0.001292,0.000241,-0.000125,-0.005543,0.000000,0.015451,0.000000,0.000000
6.120000,0.000956,0.909876,0.601302,-1.608273,0.000069,0.000045,-0.000100,-0.006495,0.000000,0.018406,0.000000,0.000000
6.140000,0.000957,0.909876,0.601301,-1.608141,-0.000743,-0.000148,0.000093,-0.003062,0.000000,0.021289,0.000000,0.000000
6.160000,0.000958,0.909877,0.601301,-1.608174,0.001197,0.000185,-0.000095,-0.003699,0.000000,0.024088,0.000000,0.000000
6.180000,0.000957,0.909877,0.601301,-1.608247,-0.000780,-0.000154,0.000120,-0.003812,0.000000,0.026791,0.000000,0.000000
6.200000,0.000957,0.909877,0.601301,-1.608267,-0.000857,-0.000209,0.000144,-0.005672,0.000000,0.029389,0.000000,0.000000
6.220000,0.000959,0.909877,0.601301,-1.608264,0.002074,0.000267,-0.000055,0.011515,0.000000,0.031871,0.000000,0.000000
6.240000,0.000957,0.909877,0.601301,-1.608277,-0.000838,-0.000173,0.000100,-0.005681,0.000000,0.034227,0.000000,0.000000
6.260000,0.000957,0.909877,0.601301,-1.608267,-0.000405,-0.000139,0.000062,0.009243,0.000000,0.036448,0.000000,0.000000
6.280000,0.000958,0.909877,0.601301,-1.608288,0.000538,0.000008,-0.000055,-0.004621,0.000000,0.038526,0.000000,0.000000
6.300000,0.000958,0.909878,0.601301,-1.608195,0.000789,0.000016,-0.000040,-0.003613,0.000000,0.040451,0.000000,0.000000
6.320000,0.000959,0.909878,0.601300,-1.608113,0.000845,-0.000415,0.000249,0.160018,0.000000,0.042216,0.000000,0.000000
6.340000,0.000959,0.909878,0.601300,-1.608161,0.000799,0.000023,-0.000058,-0.004719,0.000000,0.043815,0.000000,0.000000
6.360000,0.000959,0.909878,0.601300,-1.608210,0.000792,0.000034,-0.000067,-0.005233,0.000000,0.045241,0.000000,0.000000
6.380000,0.000958,0.909878,0.601300,-1.608256,-0.000929,-0.000127,0.000091,-0.007933,0.000000,0.046489,0.000000,0.000000
6.400000,0.000958,0.909878,0.601300,-1.608265,-0.000900,-0.000119,0.000076,-0.007158,0.000000,0.047553,0.000000,0.000000
6.420000,0.000959,0.909878,0.601300,-1.608276,0.001492,0.000173,-0.000145,-0.006291,0.000000,0.048429,0.000000,0.000000
6.440000,0.000957,0.909878,0.601301,-1.608264,-0.002207,-0.000457,0.000394,0.011892,0.000000,0.049114,0.000000,0.000000
6.460000,0.000959,0.909878,0.601300,-1.608280,0.001530,0.000158,-0.000099,-0.006293,0.000000,0.049606,0.000000,0.000000
6.480000,0.000959,0.909878,0.601300,-1.608284,-0.000954,-0.000135,0.000091,-0.005311,0.000000,0.049901,0.000000,0.000000
6.500000,0.000959,0.909878,0.601300,-1.608281,0.000929,0.000253,-0.000188,-0.006485,0.000000,0.050000,0.000000,0.000000
6.520000,0.000961,0.909879,0.601300,-1.608281,0.002175,0.000250,-0.000031,0.012815,0.000000,0.049901,0.000000,0.000000
6.540000,0.000960,0.909878,0.601300,-1.608179,-0.000803,-0.000208,0.000147,-0.002866,0.000000,0.049606,0.000000,0.000000
6.560000,0.000959,0.909878,0.601300,-1.608214,0.000787,-0.000043,-0.000030,-0.003599,0.000000,0.049114,0.000000,0.000000
6.580000,0.000958,0.909878,0.601300,-1.608260,-0.000690,-0.000399,0.000148,0.008842,0.000000,0.048429,0.000000,0.000000
6.600000,0.000958,0.909878,0.601301,-1.608258,-0.002633,-0.000635,0.000510,0.011509,0.000000,0.047553,0.000000,0.000000
6.620000,0.000960,0.909878,0.601301,-1.608278,0.001488,0.000175,-0.000153,-0.006221,0.000000,0.046489,0.000000,0.000000
6.640000,0.000961,0.909878,0.601301,-1.608287,0.000768,0.000055,-0.000100,-0.004684,0.000000,0.045241,0.000000,0.000000
6.660000,0.000960,0.909878,0.601301,-1.608279,0.001518,0.000153,-0.000095,-0.006252,0.000000,0.043815,0.000000,0.000000
6.680000,0.000960,0.909878,0.601301,-1.608292,-0.000851,-0.000176,0.000112,-0.004184,0.000000,0.042216,0.000000,0.000000
6.700000,0.000960,0.909878,0.601301,-1.608142,-0.001353,-0.000243,0.000165,-0.003021,0.000000,0.040451,0.000000,0.000000
6.720000,0.000959,0.909878,0.601301,-1.608210,-0.001332,-0.000254,0.000185,-0.003151,0.000000,0.038526,0.000000,0.000000
6.740000,0.000962,0.909878,0.601300,-1.608250,0.001493,0.000232,-0.000129,-0.004717,0.000000,0.036448,0.000000,0.000000
6.760000,0.000962,0.909878,0.601301,-1.608270,-0.000544,-0.000128,0.000077,-0.006565,0.000000,0.034227,0.000000,0.000000
6.780000,0.000961,0.909878,0.601301,-1.608281,0.000708,0.000052,-0.000105,-0.005204,0.000000,0.031871,0.000000,0.000000
6.800000,0.000961,0.909877,0.601301,-1.608277,0.001664,0.000196,-0.000127,-0.006390,0.000000,0.029389,0.000000,0.000000
6.820000,0.000962,0.909877,0.601301,-1.608274,0.000321,-0.000260,0.000209,0.012148,0.000000,0.026791,0.000000,0.000000
6.840000,0.000961,0.909877,0.601302,-1.608279,0.001618,0.000168,-0.000120,-0.005826,0.000000,0.024088,0.000000,0.000000
6.860000,0.000962,0.909877,0.601302,-1.608289,0.000537,-0.000001,-0.000061,-0.004499,0.000000,0.021289,0.000000,0.000000
6.880000,0.000962,0.909877,0.601301,-1.608161,-0.000943,-0.000250,0.000176,-0.002721,0.000000,0.018406,0.000000,0.000000
6.900000,0.000962,0.909876,0.601302,-1.608232,0.000722,-0.000002,-0.000034,-0.003981,0.000000,0.015451,0.000000,0.000000
6.920000,0.000961,0.909876,0.601302,-1.608110,-0.000878,-0.000497,0.000325,0.160380,0.000000,0.012434,0.000000,0.000000
6.940000,0.000961,0.909876,0.601302,-1.608205,0.000628,-0.000101,-0.000010,-0.004873,0.000000,0.009369,0.000000,0.000000
6.960000,0.000962,0.909876,0.601302,-1.608231,0.001435,0.000257,-0.000059,0.010039,0.000000,0.006267,0.000000,0.000000
6.980000,0.000964,0.909876,0.601302,-1.608246,0.002699,0.000501,-0.000136,0.009592,0.000000,0.003140,0.000000,0.000000
7.000000,0.000963,0.909876,0.601302,-1.608268,0.001277,0.000237,-0.000151,-0.006821,0.000000,0.000000,0.000000,0.000000
7.020000,0.000962,0.909875,0.601303,-1.608267,0.001125,0.000114,-0.000132,-0.006620,0.000000,-0.003140,0.000000,0.000000
7.040000,0.000962,0.909875,0.601303,-1.608271,0.000303,-0.000118,0.000130,0.011066,0.000000,-0.006267,0.000000,0.000000
7.060000,0.000962,0.909875,0.601303,-1.608278,-0.000837,-0.000178,0.000108,-0.004917,0.000000,-0.009369,0.000000,0.000000
7.080000,0.000962,0.909875,0.601303,-1.608268,-0.000019,0.000012,-0.000088,-0.006757,0.000000,-0.012434,0.000000,0.000000
7.100000,0.000962,0.909874,0.601303,-1.608181,-0.000873,-0.000208,0.000150,-0.003079,0.000000,-0.015451,0.000000,0.000000
7.120000,0.000962,0.909874,0.601303,-1.608218,-0.000869,-0.000202,0.000149,-0.003530,0.000000,-0.018406,0.000000,0.000000
7.140000,0.000963,0.909874,0.601303,-1.608143,0.000455,-0.000005,-0.000043,-0.004614,0.000000,-0.021289,0.000000,0.000000
7.160000,0.000963,0.909874,0.601303,-1.608192,0.000365,-0.000041,-0.000026,-0.004946,0.000000,-0.024088,0.000000,0.000000
7.180000,0.000960,0.909873,0.601304,-1.608244,0.000084,-0.000140,-0.000046,-0.008191,0.000000,-0.026791,0.000000,0.000000
7.200000,0.000961,0.909873,0.601304,-1.608251,-0.000247,-0.000055,-0.000121,-0.007601,0.000000,-0.029389,0.000000,0.000000
7.220000,0.000961,0.909873,0.601304,-1.608259,-0.000965,-0.000352,0.000151,0.009661,0.000000,-0.031871,0.000000,0.000000
7.240000,0.000965,0.909874,0.601304,-1.608267,0.002286,0.000366,-0.000060,0.011887,0.000000,-0.034227,0.000000,0.000000
7.260000,0.000964,0.909873,0.601304,-1.608272,0.001566,0.000202,-0.000039,0.012003,0.000000,-0.036448,0.000000,0.000000
7.280000,0.000963,0.909873,0.601304,-1.608138,0.000419,-0.000174,0.000061,-0.003145,0.000000,-0.038526,0.000000,0.000000
7.300000,0.000963,0.909873,0.601304,-1.608209,-0.000911,-0.000209,0.000151,-0.003453,0.000000,-0.040451,0.000000,0.000000
7.320000,0.000963,0.909873,0.601304,-1.608251,0.000276,-0.000060,-0.000002,-0.004237,0.000000,-0.042216,0.000000,0.000000
7.340000,0.000963,0.909873,0.601304,-1.608181,-0.000892,-0.000197,0.000150,-0.004592,0.000000,-0.043815,0.000000,0.000000
7.360000,0.000963,0.909873,0.601304,-1.608234,-0.000841,-0.000137,0.000117,-0.005351,0.000000,-0.045241,0.000000,0.000000
7.380000,0.000963,0.909872,0.601304,-1.608189,0.000284,-0.000064,-0.000019,-0.006059,0.000000,-0.046489,0.000000,0.000000
7.400000,0.000963,0.909872,0.601305,-1.608216,-0.001914,-0.000571,0.000513,0.006749,0.000000,-0.047553,0.000000,0.000000
7.420000,0.000962,0.909872,0.601305,-1.608249,-0.000295,-0.000076,-0.000110,-0.007724,0.000000,-0.048429,0.000000,0.000000
7.440000,0.000962,0.909872,0.601305,-1.608252,-0.001101,-0.000363,0.000115,0.009433,0.000000,-0.049114,0.000000,0.000000
7.460000,0.000964,0.909872,0.601305,-1.608274,0.000831,0.000127,-0.000100,-0.005818,0.000000,-0.049606,0.000000,0.000000
7.480000,0.000963,0.909872,0.601305,-1.608263,-0.000158,-0.000016,-0.000081,-0.006799,0.000000,-0.049901,0.000000,0.000000
7.500000,0.000964,0.909872,0.601305,-1.608134,0.000777,0.000045,-0.000031,-0.003791,0.000000,-0.050000,0.000000,0.000000
7.520000,0.000963,0.909872,0.601305,-1.608168,-0.000874,-0.000192,0.000136,-0.003060,0.000000,-0.049901,0.000000,0.000000
7.540000,0.000964,0.909872,0.601305,-1.608247,0.000731,0.000086,-0.000047,-0.004592,0.000000,-0.049606,0.000000,0.000000
7.560000,0.000964,0.909872,0.601305,-1.608129,0.000399,-0.000071,0.000005,-0.004490,0.000000,-0.049114,0.000000,0.000000
7.580000,0.000964,0.909872,0.601304,-1.608231,-0.000887,-0.000187,0.000145,-0.005229,0.000000,-0.048429,0.000000,0.000000
7.600000,0.000964,0.909872,0.601305,-1.608241,-0.000043,0.000073,-0.000050,-0.009027,0.000000,-0.047553,0.000000,0.000000
7.620000,0.000967,0.909873,0.601305,-1.608255,0.002195,0.000399,-0.000086,0.010639,0.000000,-0.046489,0.000000,0.000000
7.640000,0.000964,0.909872,0.601305,-1.608271,0.000916,0.000132,-0.000087,-0.006375,0.000000,-0.045241,0.000000,0.000000
7.660000,0.000963,0.909872,0.601305,-1.608262,-0.001140,-0.000336,0.000135,0.010401,0.000000,-0.043815,0.000000,0.000000
7.680000,0.000964,0.909872,0.601305,-1.608284,0.000192,-0.000061,-0.000007,-0.004204,0.000000,-0.042216,0.000000,0.000000
7.700000,0.000965,0.909873,0.601304,-1.608169,0.000756,0.000093,-0.000048,-0.003651,0.000000,-0.040451,0.000000,0.000000
7.720000,0.000964,0.909872,0.601304,-1.608205,-0.000901,-0.000204,0.000147,-0.003403,0.000000,-0.038526,0.000000,0.000000
7.740000,0.000964,0.909873,0.601304,-1.608129,-0.000850,-0.000180,0.000131,-0.004250,0.000000,-0.036448,0.000000,0.000000
7.760000,0.000965,0.909873,0.601304,-1.608177,0.000782,0.000099,-0.000062,-0.005168,0.000000,-0.034227,0.000000,0.000000
7.780000,0.000964,0.909873,0.601304,-1.608124,0.000467,-0.000059,-0.000017,-0.005623,0.000000,-0.031871,0.000000,0.000000
7.800000,0.000964,0.909873,0.601304,-1.608183,0.000492,-0.000055,-0.000020,-0.006025,0.000000,-0.029389,0.000000,0.000000
7.820000,0.000963,0.909873,0.601304,-1.608232,-0.002594,-0.000629,0.000538,0.009156,0.000000,-0.026791,0.000000,0.000000
7.840000,0.000964,0.909873,0.601305,-1.608242,-0.002670,-0.000643,0.000528,0.010545,0.000000,-0.024088,0.000000,0.000000
7.860000,0.000964,0.909873,0.601304,-1.608269,-0.000936,-0.000120,0.000068,-0.006513,0.000000,-0.021289,0.000000,0.000000
7.880000,0.000965,0.909874,0.601304,-1.608281,0.000450,-0.000032,-0.000023,-0.004977,0.000000,-0.018406,0.000000,0.000000
7.900000,0.000966,0.909874,0.601304,-1.608273,0.001690,0.000206,-0.000031,0.012211,0.000000,-0.015451,0.000000,0.000000
7.920000,0.000965,0.909874,0.601304,-1.608275,0.001056,0.000105,-0.000109,-0.005610,0.000000,-0.012434,0.000000,0.000000
7.940000,0.000965,0.909874,0.601304,-1.608279,-0.000812,-0.000167,0.000099,-0.004715,0.000000,-0.009369,0.000000,0.000000
7.960000,0.000965,0.909874,0.601304,-1.608263,-0.001915,-0.000455,0.000376,0.012123,0.000000,-0.006267,0.000000,0.000000
7.980000,0.000965,0.909875,0.601304,-1.608264,-0.001702,-0.000387,0.000330,0.012229,0.000000,-0.003140,0.000000,0.000000
8.000000,0.000965,0.909875,0.601303,-1.608145,0.000493,-0.000127,0.000018,-0.003023,0.000000,-0.000000,0.000000,0.000000
8.020000,0.000966,0.909875,0.601303,-1.608215,0.001287,0.000189,-0.000097,-0.004258,0.000000,0.003140,0.000000,0.000000
8.040000,0.000967,0.909875,0.601303,-1.608256,0.001076,0.000161,-0.000087,-0.004691,0.000000,0.006267,0.000000,0.000000
