t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
19.710000,0.517275,-0.190738,0.036202,1.443249,0.579466,0.354330,-0.358704,0.000558,0.595436,-0.120934,-0.079066,1.500000,0.512159,0.326050,-0.326050,0.000000,0.057161,-0.277184,-0.356067,-0.029174
19.720000,0.523037,-0.187216,0.032634,1.443251,0.573994,0.351209,-0.356166,0.001157,0.600527,-0.117692,-0.082308,1.500000,0.506179,0.322244,-0.322244,0.000000,0.056530,-0.279224,-0.355811,-0.029111
19.730000,0.528745,-0.183725,0.029092,1.443259,0.568455,0.348067,-0.353590,0.001877,0.605559,-0.114489,-0.085511,1.500000,0.500148,0.318404,-0.318404,0.000000,0.055892,-0.281270,-0.355571,-0.029064
19.740000,0.534397,-0.180266,0.025576,1.443274,0.562852,0.344888,-0.350950,0.002533,0.610530,-0.111324,-0.088676,1.500000,0.494068,0.314533,-0.314533,0.000000,0.055246,-0.283304,-0.355328,-0.029012
19.750000,0.539992,-0.176839,0.022086,1.443295,0.557183,0.341665,-0.348279,0.003079,0.615440,-0.108199,-0.091801,1.500000,0.487938,0.310631,-0.310631,0.000000,0.054594,-0.285309,-0.355068,-0.028948
19.760000,0.545530,-0.173444,0.018623,1.443321,0.551450,0.338412,-0.345604,0.003658,0.620289,-0.105112,-0.094888,1.500000,0.481759,0.306698,-0.306698,0.000000,0.053935,-0.287296,-0.354799,-0.028883
19.770000,0.551011,-0.170081,0.015187,1.443354,0.545654,0.335136,-0.342905,0.004336,0.625075,-0.102065,-0.097935,1.500000,0.475533,0.302733,-0.302733,0.000000,0.053269,-0.289281,-0.354539,-0.028829
19.780000,0.556433,-0.166752,0.011779,1.443394,0.539796,0.331828,-0.340157,0.005013,0.629799,-0.099057,-0.100943,1.500000,0.469258,0.298739,-0.298739,0.000000,0.052597,-0.291258,-0.354282,-0.028777
19.790000,0.561797,-0.163456,0.008398,1.443440,0.533877,0.328483,-0.337368,0.005610,0.634460,-0.096090,-0.103910,1.500000,0.462937,0.294715,-0.294715,0.000000,0.051919,-0.293211,-0.354013,-0.028717
19.800000,0.567101,-0.160194,0.005045,1.443492,0.527896,0.325104,-0.334566,0.006194,0.639058,-0.093163,-0.106837,1.500000,0.456569,0.290661,-0.290661,0.000000,0.051234,-0.295144,-0.353735,-0.028653
19.810000,0.572345,-0.156965,0.001720,1.443550,0.521856,0.321701,-0.331745,0.006843,0.643592,-0.090277,-0.109723,1.500000,0.450156,0.286578,-0.286578,0.000000,0.050543,-0.297067,-0.353459,-0.028594
19.820000,0.577528,-0.153771,-0.001577,1.443615,0.515756,0.318269,-0.328886,0.007519,0.648061,-0.087432,-0.112568,1.500000,0.443697,0.282467,-0.282467,0.000000,0.049847,-0.298982,-0.353186,-0.028540
19.830000,0.582649,-0.150611,-0.004844,1.443686,0.509599,0.314804,-0.325987,0.008150,0.652465,-0.084628,-0.115372,1.500000,0.437195,0.278327,-0.278327,0.000000,0.049144,-0.300879,-0.352907,-0.028482
19.840000,0.587709,-0.147486,-0.008083,1.443763,0.503384,0.311307,-0.323065,0.008751,0.656805,-0.081865,-0.118135,1.500000,0.430648,0.274159,-0.274159,0.000000,0.048436,-0.302754,-0.352619,-0.028419
19.850000,0.592706,-0.144396,-0.011292,1.443847,0.497113,0.307783,-0.320126,0.009385,0.661078,-0.079145,-0.120855,1.500000,0.424059,0.269964,-0.269964,0.000000,0.047722,-0.304615,-0.352328,-0.028359
19.860000,0.597641,-0.141342,-0.014472,1.443938,0.490786,0.304233,-0.317157,0.010052,0.665286,-0.076466,-0.123534,1.500000,0.417427,0.265742,-0.265742,0.000000,0.047002,-0.306466,-0.352040,-0.028303
19.870000,0.602512,-0.138323,-0.017622,1.444034,0.484404,0.300653,-0.314150,0.010701,0.669427,-0.073830,-0.126170,1.500000,0.410753,0.261494,-0.261494,0.000000,0.046278,-0.308300,-0.351749,-0.028245
19.880000,0.607318,-0.135340,-0.020741,1.444138,0.477969,0.297042,-0.311117,0.011322,0.673501,-0.071236,-0.128764,1.500000,0.404039,0.257219,-0.257219,0.000000,0.045548,-0.310115,-0.351451,-0.028184
19.890000,0.612060,-0.132393,-0.023830,1.444247,0.471481,0.293404,-0.308064,0.011951,0.677507,-0.068686,-0.131314,1.500000,0.397284,0.252919,-0.252919,0.000000,0.044813,-0.311912,-0.351149,-0.028123
19.900000,0.616737,-0.129483,-0.026889,1.444363,0.464940,0.289740,-0.304985,0.012608,0.681446,-0.066178,-0.133822,1.500000,0.390489,0.248593,-0.248593,0.000000,0.044073,-0.313697,-0.350847,-0.028064
19.910000,0.621348,-0.126609,-0.029916,1.444486,0.458349,0.286050,-0.301874,0.013264,0.685317,-0.063714,-0.136286,1.500000,0.383655,0.244242,-0.244242,0.000000,0.043328,-0.315466,-0.350543,-0.028006
19.920000,0.625893,-0.123773,-0.032913,1.444615,0.451707,0.282331,-0.298735,0.013899,0.689119,-0.061293,-0.138707,1.500000,0.376783,0.239867,-0.239867,0.000000,0.042578,-0.317216,-0.350234,-0.027946
19.930000,0.630372,-0.120974,-0.035877,1.444750,0.445017,0.278585,-0.295573,0.014531,0.692852,-0.058916,-0.141084,1.500000,0.369873,0.235468,-0.235468,0.000000,0.041824,-0.318948,-0.349921,-0.027885
19.940000,0.634783,-0.118212,-0.038810,1.444892,0.438277,0.274815,-0.292388,0.015180,0.696516,-0.056584,-0.143416,1.500000,0.362926,0.231046,-0.231046,0.000000,0.041066,-0.320664,-0.349605,-0.027825
19.950000,0.639126,-0.115489,-0.041711,1.445040,0.431491,0.271020,-0.289176,0.015835,0.700111,-0.054296,-0.145704,1.500000,0.355943,0.226600,-0.226600,0.000000,0.040303,-0.322365,-0.349289,-0.027767
19.960000,0.643401,-0.112803,-0.044580,1.445195,0.424658,0.267198,-0.285934,0.016479,0.703635,-0.052052,-0.147948,1.500000,0.348924,0.222132,-0.222132,0.000000,0.039536,-0.324047,-0.348969,-0.027707
19.970000,0.647608,-0.110156,-0.047416,1.445357,0.417780,0.263351,-0.282670,0.017115,0.707089,-0.049853,-0.150147,1.500000,0.341870,0.217641,-0.217641,0.000000,0.038765,-0.325711,-0.348644,-0.027646
19.980000,0.651746,-0.107547,-0.050220,1.445524,0.410857,0.259479,-0.279383,0.017759,0.710472,-0.047699,-0.152301,1.500000,0.334782,0.213129,-0.213129,0.000000,0.037991,-0.327357,-0.348317,-0.027586
19.990000,0.655814,-0.104977,-0.052990,1.445699,0.403890,0.255585,-0.276071,0.018411,0.713785,-0.045591,-0.154409,1.500000,0.327661,0.208595,-0.208595,0.000000,0.037212,-0.328987,-0.347988,-0.027526
20.000000,0.659813,-0.102447,-0.055728,1.445880,0.396881,0.251666,-0.272733,0.019059,0.717026,-0.043527,-0.156473,1.500000,0.320507,0.204041,-0.204041,0.000000,0.036430,-0.330599,-0.347657,-0.027467
20.010000,0.663741,-0.099955,-0.058431,1.446067,0.389830,0.247723,-0.269370,0.019698,0.720195,-0.041510,-0.158490,1.500000,0.313321,0.199466,-0.199466,0.000000,0.035645,-0.332192,-0.347321,-0.027406
20.020000,0.667598,-0.097503,-0.061101,1.446261,0.382739,0.243757,-0.265986,0.020339,0.723292,-0.039538,-0.160462,1.500000,0.306103,0.194871,-0.194871,0.000000,0.034856,-0.333766,-0.346983,-0.027346
20.030000,0.671384,-0.095091,-0.063737,1.446461,0.375607,0.239769,-0.262579,0.020986,0.726317,-0.037612,-0.162388,1.500000,0.298855,0.190257,-0.190257,0.000000,0.034064,-0.335323,-0.346642,-0.027286
20.040000,0.675099,-0.092719,-0.066339,1.446667,0.368437,0.235758,-0.259146,0.021633,0.729269,-0.035733,-0.164267,1.500000,0.291577,0.185624,-0.185624,0.000000,0.033269,-0.336862,-0.346299,-0.027226
20.050000,0.678742,-0.090387,-0.068907,1.446881,0.361229,0.231725,-0.255690,0.022273,0.732148,-0.033900,-0.166100,1.500000,0.284270,0.180972,-0.180972,0.000000,0.032471,-0.338381,-0.345952,-0.027166
20.060000,0.682312,-0.088095,-0.071439,1.447100,0.353985,0.227671,-0.252213,0.022912,0.734954,-0.032114,-0.167886,1.500000,0.276934,0.176302,-0.176302,0.000000,0.031670,-0.339882,-0.345603,-0.027106
20.070000,0.685810,-0.085844,-0.073937,1.447326,0.346704,0.223595,-0.248714,0.023554,0.737687,-0.030374,-0.169626,1.500000,0.269571,0.171614,-0.171614,0.000000,0.030866,-0.341364,-0.345251,-0.027046
20.080000,0.689235,-0.083634,-0.076400,1.447559,0.339388,0.219499,-0.245192,0.024196,0.740345,-0.028681,-0.171319,1.500000,0.262181,0.166910,-0.166910,0.000000,0.030060,-0.342828,-0.344897,-0.026986
20.090000,0.692586,-0.081465,-0.078827,1.447798,0.332039,0.215383,-0.241647,0.024835,0.742930,-0.027036,-0.172964,1.500000,0.254765,0.162188,-0.162188,0.000000,0.029252,-0.344272,-0.344539,-0.026926
20.100000,0.695864,-0.079337,-0.081219,1.448043,0.324657,0.211246,-0.238081,0.025470,0.745441,-0.025438,-0.174562,1.500000,0.247323,0.157450,-0.157450,0.000000,0.028441,-0.345697,-0.344179,-0.026865
20.110000,0.699068,-0.077251,-0.083575,1.448295,0.317242,0.207089,-0.234495,0.026106,0.747877,-0.023887,-0.176113,1.500000,0.239856,0.152697,-0.152697,0.000000,0.027629,-0.347102,-0.343816,-0.026805
20.120000,0.702197,-0.075206,-0.085896,1.448553,0.309797,0.202914,-0.230887,0.026743,0.750238,-0.022384,-0.177616,1.500000,0.232365,0.147928,-0.147928,0.000000,0.026814,-0.348489,-0.343451,-0.026746
20.130000,0.705252,-0.073204,-0.088180,1.448818,0.302321,0.198719,-0.227258,0.027377,0.752524,-0.020928,-0.179072,1.500000,0.224851,0.143145,-0.143145,0.000000,0.025997,-0.349856,-0.343083,-0.026686
20.140000,0.708232,-0.071243,-0.090427,1.449088,0.294817,0.194506,-0.223608,0.028008,0.754735,-0.019521,-0.180479,1.500000,0.217315,0.138347,-0.138347,0.000000,0.025179,-0.351202,-0.342713,-0.026626
20.150000,0.711137,-0.069324,-0.092638,1.449366,0.287284,0.190274,-0.219938,0.028638,0.756870,-0.018162,-0.181838,1.500000,0.209757,0.133535,-0.133535,0.000000,0.024359,-0.352530,-0.342340,-0.026566
20.160000,0.713966,-0.067448,-0.094812,1.449649,0.279724,0.186025,-0.216248,0.029267,0.758930,-0.016850,-0.183150,1.500000,0.202178,0.128710,-0.128710,0.000000,0.023537,-0.353837,-0.341964,-0.026506
20.170000,0.716720,-0.065614,-0.096950,1.449939,0.272139,0.181759,-0.212539,0.029895,0.760914,-0.015587,-0.184413,1.500000,0.194579,0.123873,-0.123873,0.000000,0.022715,-0.355125,-0.341586,-0.026447
20.180000,0.719398,-0.063823,-0.099050,1.450236,0.264528,0.177476,-0.208809,0.030519,0.762821,-0.014373,-0.185627,1.500000,0.186960,0.119022,-0.119022,0.000000,0.021891,-0.356392,-0.341205,-0.026387
20.190000,0.721999,-0.062075,-0.101112,1.450538,0.256892,0.173176,-0.205061,0.031141,0.764653,-0.013207,-0.186793,1.500000,0.179322,0.114160,-0.114160,0.000000,0.021065,-0.357639,-0.340822,-0.026327
20.200000,0.724524,-0.060370,-0.103138,1.450847,0.249234,0.168860,-0.201294,0.031762,0.766408,-0.012090,-0.187910,1.500000,0.171667,0.109287,-0.109287,0.000000,0.020239,-0.358866,-0.340436,-0.026268
20.210000,0.726972,-0.058709,-0.105125,1.451162,0.241554,0.164528,-0.197509,0.032381,0.768086,-0.011021,-0.188979,1.500000,0.163995,0.104402,-0.104402,0.000000,0.019412,-0.360073,-0.340048,-0.026209
20.220000,0.729343,-0.057090,-0.107074,1.451483,0.233852,0.160181,-0.193704,0.032997,0.769687,-0.010002,-0.189998,1.500000,0.156306,0.099507,-0.099507,0.000000,0.018585,-0.361259,-0.339657,-0.026150
20.230000,0.731638,-0.055515,-0.108986,1.451810,0.226130,0.155818,-0.189882,0.033610,0.771212,-0.009031,-0.190969,1.500000,0.148601,0.094602,-0.094602,0.000000,0.017756,-0.362424,-0.339264,-0.026090
20.240000,0.733854,-0.053984,-0.110859,1.452144,0.218388,0.151442,-0.186042,0.034221,0.772659,-0.008110,-0.191890,1.500000,0.140882,0.089688,-0.089688,0.000000,0.016928,-0.363569,-0.338869,-0.026031
20.250000,0.735994,-0.052497,-0.112693,1.452484,0.210628,0.147051,-0.182185,0.034830,0.774030,-0.007237,-0.192763,1.500000,0.133148,0.084765,-0.084765,0.000000,0.016099,-0.364693,-0.338471,-0.025973
20.260000,0.738055,-0.051053,-0.114489,1.452830,0.202851,0.142646,-0.178310,0.035436,0.775322,-0.006414,-0.193586,1.500000,0.125401,0.079833,-0.079833,0.000000,0.015269,-0.365796,-0.338071,-0.025914
20.270000,0.740039,-0.049654,-0.116246,1.453182,0.195058,0.138228,-0.174418,0.036038,0.776538,-0.005641,-0.194359,1.500000,0.117642,0.074893,-0.074893,0.000000,0.014440,-0.366878,-0.337669,-0.025855
20.280000,0.741945,-0.048299,-0.117964,1.453540,0.187249,0.133797,-0.170510,0.036638,0.777675,-0.004917,-0.195083,1.500000,0.109871,0.069946,-0.069946,0.000000,0.013610,-0.367940,-0.337264,-0.025797
20.290000,0.743773,-0.046988,-0.119643,1.453904,0.179425,0.129353,-0.166586,0.037235,0.778735,-0.004242,-0.195758,1.500000,0.102089,0.064992,-0.064992,0.000000,0.012781,-0.368980,-0.336858,-0.025738
20.300000,0.745522,-0.045722,-0.121283,1.454274,0.171588,0.124897,-0.162645,0.037829,0.779717,-0.003617,-0.196383,1.500000,0.094296,0.060031,-0.060031,0.000000,0.011952,-0.369999,-0.336448,-0.025680
20.310000,0.747193,-0.044500,-0.122883,1.454650,0.163739,0.120429,-0.158688,0.038419,0.780621,-0.003041,-0.196959,1.500000,0.086495,0.055064,-0.055064,0.000000,0.011123,-0.370996,-0.336037,-0.025622
20.320000,0.748785,-0.043323,-0.124444,1.455032,0.155877,0.115950,-0.154716,0.039006,0.781447,-0.002516,-0.197484,1.500000,0.078684,0.050092,-0.050092,0.000000,0.010294,-0.371972,-0.335624,-0.025564
20.330000,0.750299,-0.042191,-0.125965,1.455419,0.148005,0.111461,-0.150729,0.039589,0.782195,-0.002039,-0.197961,1.500000,0.070866,0.045115,-0.045115,0.000000,0.009467,-0.372927,-0.335208,-0.025507
20.340000,0.751734,-0.041104,-0.127446,1.455813,0.140124,0.106960,-0.146727,0.040169,0.782864,-0.001613,-0.198387,1.500000,0.063041,0.040133,-0.040133,0.000000,0.008640,-0.373861,-0.334790,-0.025449
20.350000,0.753090,-0.040062,-0.128887,1.456213,0.132233,0.102449,-0.142710,0.040745,0.783455,-0.001237,-0.198763,1.500000,0.055209,0.035147,-0.035147,0.000000,0.007813,-0.374772,-0.334370,-0.025392
20.360000,0.754367,-0.039065,-0.130287,1.456618,0.124335,0.097929,-0.138679,0.041318,0.783968,-0.000910,-0.199090,1.500000,0.047372,0.030158,-0.030158,0.000000,0.006988,-0.375662,-0.333948,-0.025335
20.370000,0.755565,-0.038113,-0.131648,1.457029,0.116429,0.093399,-0.134634,0.041886,0.784403,-0.000634,-0.199366,1.500000,0.039530,0.025165,-0.025165,0.000000,0.006163,-0.376531,-0.333525,-0.025278
20.380000,0.756684,-0.037206,-0.132967,1.457446,0.108518,0.088861,-0.130576,0.042451,0.784759,-0.000407,-0.199593,1.500000,0.031684,0.020171,-0.020171,0.000000,0.005340,-0.377377,-0.333099,-0.025222
20.390000,0.757724,-0.036345,-0.134247,1.457868,0.100602,0.084314,-0.126504,0.043012,0.785036,-0.000230,-0.199770,1.500000,0.023835,0.015174,-0.015174,0.000000,0.004518,-0.378202,-0.332671,-0.025165
20.400000,0.758684,-0.035530,-0.135485,1.458296,0.092681,0.079758,-0.122418,0.043568,0.785236,-0.000104,-0.199896,1.500000,0.015984,0.010175,-0.010175,0.000000,0.003697,-0.379005,-0.332241,-0.025109
20.410000,0.759566,-0.034760,-0.136682,1.458730,0.084758,0.075195,-0.118320,0.044120,0.785356,-0.000027,-0.199973,1.500000,0.008130,0.005176,-0.005176,0.000000,0.002878,-0.379785,-0.331809,-0.025053
20.420000,0.760368,-0.034035,-0.137839,1.459169,0.076832,0.070625,-0.114210,0.044668,0.785398,-0.000000,-0.200000,1.500000,0.000277,0.000176,-0.000176,0.000000,0.002060,-0.380544,-0.331375,-0.024998
20.430000,0.761091,-0.033357,-0.138954,1.459614,0.068905,0.066048,-0.110087,0.045212,0.785362,-0.000023,-0.199977,1.500000,-0.007577,-0.004824,0.004824,0.000000,0.001243,-0.381280,-0.330940,-0.024942
20.440000,0.761735,-0.032724,-0.140028,1.460064,0.060977,0.061465,-0.105952,0.045750,0.785247,-0.000097,-0.199903,1.500000,-0.015430,-0.009823,0.009823,0.000000,0.000429,-0.381994,-0.330502,-0.024887
20.450000,0.762299,-0.032137,-0.141061,1.460520,0.053050,0.056875,-0.101806,0.046285,0.785053,-0.000220,-0.199780,1.500000,-0.023282,-0.014822,0.014822,0.000000,-0.000384,-0.382686,-0.330063,-0.024833
20.460000,0.762784,-0.031595,-0.142052,1.460981,0.045124,0.052280,-0.097649,0.046814,0.784781,-0.000393,-0.199607,1.500000,-0.031131,-0.019819,0.019819,0.000000,-0.001195,-0.383356,-0.329622,-0.024778
20.470000,0.763190,-0.031100,-0.143002,1.461447,0.037200,0.047680,-0.093480,0.047339,0.784430,-0.000616,-0.199384,1.500000,-0.038977,-0.024814,0.024814,0.000000,-0.002004,-0.384003,-0.329179,-0.024724
20.480000,0.763517,-0.030651,-0.143910,1.461919,0.029280,0.043075,-0.089301,0.047858,0.784001,-0.000889,-0.199111,1.500000,-0.046819,-0.029806,0.029806,0.000000,-0.002810,-0.384628,-0.328735,-0.024670
20.490000,0.763765,-0.030248,-0.144776,1.462396,0.021364,0.038465,-0.085112,0.048373,0.783494,-0.001212,-0.198788,1.500000,-0.054657,-0.034796,0.034796,0.000000,-0.003615,-0.385230,-0.328288,-0.024616
20.500000,0.763933,-0.029890,-0.145601,1.462878,0.013452,0.033852,-0.080912,0.048882,0.782908,-0.001585,-0.198415,1.500000,-0.062489,-0.039782,0.039782,0.000000,-0.004417,-0.385810,-0.327841,-0.024563
20.510000,0.764022,-0.029579,-0.146383,1.463365,0.005547,0.029235,-0.076703,0.049387,0.782244,-0.002008,-0.197992,1.500000,-0.070315,-0.044764,0.044764,0.000000,-0.005217,-0.386367,-0.327391,-0.024510
20.520000,0.764033,-0.029315,-0.147123,1.463857,-0.002352,0.024615,-0.072484,0.049886,0.781502,-0.002480,-0.197520,1.500000,-0.078134,-0.049741,0.049741,0.000000,-0.006015,-0.386901,-0.326940,-0.024458
20.530000,0.763964,-0.029096,-0.147821,1.464354,-0.010243,0.019992,-0.068257,0.050379,0.780682,-0.003003,-0.196997,1.500000,-0.085945,-0.054714,0.054714,0.000000,-0.006810,-0.387413,-0.326488,-0.024405
20.540000,0.763817,-0.028923,-0.148477,1.464857,-0.018125,0.015367,-0.064020,0.050867,0.779783,-0.003575,-0.196425,1.500000,-0.093747,-0.059681,0.059681,0.000000,-0.007602,-0.387901,-0.326034,-0.024354
20.550000,0.763590,-0.028797,-0.149090,1.465364,-0.025999,0.010740,-0.059776,0.051350,0.778807,-0.004196,-0.195804,1.500000,-0.101540,-0.064642,0.064642,0.000000,-0.008392,-0.388367,-0.325578,-0.024302
20.560000,0.763285,-0.028717,-0.149661,1.465876,-0.033861,0.006111,-0.055523,0.051826,0.777752,-0.004867,-0.195133,1.500000,-0.109323,-0.069597,0.069597,0.000000,-0.009179,-0.388811,-0.325121,-0.024251
20.570000,0.762902,-0.028683,-0.150189,1.466393,-0.041713,0.001482,-0.051262,0.052297,0.776620,-0.005588,-0.194412,1.500000,-0.117095,-0.074545,0.074545,0.000000,-0.009963,-0.389231,-0.324663,-0.024200
20.580000,0.762440,-0.028696,-0.150675,1.466914,-0.049553,-0.003148,-0.046994,0.052762,0.775411,-0.006358,-0.193642,1.500000,-0.124855,-0.079485,0.079485,0.000000,-0.010744,-0.389628,-0.324203,-0.024150
20.590000,0.761900,-0.028755,-0.151118,1.467440,-0.057380,-0.007778,-0.042719,0.053222,0.774123,-0.007178,-0.192822,1.500000,-0.132603,-0.084418,0.084418,0.000000,-0.011522,-0.390002,-0.323742,-0.024100
20.600000,0.761281,-0.028860,-0.151518,1.467971,-0.065194,-0.012408,-0.038437,0.053675,0.772759,-0.008047,-0.191953,1.500000,-0.140337,-0.089342,0.089342,0.000000,-0.012296,-0.390354,-0.323280,-0.024050
20.610000,0.760585,-0.029011,-0.151876,1.468506,-0.072993,-0.017037,-0.034148,0.054122,0.771317,-0.008965,-0.191035,1.500000,-0.148058,-0.094256,0.094256,0.000000,-0.013068,-0.390682,-0.322816,-0.024001
20.620000,0.759811,-0.029209,-0.152190,1.469046,-0.080776,-0.021666,-0.029854,0.054562,0.769797,-0.009932,-0.190068,1.500000,-0.155763,-0.099162,0.099162,0.000000,-0.013837,-0.390987,-0.322352,-0.023953
20.630000,0.758959,-0.029452,-0.152462,1.469591,-0.088543,-0.026292,-0.025553,0.054997,0.768201,-0.010948,-0.189052,1.500000,-0.163453,-0.104058,0.104058,0.000000,-0.014602,-0.391269,-0.321886,-0.023905
20.640000,0.758029,-0.029742,-0.152691,1.470139,-0.096294,-0.030917,-0.021247,0.055425,0.766528,-0.012013,-0.187987,1.500000,-0.171127,-0.108943,0.108943,0.000000,-0.015364,-0.391527,-0.321418,-0.023857
20.650000,0.757022,-0.030079,-0.152876,1.470692,-0.104026,-0.035540,-0.016936,0.055846,0.764779,-0.013127,-0.186873,1.500000,-0.178784,-0.113817,0.113817,0.000000,-0.016122,-0.391763,-0.320950,-0.023810
20.660000,0.755938,-0.030461,-0.153019,1.471249,-0.111740,-0.040159,-0.012621,0.056261,0.762953,-0.014289,-0.185711,1.500000,-0.186422,-0.118680,0.118680,0.000000,-0.016877,-0.391975,-0.320481,-0.023763
20.670000,0.754776,-0.030889,-0.153118,1.471811,-0.119434,-0.044776,-0.008300,0.056669,0.761050,-0.015500,-0.184500,1.500000,-0.194043,-0.123531,0.123531,0.000000,-0.017628,-0.392164,-0.320011,-0.023717
20.680000,0.753538,-0.031364,-0.153175,1.472376,-0.127108,-0.049389,-0.003976,0.057071,0.759072,-0.016760,-0.183240,1.500000,-0.201643,-0.128370,0.128370,0.000000,-0.018375,-0.392329,-0.319539,-0.023671
20.690000,0.752223,-0.031885,-0.153188,1.472946,-0.134761,-0.053998,0.000352,0.057466,0.757018,-0.018068,-0.181932,1.500000,-0.209224,-0.133196,0.133196,0.000000,-0.019119,-0.392472,-0.319067,-0.023625
20.700000,0.750832,-0.032452,-0.153157,1.473519,-0.142392,-0.058602,0.004683,0.057853,0.754888,-0.019424,-0.180576,1.500000,-0.216783,-0.138009,0.138009,0.000000,-0.019859,-0.392590,-0.318594,-0.023581
20.710000,0.749365,-0.033064,-0.153084,1.474097,-0.150000,-0.063202,0.009018,0.058234,0.752682,-0.020828,-0.179172,1.500000,-0.224321,-0.142807,0.142807,0.000000,-0.020595,-0.392686,-0.318120,-0.023536
20.720000,0.747822,-0.033723,-0.152967,1.474678,-0.157585,-0.067796,0.013355,0.058608,0.750401,-0.022280,-0.177720,1.500000,-0.231837,-0.147592,0.147592,0.000000,-0.021327,-0.392758,-0.317645,-0.023493
20.730000,0.746203,-0.034427,-0.152807,1.475263,-0.165145,-0.072385,0.017694,0.058974,0.748045,-0.023780,-0.176220,1.500000,-0.239329,-0.152362,0.152362,0.000000,-0.022056,-0.392806,-0.317169,-0.023449
20.740000,0.744508,-0.035178,-0.152603,1.475852,-0.172680,-0.076967,0.022036,0.059334,0.745615,-0.025327,-0.174673,1.500000,-0.246797,-0.157116,0.157116,0.000000,-0.022780,-0.392831,-0.316693,-0.023407
20.750000,0.742739,-0.035974,-0.152357,1.476444,-0.180190,-0.081543,0.026379,0.059686,0.743110,-0.026922,-0.173078,1.500000,-0.254241,-0.161855,0.161855,0.000000,-0.023500,-0.392833,-0.316216,-0.023365
20.760000,0.740894,-0.036816,-0.152066,1.477040,-0.187673,-0.086112,0.030723,0.060030,0.740530,-0.028564,-0.171436,1.500000,-0.261659,-0.166577,0.166577,0.000000,-0.024216,-0.392811,-0.315738,-0.023323
20.770000,0.738975,-0.037703,-0.151733,1.477639,-0.195128,-0.090673,0.035069,0.060367,0.737876,-0.030253,-0.169747,1.500000,-0.269051,-0.171283,0.171283,0.000000,-0.024928,-0.392766,-0.315259,-0.023282
20.780000,0.736981,-0.038636,-0.151356,1.478242,-0.202555,-0.095227,0.039415,0.060697,0.735149,-0.031990,-0.168010,1.500000,-0.276417,-0.175972,0.175972,0.000000,-0.025635,-0.392697,-0.314780,-0.023242
20.790000,0.734914,-0.039614,-0.150935,1.478848,-0.209954,-0.099772,0.043761,0.061019,0.732348,-0.033773,-0.166227,1.500000,-0.283754,-0.180643,0.180643,0.000000,-0.026338,-0.392604,-0.314301,-0.023202
20.800000,0.732772,-0.040638,-0.150471,1.479458,-0.217323,-0.104309,0.048107,0.061333,0.729474,-0.035602,-0.164398,1.500000,-0.291063,-0.185297,0.185297,0.000000,-0.027037,-0.392488,-0.313821,-0.023163
20.810000,0.730557,-0.041707,-0.149964,1.480070,-0.224661,-0.108836,0.052452,0.061640,0.726527,-0.037479,-0.162521,1.500000,-0.298343,-0.189931,0.189931,0.000000,-0.027732,-0.392349,-0.313340,-0.023125
20.820000,0.728269,-0.042821,-0.149413,1.480686,-0.231968,-0.113354,0.056797,0.061938,0.723507,-0.039401,-0.160599,1.500000,-0.305594,-0.194547,0.194547,0.000000,-0.028422,-0.392185,-0.312860,-0.023087
20.830000,0.725908,-0.043980,-0.148819,1.481304,-0.239244,-0.117863,0.061140,0.062229,0.720415,-0.041369,-0.158631,1.500000,-0.312813,-0.199143,0.199143,0.000000,-0.029107,-0.391999,-0.312378,-0.023050
20.840000,0.723474,-0.045184,-0.148182,1.481926,-0.246486,-0.122360,0.065482,0.062512,0.717251,-0.043384,-0.156616,1.500000,-0.320002,-0.203719,0.203719,0.000000,-0.029788,-0.391788,-0.311897,-0.023013
20.850000,0.720968,-0.046434,-0.147501,1.482550,-0.253696,-0.126847,0.069821,0.062787,0.714015,-0.045444,-0.154556,1.500000,-0.327158,-0.208275,0.208275,0.000000,-0.030464,-0.391554,-0.311415,-0.022977
20.860000,0.718390,-0.047727,-0.146777,1.483177,-0.260871,-0.131323,0.074159,0.063054,0.710708,-0.047549,-0.152451,1.500000,-0.334282,-0.212810,0.212810,0.000000,-0.031136,-0.391297,-0.310933,-0.022942
20.870000,0.715741,-0.049066,-0.146010,1.483807,-0.268012,-0.135787,0.078493,0.063312,0.707330,-0.049700,-0.150300,1.500000,-0.341372,-0.217324,0.217324,0.000000,-0.031803,-0.391016,-0.310451,-0.022908
20.880000,0.713020,-0.050449,-0.145199,1.484440,-0.275117,-0.140240,0.082825,0.063562,0.703881,-0.051896,-0.148104,1.500000,-0.348428,-0.221816,0.221816,0.000000,-0.032465,-0.390711,-0.309969,-0.022874
20.890000,0.710228,-0.051877,-0.144345,1.485075,-0.282186,-0.144679,0.087153,0.063804,0.700361,-0.054136,-0.145864,1.500000,-0.355449,-0.226286,0.226286,0.000000,-0.033123,-0.390383,-0.309486,-0.022841
20.900000,0.707367,-0.053348,-0.143448,1.485712,-0.289218,-0.149106,0.091477,0.064038,0.696772,-0.056421,-0.143579,1.500000,-0.362435,-0.230733,0.230733,0.000000,-0.033775,-0.390031,-0.309004,-0.022808
