t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
2.230000,0.220320,-0.212166,0.355654,0.573858,0.221004,0.046808,0.106121,0.717347,0.211399,0.048683,0.100000,0.785398,0.010479,-0.003712,-0.021367,0.188642,0.048683,-0.011399,0.000000,0.000000,-0.004488,-0.302267,-0.358898,-0.039261
2.240000,0.220027,-0.210198,0.354031,0.575353,0.221113,0.046768,0.105911,0.719186,0.211885,0.048567,0.100000,0.785398,0.011027,-0.004217,-0.021028,0.183855,0.048567,-0.011885,0.000000,0.000000,-0.004678,-0.303603,-0.359003,-0.039770
2.250000,0.220027,-0.210198,0.354031,0.575353,0.221113,0.046768,0.105911,0.719186,0.212370,0.048446,0.100000,0.785398,0.011027,-0.004217,-0.021028,0.183855,0.048446,-0.012370,0.000000,0.000000,-0.005367,-0.302421,-0.359095,-0.039818
2.260000,0.219711,-0.208224,0.352408,0.576804,0.221226,0.046724,0.105703,0.720989,0.212854,0.048319,0.100000,0.785398,0.011160,-0.004657,-0.020161,0.176759,0.048319,-0.012854,0.000000,0.000000,-0.005657,-0.302556,-0.358785,-0.040051
2.270000,0.219372,-0.206271,0.350799,0.578208,0.221342,0.046675,0.105502,0.722736,0.213337,0.048189,0.100000,0.785398,0.011694,-0.005154,-0.020079,0.174069,0.048189,-0.013337,0.000000,0.000000,-0.005855,-0.304342,-0.359070,-0.040739
2.280000,0.219001,-0.204294,0.349175,0.579581,0.221464,0.046620,0.105300,0.724463,0.213818,0.048053,0.100000,0.785398,0.012974,-0.005578,-0.021265,0.177784,0.048053,-0.013818,0.000000,0.000000,-0.005989,-0.308971,-0.360341,-0.042123
2.290000,0.218596,-0.202325,0.347559,0.580889,0.221591,0.046560,0.105105,0.726123,0.214298,0.047912,0.100000,0.785398,0.012969,-0.006350,-0.019590,0.166137,0.047912,-0.014298,0.000000,0.000000,-0.006082,-0.307513,-0.359391,-0.041767
2.300000,0.218159,-0.200365,0.345958,0.582085,0.221728,0.046494,0.104919,0.727677,0.214776,0.047767,0.100000,0.785398,0.013676,-0.006810,-0.018328,0.153859,0.047767,-0.014776,0.000000,0.000000,-0.006258,-0.307195,-0.358797,-0.041286
2.310000,0.217698,-0.198418,0.344346,0.583294,0.221864,0.046423,0.104736,0.729223,0.215253,0.047617,0.100000,0.785398,0.013691,-0.007382,-0.018128,0.153730,0.047617,-0.015253,0.000000,0.000000,-0.006456,-0.308504,-0.358913,-0.042133
2.320000,0.217209,-0.196471,0.342723,0.584534,0.222000,0.046345,0.104553,0.730785,0.215728,0.047462,0.100000,0.785398,0.013775,-0.007949,-0.018495,0.156946,0.047462,-0.015728,0.000000,0.000000,-0.006643,-0.310860,-0.359473,-0.043365
2.330000,0.216700,-0.194515,0.341111,0.585695,0.222143,0.046264,0.104372,0.732291,0.216202,0.047302,0.100000,0.785398,0.014205,-0.008290,-0.017896,0.149625,0.047302,-0.016202,0.000000,0.000000,-0.006917,-0.311507,-0.359384,-0.043416
2.340000,0.216165,-0.192577,0.339523,0.586752,0.222292,0.046179,0.104199,0.733698,0.216674,0.047138,0.100000,0.785398,0.015053,-0.008704,-0.017267,0.140498,0.047138,-0.016674,0.000000,0.000000,-0.007086,-0.312295,-0.359283,-0.043211
2.350000,0.215611,-0.190632,0.337928,0.587795,0.222444,0.046090,0.104027,0.735092,0.217145,0.046969,0.100000,0.785398,0.015046,-0.009095,-0.016597,0.136100,0.046969,-0.017145,0.000000,0.000000,-0.007382,-0.312656,-0.359066,-0.043508
2.360000,0.215034,-0.188706,0.336332,0.588854,0.222595,0.045996,0.103859,0.736479,0.217614,0.046795,0.100000,0.785398,0.015227,-0.009676,-0.016901,0.138783,0.046795,-0.017614,0.000000,0.000000,-0.007534,-0.314941,-0.359564,-0.044580
2.370000,0.214433,-0.186755,0.334726,0.589880,0.222751,0.045898,0.103689,0.737851,0.218081,0.046616,0.100000,0.785398,0.016926,-0.009925,-0.019399,0.148520,0.046616,-0.018081,0.000000,0.000000,-0.007680,-0.322007,-0.361856,-0.046446
2.380000,0.213813,-0.184853,0.333156,0.590813,0.222911,0.045795,0.103530,0.739116,0.218546,0.046433,0.100000,0.785398,0.016161,-0.010388,-0.015947,0.126837,0.046433,-0.018546,0.000000,0.000000,-0.008023,-0.316699,-0.359504,-0.044759
2.390000,0.213170,-0.182981,0.331610,0.591610,0.223079,0.045690,0.103385,0.740239,0.219009,0.046245,0.100000,0.785398,0.016875,-0.010780,-0.013978,0.109868,0.046245,-0.019009,0.000000,0.000000,-0.008205,-0.314916,-0.358311,-0.043512
2.400000,0.212508,-0.181120,0.330027,0.592523,0.223243,0.045579,0.103240,0.741430,0.219471,0.046053,0.100000,0.785398,0.017008,-0.011159,-0.015730,0.124651,0.046053,-0.019471,0.000000,0.000000,-0.008474,-0.319905,-0.359824,-0.045800
2.410000,0.211824,-0.179264,0.328425,0.593527,0.223401,0.045462,0.103091,0.742687,0.219930,0.045856,0.100000,0.785398,0.015915,-0.011970,-0.015101,0.126621,0.045856,-0.019930,0.000000,0.000000,-0.008642,-0.319661,-0.359523,-0.046715
2.420000,0.211116,-0.177405,0.326860,0.594347,0.223571,0.045342,0.102950,0.743802,0.220388,0.045654,0.100000,0.785398,0.017158,-0.012137,-0.014080,0.110987,0.045654,-0.020388,0.000000,0.000000,-0.008878,-0.319646,-0.359147,-0.045641
2.430000,0.210390,-0.175552,0.325311,0.595077,0.223748,0.045219,0.102814,0.744836,0.220844,0.045448,0.100000,0.785398,0.017678,-0.012530,-0.013291,0.102324,0.045448,-0.020844,0.000000,0.000000,-0.009074,-0.319782,-0.358853,-0.045275
2.440000,0.209640,-0.173703,0.323739,0.595893,0.223921,0.045090,0.102677,0.745928,0.221297,0.045238,0.100000,0.785398,0.017377,-0.013156,-0.013780,0.109264,0.045238,-0.021297,0.000000,0.000000,-0.009235,-0.322082,-0.359411,-0.046646
2.450000,0.208872,-0.171832,0.322150,0.596733,0.224095,0.044956,0.102535,0.747052,0.221748,0.045022,0.100000,0.785398,0.017265,-0.013520,-0.013959,0.111371,0.045022,-0.021748,0.000000,0.000000,-0.009526,-0.323849,-0.359795,-0.047512
2.460000,0.208082,-0.169976,0.320591,0.597459,0.224276,0.044820,0.102401,0.748074,0.222197,0.044803,0.100000,0.785398,0.018188,-0.013976,-0.013397,0.101839,0.044803,-0.022197,0.000000,0.000000,-0.009617,-0.324572,-0.359708,-0.047051
2.470000,0.207271,-0.168110,0.319037,0.598109,0.224464,0.044679,0.102270,0.749036,0.222644,0.044578,0.100000,0.785398,0.019438,-0.014050,-0.014169,0.101024,0.044578,-0.022644,0.000000,0.000000,-0.009897,-0.328072,-0.360613,-0.047513
2.480000,0.206442,-0.166270,0.317479,0.598793,0.224649,0.044534,0.102142,0.750001,0.223089,0.044350,0.100000,0.785398,0.018612,-0.014706,-0.012804,0.096648,0.044350,-0.023089,0.000000,0.000000,-0.010091,-0.326610,-0.359753,-0.047560
2.490000,0.205591,-0.164445,0.315923,0.599448,0.224837,0.044384,0.102019,0.750925,0.223531,0.044117,0.100000,0.785398,0.018780,-0.015138,-0.012024,0.091139,0.044117,-0.023531,0.000000,0.000000,-0.010286,-0.326698,-0.359386,-0.047466
2.500000,0.204722,-0.162635,0.314367,0.600087,0.225026,0.044231,0.101900,0.751819,0.223971,0.043879,0.100000,0.785398,0.018966,-0.015579,-0.011726,0.088681,0.043879,-0.023971,0.000000,0.000000,-0.010471,-0.327627,-0.359387,-0.047696
2.510000,0.203831,-0.160828,0.312807,0.600727,0.225216,0.044072,0.101783,0.752705,0.224409,0.043637,0.100000,0.785398,0.019107,-0.016000,-0.011755,0.088635,0.043637,-0.024409,0.000000,0.000000,-0.010670,-0.329132,-0.359635,-0.048191
2.520000,0.203831,-0.160828,0.312807,0.600727,0.225216,0.044072,0.101783,0.752705,0.224844,0.043391,0.100000,0.785398,0.019107,-0.016000,-0.011755,0.088635,0.043391,-0.024844,0.000000,0.000000,-0.011528,-0.328314,-0.359725,-0.048228
2.530000,0.202923,-0.159017,0.311248,0.601343,0.225409,0.043910,0.101666,0.753574,0.225277,0.043140,0.100000,0.785398,0.019320,-0.016426,-0.011610,0.086494,0.043140,-0.025277,0.000000,0.000000,-0.011715,-0.329503,-0.359858,-0.048484
2.540000,0.201041,-0.155391,0.308129,0.602488,0.225805,0.043572,0.101439,0.755225,0.225707,0.042885,0.100000,0.785398,0.020054,-0.017422,-0.011229,0.081777,0.042885,-0.025707,0.000000,0.000000,-0.011073,-0.332789,-0.359925,-0.048852
2.550000,0.201041,-0.155391,0.308129,0.602488,0.225805,0.043572,0.101439,0.755225,0.226134,0.042626,0.100000,0.785398,0.020054,-0.017422,-0.011229,0.081777,0.042626,-0.026134,0.000000,0.000000,-0.011946,-0.332011,-0.360014,-0.048887
2.560000,0.200056,-0.153563,0.306550,0.603033,0.226009,0.043394,0.101328,0.756021,0.226559,0.042363,0.100000,0.785398,0.020591,-0.018088,-0.011131,0.079479,0.042363,-0.026559,0.000000,0.000000,-0.011924,-0.333526,-0.360159,-0.049077
2.570000,0.198035,-0.149916,0.303406,0.604043,0.226424,0.043027,0.101112,0.757533,0.226982,0.042095,0.100000,0.785398,0.020867,-0.018798,-0.010630,0.074717,0.042095,-0.026982,0.000000,0.000000,-0.011466,-0.336257,-0.360135,-0.049370
2.580000,0.198035,-0.149916,0.303406,0.604043,0.226424,0.043027,0.101112,0.757533,0.227401,0.041823,0.100000,0.785398,0.020867,-0.018798,-0.010630,0.074717,0.041823,-0.027401,0.000000,0.000000,-0.012354,-0.335521,-0.360221,-0.049404
2.590000,0.196991,-0.148099,0.301828,0.604530,0.226635,0.042837,0.101008,0.758260,0.227818,0.041547,0.100000,0.785398,0.021133,-0.019349,-0.010366,0.072197,0.041547,-0.027818,0.000000,0.000000,-0.012423,-0.336568,-0.360227,-0.049531
2.600000,0.195934,-0.146286,0.300257,0.604985,0.226848,0.042643,0.100905,0.758956,0.228232,0.041267,0.100000,0.785398,0.021792,-0.019312,-0.011333,0.074846,0.041267,-0.028232,0.000000,0.000000,-0.012806,-0.340027,-0.361212,-0.050229
2.610000,0.194860,-0.144508,0.298695,0.605443,0.227059,0.042445,0.100808,0.759630,0.228643,0.040982,0.100000,0.785398,0.021246,-0.020025,-0.009679,0.067061,0.040982,-0.028643,0.000000,0.000000,-0.012870,-0.338097,-0.360108,-0.049733
2.620000,0.193767,-0.142719,0.297122,0.605887,0.227273,0.042243,0.100712,0.760290,0.229052,0.040694,0.100000,0.785398,0.021502,-0.020381,-0.009546,0.065435,0.040694,-0.029052,0.000000,0.000000,-0.013050,-0.339385,-0.360196,-0.049920
2.630000,0.192653,-0.140949,0.295557,0.606280,0.227492,0.042037,0.100622,0.760888,0.229457,0.040401,0.100000,0.785398,0.021791,-0.020895,-0.008625,0.058237,0.040401,-0.029457,0.000000,0.000000,-0.013121,-0.339174,-0.359678,-0.049454
2.640000,0.190362,-0.137436,0.292404,0.607106,0.227928,0.041608,0.100449,0.762074,0.229860,0.040105,0.100000,0.785398,0.021972,-0.021791,-0.008582,0.058217,0.040105,-0.029860,0.000000,0.000000,-0.012463,-0.342513,-0.359894,-0.050081
2.650000,0.190362,-0.137436,0.292404,0.607106,0.227928,0.041608,0.100449,0.762074,0.230259,0.039804,0.100000,0.785398,0.021972,-0.021791,-0.008582,0.058217,0.039804,-0.030259,0.000000,0.000000,-0.013382,-0.341872,-0.359974,-0.050110
2.660000,0.189190,-0.135676,0.290819,0.607541,0.228146,0.041388,0.100361,0.762684,0.230656,0.039500,0.100000,0.785398,0.021825,-0.022270,-0.008851,0.061199,0.039500,-0.030656,0.000000,0.000000,-0.013517,-0.343645,-0.360340,-0.050781
2.670000,0.188007,-0.133933,0.289258,0.607920,0.228366,0.041165,0.100276,0.763245,0.231049,0.039191,0.100000,0.785398,0.021915,-0.022328,-0.008521,0.056218,0.039191,-0.031049,0.000000,0.000000,-0.013880,-0.344214,-0.360325,-0.050564
2.680000,0.186815,-0.132197,0.287701,0.608302,0.228586,0.040939,0.100191,0.763806,0.231440,0.038879,0.100000,0.785398,0.021916,-0.022779,-0.008337,0.055527,0.038879,-0.031440,0.000000,0.000000,-0.014009,-0.345233,-0.360342,-0.050797
2.690000,0.185603,-0.130474,0.286154,0.608630,0.228809,0.040709,0.100111,0.764309,0.231827,0.038562,0.100000,0.785398,0.022419,-0.023147,-0.007944,0.050214,0.038562,-0.031827,0.000000,0.000000,-0.014121,-0.346020,-0.360228,-0.050493
2.700000,0.184375,-0.128743,0.284592,0.608972,0.229033,0.040475,0.100031,0.764821,0.232211,0.038242,0.100000,0.785398,0.022316,-0.023561,-0.007501,0.048182,0.038242,-0.032211,0.000000,0.000000,-0.014276,-0.346509,-0.360038,-0.050548
2.710000,0.183126,-0.127036,0.283038,0.609295,0.229258,0.040236,0.099957,0.765298,0.232592,0.037918,0.100000,0.785398,0.022566,-0.024180,-0.007437,0.047331,0.037918,-0.032592,0.000000,0.000000,-0.014254,-0.347817,-0.360132,-0.050715
2.720000,0.181860,-0.125314,0.281467,0.609641,0.229483,0.039993,0.099880,0.765794,0.232969,0.037590,0.100000,0.785398,0.023126,-0.024333,-0.008808,0.054870,0.037590,-0.032969,0.000000,0.000000,-0.014485,-0.352029,-0.361309,-0.051824
2.730000,0.180578,-0.123618,0.279908,0.609978,0.229708,0.039746,0.099807,0.766267,0.233343,0.037259,0.100000,0.785398,0.022498,-0.024993,-0.007276,0.047172,0.037259,-0.033343,0.000000,0.000000,-0.014529,-0.350125,-0.360291,-0.051232
2.740000,0.179278,-0.121919,0.278347,0.610300,0.229934,0.039495,0.099734,0.766729,0.233714,0.036923,0.100000,0.785398,0.022692,-0.025205,-0.007365,0.046512,0.036923,-0.033714,0.000000,0.000000,-0.014754,-0.351666,-0.360514,-0.051419
2.750000,0.177968,-0.120241,0.276810,0.610539,0.230165,0.039242,0.099668,0.767107,0.234082,0.036584,0.100000,0.785398,0.022888,-0.025539,-0.006050,0.035767,0.036584,-0.034082,0.000000,0.000000,-0.014894,-0.350517,-0.359683,-0.050443
2.760000,0.176640,-0.118595,0.275269,0.610819,0.230392,0.038983,0.099606,0.767493,0.234446,0.036242,0.100000,0.785398,0.022802,-0.026033,-0.006254,0.038856,0.036242,-0.034446,0.000000,0.000000,-0.014969,-0.352172,-0.359926,-0.050988
2.770000,0.175300,-0.116945,0.273725,0.611085,0.230621,0.038722,0.099545,0.767865,0.234807,0.035896,0.100000,0.785398,0.023416,-0.026207,-0.007038,0.041447,0.035896,-0.034807,0.000000,0.000000,-0.015160,-0.355178,-0.360645,-0.051482
2.780000,0.173946,-0.115313,0.272171,0.611425,0.230845,0.038456,0.099483,0.768283,0.235164,0.035546,0.100000,0.785398,0.022415,-0.026737,-0.006387,0.042647,0.035546,-0.035164,0.000000,0.000000,-0.015310,-0.354799,-0.360229,-0.051834
2.790000,0.172576,-0.113678,0.270626,0.611721,0.231072,0.038186,0.099422,0.768669,0.235518,0.035192,0.100000,0.785398,0.022666,-0.027114,-0.006097,0.038485,0.035192,-0.035518,0.000000,0.000000,-0.015403,-0.355525,-0.360162,-0.051595
2.800000,0.171194,-0.112055,0.269093,0.611980,0.231300,0.037914,0.099364,0.769019,0.235868,0.034835,0.100000,0.785398,0.022779,-0.027386,-0.005619,0.034174,0.034835,-0.035868,0.000000,0.000000,-0.015574,-0.355893,-0.359930,-0.051312
2.810000,0.169799,-0.110450,0.267573,0.612205,0.231530,0.037638,0.099310,0.769328,0.236214,0.034475,0.100000,0.785398,0.022914,-0.027713,-0.005201,0.030222,0.034475,-0.036214,0.000000,0.000000,-0.015705,-0.356348,-0.359737,-0.051046
2.820000,0.168389,-0.108858,0.266049,0.612450,0.231758,0.037359,0.099258,0.769641,0.236557,0.034111,0.100000,0.785398,0.022874,-0.028167,-0.005273,0.031513,0.034111,-0.036557,0.000000,0.000000,-0.015773,-0.357697,-0.359875,-0.051355
2.830000,0.166965,-0.107268,0.264519,0.612716,0.231985,0.037075,0.099205,0.769967,0.236897,0.033744,0.100000,0.785398,0.022744,-0.028504,-0.005370,0.033035,0.033744,-0.036897,0.000000,0.000000,-0.015921,-0.359048,-0.360037,-0.051699
2.840000,0.165530,-0.105671,0.262984,0.613001,0.232212,0.036788,0.099150,0.770314,0.237232,0.033373,0.100000,0.785398,0.022440,-0.028842,-0.005279,0.033666,0.033373,-0.037232,0.000000,0.000000,-0.016084,-0.359957,-0.360069,-0.051958
2.850000,0.164079,-0.104095,0.261464,0.613263,0.232438,0.036497,0.099097,0.770632,0.237564,0.032999,0.100000,0.785398,0.022696,-0.029277,-0.005313,0.032239,0.032999,-0.037564,0.000000,0.000000,-0.016117,-0.361301,-0.360207,-0.051977
2.860000,0.162617,-0.102522,0.259952,0.613495,0.232666,0.036204,0.099047,0.770924,0.237892,0.032622,0.100000,0.785398,0.022791,-0.029510,-0.005014,0.029009,0.032622,-0.037892,0.000000,0.000000,-0.016291,-0.361960,-0.360095,-0.051782
2.870000,0.161143,-0.100958,0.258447,0.613704,0.232895,0.035907,0.098998,0.771193,0.238216,0.032241,0.100000,0.785398,0.022817,-0.029844,-0.004683,0.026217,0.032241,-0.038216,0.000000,0.000000,-0.016404,-0.362536,-0.359947,-0.051619
2.880000,0.159655,-0.099413,0.256947,0.613914,0.233123,0.035606,0.098953,0.771448,0.238537,0.031858,0.100000,0.785398,0.022820,-0.030176,-0.004524,0.025279,0.031858,-0.038537,0.000000,0.000000,-0.016518,-0.363456,-0.359904,-0.051649
2.890000,0.158155,-0.097878,0.255445,0.614139,0.233350,0.035302,0.098908,0.771706,0.238854,0.031471,0.100000,0.785398,0.022670,-0.030444,-0.004478,0.025892,0.031471,-0.038854,0.000000,0.000000,-0.016686,-0.364527,-0.359934,-0.051851
2.900000,0.156645,-0.096329,0.253933,0.614380,0.233577,0.034996,0.098861,0.771983,0.239166,0.031080,0.100000,0.785398,0.023933,-0.030773,-0.007478,0.040392,0.031080,-0.039166,0.000000,0.000000,-0.016671,-0.371844,-0.362275,-0.053617
2.910000,0.155122,-0.094839,0.252448,0.614614,0.233800,0.034685,0.098821,0.772223,0.239475,0.030687,0.100000,0.785398,0.022418,-0.031188,-0.004214,0.025196,0.030687,-0.039475,0.000000,0.000000,-0.016871,-0.366291,-0.359878,-0.052046
2.920000,0.153586,-0.093341,0.250961,0.614833,0.234025,0.034370,0.098781,0.772454,0.239780,0.030291,0.100000,0.785398,0.022428,-0.031685,-0.003890,0.022641,0.030291,-0.039780,0.000000,0.000000,-0.016860,-0.366822,-0.359711,-0.051886
2.930000,0.152036,-0.091863,0.249490,0.615033,0.234249,0.034053,0.098744,0.772660,0.240081,0.029892,0.100000,0.785398,0.022336,-0.031953,-0.003640,0.020348,0.029892,-0.040081,0.000000,0.000000,-0.017001,-0.367383,-0.359611,-0.051747
2.940000,0.150477,-0.090401,0.248026,0.615246,0.234471,0.033732,0.098707,0.772872,0.240378,0.029489,0.100000,0.785398,0.022081,-0.032252,-0.003589,0.020906,0.029489,-0.040378,0.000000,0.000000,-0.017137,-0.368295,-0.359633,-0.051919
2.950000,0.148905,-0.088958,0.246571,0.615473,0.234690,0.033407,0.098671,0.773086,0.240671,0.029084,0.100000,0.785398,0.021755,-0.032589,-0.003325,0.020630,0.029084,-0.040671,0.000000,0.000000,-0.017250,-0.368800,-0.359484,-0.051998
2.960000,0.147322,-0.087535,0.245126,0.615688,0.234909,0.033079,0.098638,0.773280,0.240960,0.028676,0.100000,0.785398,0.021869,-0.033006,-0.003289,0.019461,0.028676,-0.040960,0.000000,0.000000,-0.017262,-0.369864,-0.359515,-0.051970
2.970000,0.145726,-0.086117,0.243680,0.615905,0.235127,0.032748,0.098607,0.773468,0.241244,0.028265,0.100000,0.785398,0.021914,-0.033221,-0.003225,0.019079,0.028265,-0.041244,0.000000,0.000000,-0.017406,-0.370943,-0.359495,-0.052018
2.980000,0.144122,-0.084706,0.242238,0.616112,0.235346,0.032414,0.098576,0.773644,0.241525,0.027851,0.100000,0.785398,0.021772,-0.033514,-0.002987,0.017443,0.027851,-0.041525,0.000000,0.000000,-0.017516,-0.371505,-0.359373,-0.051929
2.990000,0.142509,-0.083306,0.240798,0.616323,0.235563,0.032077,0.098547,0.773816,0.241801,0.027434,0.100000,0.785398,0.021747,-0.033762,-0.002913,0.017129,0.027434,-0.041801,0.000000,0.000000,-0.017639,-0.372506,-0.359344,-0.051976
3.000000,0.140885,-0.081889,0.239352,0.616529,0.235782,0.031738,0.098516,0.773992,0.242074,0.027015,0.100000,0.785398,0.023139,-0.034003,-0.006039,0.030901,0.027015,-0.042074,0.000000,0.000000,-0.017638,-0.379948,-0.361739,-0.053610
3.010000,0.139253,-0.080534,0.237936,0.616732,0.235996,0.031395,0.098492,0.774135,0.242342,0.026593,0.100000,0.785398,0.021450,-0.034384,-0.002633,0.015560,0.026593,-0.042342,0.000000,0.000000,-0.017817,-0.373997,-0.359218,-0.051964
3.020000,0.137609,-0.079170,0.236516,0.616942,0.236210,0.031049,0.098466,0.774288,0.242605,0.026168,0.100000,0.785398,0.021389,-0.034762,-0.002553,0.015373,0.026168,-0.042605,0.000000,0.000000,-0.017847,-0.374939,-0.359177,-0.052015
3.030000,0.135953,-0.077817,0.235105,0.617148,0.236423,0.030700,0.098442,0.774435,0.242865,0.025741,0.100000,0.785398,0.021214,-0.034979,-0.002489,0.014829,0.025741,-0.042865,0.000000,0.000000,-0.017987,-0.375772,-0.359171,-0.052031
3.040000,0.134288,-0.076471,0.233703,0.617349,0.236635,0.030349,0.098416,0.774580,0.243120,0.025311,0.100000,0.785398,0.020682,-0.035385,-0.001733,0.011451,0.025311,-0.043120,0.000000,0.000000,-0.018031,-0.375173,-0.358649,-0.051728
3.050000,0.132616,-0.075169,0.232321,0.617555,0.236843,0.029994,0.098396,0.774707,0.243371,0.024879,0.100000,0.785398,0.020828,-0.035624,-0.002108,0.013002,0.024879,-0.043371,0.000000,0.000000,-0.018121,-0.376981,-0.358940,-0.051960
3.060000,0.130931,-0.073864,0.230936,0.617781,0.237049,0.029635,0.098374,0.774853,0.243618,0.024444,0.100000,0.785398,0.020640,-0.035959,-0.002334,0.015238,0.024444,-0.043618,0.000000,0.000000,-0.018174,-0.378381,-0.359118,-0.052277
3.070000,0.129236,-0.072569,0.229562,0.617991,0.237255,0.029274,0.098353,0.774984,0.243860,0.024006,0.100000,0.785398,0.020585,-0.036209,-0.002132,0.013330,0.024006,-0.043860,0.000000,0.000000,-0.018263,-0.379012,-0.358993,-0.052129
3.080000,0.127534,-0.071281,0.228189,0.618203,0.237461,0.028911,0.098333,0.775112,0.244098,0.023566,0.100000,0.785398,0.020499,-0.036437,-0.001956,0.012463,0.023566,-0.044098,0.000000,0.000000,-0.018365,-0.379757,-0.358861,-0.052088
3.090000,0.125824,-0.070006,0.226828,0.618398,0.237666,0.028545,0.098315,0.775220,0.244331,0.023124,0.100000,0.785398,0.020376,-0.036742,-0.001706,0.010494,0.023124,-0.044331,0.000000,0.000000,-0.018417,-0.380247,-0.358696,-0.051920
3.100000,0.124106,-0.068750,0.225477,0.618597,0.237868,0.028176,0.098298,0.775324,0.244560,0.022680,0.100000,0.785398,0.020188,-0.036928,-0.001666,0.010466,0.022680,-0.044560,0.000000,0.000000,-0.018548,-0.381115,-0.358672,-0.051964
3.110000,0.122379,-0.067508,0.224133,0.618809,0.238068,0.027805,0.098282,0.775435,0.244785,0.022233,0.100000,0.785398,0.019817,-0.037397,-0.001215,0.008656,0.022233,-0.044785,0.000000,0.000000,-0.018506,-0.381126,-0.358343,-0.051811
3.120000,0.120645,-0.066293,0.222805,0.619022,0.238266,0.027431,0.098268,0.775534,0.245005,0.021784,0.100000,0.785398,0.019697,-0.037550,-0.001365,0.009912,0.021784,-0.045005,0.000000,0.000000,-0.018645,-0.382386,-0.358440,-0.051990
3.130000,0.118900,-0.065086,0.221481,0.619244,0.238461,0.027054,0.098254,0.775638,0.245221,0.021333,0.100000,0.785398,0.019492,-0.037822,-0.001371,0.010515,0.021333,-0.045221,0.000000,0.000000,-0.018710,-0.383325,-0.358433,-0.052100
3.140000,0.117148,-0.063892,0.220168,0.619453,0.238656,0.026674,0.098242,0.775728,0.245432,0.020880,0.100000,0.785398,0.019421,-0.038005,-0.001258,0.009151,0.020880,-0.045432,0.000000,0.000000,-0.018814,-0.384064,-0.358348,-0.051988
3.150000,0.115389,-0.062714,0.218868,0.619652,0.238849,0.026293,0.098231,0.775806,0.245638,0.020424,0.100000,0.785398,0.019279,-0.038231,-0.001067,0.007810,0.020424,-0.045638,0.000000,0.000000,-0.018893,-0.384634,-0.358198,-0.051870
3.160000,0.113621,-0.061553,0.217575,0.619862,0.239040,0.025908,0.098222,0.775884,0.245840,0.019967,0.100000,0.785398,0.019031,-0.038526,-0.000973,0.008006,0.019967,-0.045840,0.000000,0.000000,-0.018932,-0.385352,-0.358103,-0.051918
3.170000,0.111845,-0.060407,0.216290,0.620082,0.239229,0.025521,0.098213,0.775965,0.246038,0.019508,0.100000,0.785398,0.018711,-0.038874,-0.000755,0.007657,0.019508,-0.046038,0.000000,0.000000,-0.018938,-0.385796,-0.357916,-0.051907
3.180000,0.110063,-0.059276,0.215016,0.620298,0.239415,0.025131,0.098205,0.776039,0.246230,0.019046,0.100000,0.785398,0.018531,-0.039125,-0.000612,0.006811,0.019046,-0.046230,0.000000,0.000000,-0.018990,-0.386415,-0.357789,-0.051840
3.190000,0.108272,-0.058158,0.213752,0.620514,0.239600,0.024740,0.098199,0.776109,0.246418,0.018583,0.100000,0.785398,0.018397,-0.039238,-0.000653,0.006955,0.018583,-0.046418,0.000000,0.000000,-0.019125,-0.387398,-0.357793,-0.051880
3.200000,0.106476,-0.057053,0.212498,0.620736,0.239783,0.024345,0.098192,0.776180,0.246602,0.018118,0.100000,0.785398,0.018174,-0.039484,-0.000631,0.007203,0.018118,-0.046602,0.000000,0.000000,-0.019177,-0.388219,-0.357746,-0.051931
3.210000,0.104673,-0.055962,0.211254,0.620955,0.239963,0.023949,0.098187,0.776247,0.246781,0.017651,0.100000,0.785398,0.017995,-0.039746,-0.000571,0.006825,0.017651,-0.046781,0.000000,0.000000,-0.019211,-0.388972,-0.357675,-0.051912
3.220000,0.102863,-0.054887,0.210023,0.621170,0.240142,0.023551,0.098182,0.776307,0.246955,0.017182,0.100000,0.785398,0.017788,-0.039960,-0.000419,0.005995,0.017182,-0.046955,0.000000,0.000000,-0.019272,-0.389545,-0.357530,-0.051837
3.230000,0.101046,-0.053829,0.208803,0.621388,0.240319,0.023150,0.098179,0.776363,0.247124,0.016712,0.100000,0.785398,0.017556,-0.040178,-0.000300,0.005642,0.016712,-0.047124,0.000000,0.000000,-0.019330,-0.390172,-0.357401,-0.051811
3.240000,0.099222,-0.052788,0.207594,0.621613,0.240493,0.022746,0.098177,0.776419,0.247289,0.016240,0.100000,0.785398,0.017309,-0.040363,-0.000239,0.005763,0.016240,-0.047289,0.000000,0.000000,-0.019405,-0.390896,-0.357310,-0.051838
3.250000,0.097392,-0.051762,0.206395,0.621839,0.240664,0.022341,0.098175,0.776472,0.247449,0.015766,0.100000,0.785398,0.017085,-0.040657,-0.000176,0.005733,0.015766,-0.047449,0.000000,0.000000,-0.019404,-0.391606,-0.357216,-0.051846
3.260000,0.095556,-0.050751,0.205208,0.622064,0.240834,0.021933,0.098175,0.776521,0.247605,0.015291,0.100000,0.785398,0.016867,-0.040795,-0.000064,0.005095,0.015291,-0.047605,0.000000,0.000000,-0.019499,-0.392218,-0.357088,-0.051786
